 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   3.0000000000000000E-009
 steps=      3000000
 x0=   7.4770000000000003E-002    3.077500000000000      
    6.411400000000000     
 u=    9000.000000000000     
 v_perp=    20000.00000000000     
 
time(s)         r       z        zeta      s
    2.9700000000E-07    1.3089994347E+00   -4.2121697407E-02    6.4133642503E+00    7.4769527471E-02
    5.9700000000E-07    1.3089005988E+00   -4.2644340180E-02    6.4153484298E+00    7.4769044856E-02
    8.9700000000E-07    1.3088004403E+00   -4.3166711650E-02    6.4173326991E+00    7.4768556902E-02
    1.1970000000E-06    1.3086989605E+00   -4.3688808253E-02    6.4193170596E+00    7.4768063610E-02
    1.4970000000E-06    1.3085961601E+00   -4.4210626435E-02    6.4213015127E+00    7.4767564978E-02
    1.7970000000E-06    1.3084920405E+00   -4.4732162644E-02    6.4232860597E+00    7.4767061007E-02
    2.0970000000E-06    1.3083866025E+00   -4.5253413335E-02    6.4252707018E+00    7.4766551698E-02
    2.3970000000E-06    1.3082798473E+00   -4.5774374966E-02    6.4272554405E+00    7.4766037050E-02
    2.6970000000E-06    1.3081717759E+00   -4.6295044002E-02    6.4292402770E+00    7.4765517062E-02
    2.9970000000E-06    1.3080623895E+00   -4.6815416912E-02    6.4312252126E+00    7.4764991736E-02
    3.2970000000E-06    1.3079516891E+00   -4.7335490171E-02    6.4332102486E+00    7.4764461071E-02
    3.5970000000E-06    1.3078396759E+00   -4.7855260260E-02    6.4351953864E+00    7.4763925067E-02
    3.8970000000E-06    1.3077263511E+00   -4.8374723664E-02    6.4371806273E+00    7.4763383724E-02
    4.1970000000E-06    1.3076117158E+00   -4.8893876874E-02    6.4391659726E+00    7.4762837043E-02
    4.4970000000E-06    1.3074957711E+00   -4.9412716388E-02    6.4411514236E+00    7.4762285023E-02
    4.7970000000E-06    1.3073785182E+00   -4.9931238707E-02    6.4431369817E+00    7.4761727664E-02
    5.0970000000E-06    1.3072599583E+00   -5.0449440339E-02    6.4451226481E+00    7.4761164966E-02
    5.3970000000E-06    1.3071400927E+00   -5.0967317799E-02    6.4471084242E+00    7.4760596930E-02
    5.6970000000E-06    1.3070189225E+00   -5.1484867605E-02    6.4490943112E+00    7.4760023555E-02
    5.9970000000E-06    1.3068964490E+00   -5.2002086284E-02    6.4510803106E+00    7.4759444842E-02
    6.2970000000E-06    1.3067726734E+00   -5.2518970366E-02    6.4530664236E+00    7.4758860791E-02
    6.5970000000E-06    1.3066475969E+00   -5.3035516388E-02    6.4550526515E+00    7.4758271401E-02
    6.8970000000E-06    1.3065212209E+00   -5.3551720894E-02    6.4570389957E+00    7.4757676673E-02
    7.1970000000E-06    1.3063935466E+00   -5.4067580434E-02    6.4590254575E+00    7.4757076607E-02
    7.4970000000E-06    1.3062645753E+00   -5.4583091562E-02    6.4610120381E+00    7.4756471202E-02
    7.7970000000E-06    1.3061343084E+00   -5.5098250841E-02    6.4629987390E+00    7.4755860460E-02
    8.0970000000E-06    1.3060027470E+00   -5.5613054838E-02    6.4649855614E+00    7.4755244380E-02
    8.3970000000E-06    1.3058698926E+00   -5.6127500127E-02    6.4669725066E+00    7.4754622962E-02
    8.6970000000E-06    1.3057357465E+00   -5.6641583288E-02    6.4689595760E+00    7.4753996206E-02
    8.9970000000E-06    1.3056003101E+00   -5.7155300910E-02    6.4709467709E+00    7.4753364113E-02
    9.2970000000E-06    1.3054635847E+00   -5.7668649585E-02    6.4729340926E+00    7.4752726683E-02
    9.5970000000E-06    1.3053255718E+00   -5.8181625913E-02    6.4749215424E+00    7.4752083915E-02
    9.8970000000E-06    1.3051862726E+00   -5.8694226500E-02    6.4769091216E+00    7.4751435811E-02
    1.0197000000E-05    1.3050456886E+00   -5.9206447960E-02    6.4788968316E+00    7.4750782369E-02
    1.0497000000E-05    1.3049038212E+00   -5.9718286913E-02    6.4808846736E+00    7.4750123591E-02
    1.0797000000E-05    1.3047606719E+00   -6.0229739984E-02    6.4828726490E+00    7.4749459476E-02
    1.1097000000E-05    1.3046162421E+00   -6.0740803808E-02    6.4848607591E+00    7.4748790025E-02
    1.1397000000E-05    1.3044705333E+00   -6.1251475025E-02    6.4868490053E+00    7.4748115237E-02
    1.1697000000E-05    1.3043235468E+00   -6.1761750280E-02    6.4888373887E+00    7.4747435113E-02
    1.1997000000E-05    1.3041752843E+00   -6.2271626230E-02    6.4908259109E+00    7.4746749654E-02
    1.2297000000E-05    1.3040257471E+00   -6.2781099533E-02    6.4928145730E+00    7.4746058859E-02
    1.2597000000E-05    1.3038749368E+00   -6.3290166860E-02    6.4948033763E+00    7.4745362729E-02
    1.2897000000E-05    1.3037228549E+00   -6.3798824884E-02    6.4967923223E+00    7.4744661263E-02
    1.3197000000E-05    1.3035695029E+00   -6.4307070287E-02    6.4987814122E+00    7.4743954462E-02
    1.3497000000E-05    1.3034148824E+00   -6.4814899761E-02    6.5007706474E+00    7.4743242327E-02
    1.3797000000E-05    1.3032589949E+00   -6.5322310000E-02    6.5027600291E+00    7.4742524858E-02
