 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   1.0000000000000000E-008
 steps=      1000000
 x0=   7.0000000000000007E-002    3.077400000000000      
    6.411414000000000     
 u=    1000.000000000000     
 v_perp=    20000.00000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    1.2710982535E+00   -3.2362613829E-02    6.4117607226E+00    7.0002039134E-02
    9.9000000000E-07    1.2710896119E+00   -3.2567212455E-02    6.4121167437E+00    7.0004128484E-02
    1.4900000000E-06    1.2710808751E+00   -3.2773156192E-02    6.4124750192E+00    7.0006226571E-02
    1.9900000000E-06    1.2710720424E+00   -3.2980450398E-02    6.4128355586E+00    7.0008333450E-02
    2.4900000000E-06    1.2710631126E+00   -3.3189100453E-02    6.4131983716E+00    7.0010449173E-02
    2.9900000000E-06    1.2710540848E+00   -3.3399111767E-02    6.4135634679E+00    7.0012573791E-02
    3.4900000000E-06    1.2710449580E+00   -3.3610489774E-02    6.4139308573E+00    7.0014707357E-02
    3.9900000000E-06    1.2710357313E+00   -3.3823239935E-02    6.4143005495E+00    7.0016849925E-02
    4.4900000000E-06    1.2710264035E+00   -3.4037367738E-02    6.4146725545E+00    7.0019001547E-02
    4.9900000000E-06    1.2710169736E+00   -3.4252878697E-02    6.4150468821E+00    7.0021162275E-02
    5.4900000000E-06    1.2710074406E+00   -3.4469778352E-02    6.4154235423E+00    7.0023332164E-02
    5.9900000000E-06    1.2709978035E+00   -3.4688072269E-02    6.4158025452E+00    7.0025511266E-02
    6.4900000000E-06    1.2709880612E+00   -3.4907766039E-02    6.4161839008E+00    7.0027699635E-02
    6.9900000000E-06    1.2709782125E+00   -3.5128865282E-02    6.4165676193E+00    7.0029897324E-02
    7.4900000000E-06    1.2709682565E+00   -3.5351375640E-02    6.4169537109E+00    7.0032104386E-02
    7.9900000000E-06    1.2709581921E+00   -3.5575302782E-02    6.4173421860E+00    7.0034320876E-02
    8.4900000000E-06    1.2709480180E+00   -3.5800652400E-02    6.4177330547E+00    7.0036546847E-02
    8.9900000000E-06    1.2709377332E+00   -3.6027430210E-02    6.4181263275E+00    7.0038782352E-02
    9.4900000000E-06    1.2709273366E+00   -3.6255641954E-02    6.4185220149E+00    7.0041027446E-02
    9.9900000000E-06    1.2709168270E+00   -3.6485293399E-02    6.4189201272E+00    7.0043282183E-02
    1.0490000000E-05    1.2709062033E+00   -3.6716390338E-02    6.4193206752E+00    7.0045546617E-02
    1.0990000000E-05    1.2708954642E+00   -3.6948938590E-02    6.4197236694E+00    7.0047820803E-02
    1.1490000000E-05    1.2708846087E+00   -3.7182943997E-02    6.4201291204E+00    7.0050104794E-02
    1.1990000000E-05    1.2708736354E+00   -3.7418412426E-02    6.4205370391E+00    7.0052398645E-02
    1.2490000000E-05    1.2708625433E+00   -3.7655349771E-02    6.4209474362E+00    7.0054702411E-02
    1.2990000000E-05    1.2708513310E+00   -3.7893761949E-02    6.4213603225E+00    7.0057016146E-02
    1.3490000000E-05    1.2708399974E+00   -3.8133654901E-02    6.4217757090E+00    7.0059339906E-02
    1.3990000000E-05    1.2708285412E+00   -3.8375034595E-02    6.4221936066E+00    7.0061673745E-02
