 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   7.4800000000000005E-002    3.080000000000000      
    6.410000000000000     
 u=    20000.00000000000     
 v_perp=    200000.0000000000     
 
time(s)         r       z        zeta      s
    9.9800000000E-07    1.3087690703E+00   -4.1125961382E-02    6.4253105479E+00    7.4691769680E-02
    1.9980000000E-06    1.3082465646E+00   -4.1880102243E-02    6.4406167650E+00    7.4587352826E-02
    2.9980000000E-06    1.3076975628E+00   -4.2617501154E-02    6.4558893149E+00    7.4486992730E-02
    3.9980000000E-06    1.3071224804E+00   -4.3338261310E-02    6.4711295974E+00    7.4390709286E-02
    4.9980000000E-06    1.3065217190E+00   -4.4042515782E-02    6.4863390354E+00    7.4298519983E-02
    5.9980000000E-06    1.3058956678E+00   -4.4730399759E-02    6.5015190805E+00    7.4210440161E-02
    6.9980000000E-06    1.3052447039E+00   -4.5402052824E-02    6.5166712119E+00    7.4126483284E-02
    7.9980000000E-06    1.3045691917E+00   -4.6057620109E-02    6.5317969359E+00    7.4046661183E-02
    8.9980000000E-06    1.3038694832E+00   -4.6697251210E-02    6.5468977845E+00    7.3970984298E-02
    9.9980000000E-06    1.3031459172E+00   -4.7321102056E-02    6.5619753144E+00    7.3899461906E-02
    1.0998000000E-05    1.3023988194E+00   -4.7929338227E-02    6.5770311039E+00    7.3832102341E-02
    1.1998000000E-05    1.3016285018E+00   -4.8522135609E-02    6.5920667518E+00    7.3768913195E-02
    1.2998000000E-05    1.3008352623E+00   -4.9099681567E-02    6.6070838745E+00    7.3709901504E-02
    1.3998000000E-05    1.3000193834E+00   -4.9662186129E-02    6.6220841018E+00    7.3655073902E-02
    1.4998000000E-05    1.2991811330E+00   -5.0209872159E-02    6.6370690765E+00    7.3604436724E-02
    1.5998000000E-05    1.2983207668E+00   -5.0742961769E-02    6.6520404550E+00    7.3557996170E-02
    1.6998000000E-05    1.2974385284E+00   -5.1261674532E-02    6.6669999047E+00    7.3515758462E-02
    1.7998000000E-05    1.2965346502E+00   -5.1766226775E-02    6.6819491025E+00    7.3477729986E-02
    1.8998000000E-05    1.2956093536E+00   -5.2256831591E-02    6.6968897312E+00    7.3443917394E-02
    1.9998000000E-05    1.2946628493E+00   -5.2733699411E-02    6.7118234779E+00    7.3414327691E-02
    2.0998000000E-05    1.2936953372E+00   -5.3197038887E-02    6.7267520309E+00    7.3388968278E-02
    2.1998000000E-05    1.2927070070E+00   -5.3647057958E-02    6.7416770776E+00    7.3367846960E-02
    2.2998000000E-05    1.2916980378E+00   -5.4083966030E-02    6.7566003023E+00    7.3350971925E-02
    2.3998000000E-05    1.2906685982E+00   -5.4507974597E-02    6.7715233839E+00    7.3338351672E-02
    2.4998000000E-05    1.2896188470E+00   -5.4919296960E-02    6.7864479947E+00    7.3329994927E-02
    2.5998000000E-05    1.2885489328E+00   -5.5318147801E-02    6.8013757994E+00    7.3325910514E-02
    2.6998000000E-05    1.2874589951E+00   -5.5704742614E-02    6.8163084539E+00    7.3326107214E-02
    2.7998000000E-05    1.2863491640E+00   -5.6079296990E-02    6.8312476051E+00    7.3330593601E-02
    2.8998000000E-05    1.2852195609E+00   -5.6442025751E-02    6.8461948904E+00    7.3339377849E-02
    2.9998000000E-05    1.2840702988E+00   -5.6793141922E-02    6.8611519380E+00    7.3352467537E-02
    3.0998000000E-05    1.2829014829E+00   -5.7132855566E-02    6.8761203670E+00    7.3369869433E-02
    3.1998000000E-05    1.2817132106E+00   -5.7461372469E-02    6.8911017885E+00    7.3391589274E-02
    3.2998000000E-05    1.2805055725E+00   -5.7778892643E-02    6.9060978067E+00    7.3417631539E-02
    3.3998000000E-05    1.2792786531E+00   -5.8085606486E-02    6.9211100203E+00    7.3447999234E-02
    3.4998000000E-05    1.2780325319E+00   -5.8381691496E-02    6.9361400245E+00    7.3482693685E-02
    3.5998000000E-05    1.2767672835E+00   -5.8667313133E-02    6.9511894127E+00    7.3521714349E-02
    3.6998000000E-05    1.2754829775E+00   -5.8942624709E-02    6.9662597777E+00    7.3565058621E-02
    3.7998000000E-05    1.2741796791E+00   -5.9207767827E-02    6.9813527138E+00    7.3612721652E-02
    3.8998000000E-05    1.2728574484E+00   -5.9462873547E-02    6.9964698181E+00    7.3664696183E-02
    3.9998000000E-05    1.2715163406E+00   -5.9708064225E-02    7.0116126928E+00    7.3720972383E-02
    4.0998000000E-05    1.2701564051E+00   -5.9943456287E-02    7.0267829458E+00    7.3781537702E-02
    4.1998000000E-05    1.2687776839E+00   -6.0169167018E-02    7.0419821923E+00    7.3846376720E-02
