 sig=    1.000000000000000      inputfile=
 /home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc                                                                                                                             
 dt=   2.0000000000000000E-008
 steps=      2000000
 x0=   7.0000000000000007E-002    3.070000000000000      
   -3.140000000000000     
 u=    738.0000000000000     
 v_perp=    45500.00000000000     
 
time(s)         x0(1)       x0(2)        x0(3)      r
    3.9980000000E-05    1.0057993782E+00   -1.1104281759E-03   -3.1157146599E+00    6.9825903714E-02
    7.9980000000E-05    1.0057112877E+00    5.4139600666E-03   -3.0969019887E+00    6.9654229296E-02
    1.1998000000E-04    1.0055413557E+00    1.0695260259E-02   -3.0833530584E+00    6.9494481270E-02
    1.5998000000E-04    1.0053151469E+00    1.4846352961E-02   -3.0745903240E+00    6.9354357685E-02
    1.9998000000E-04    1.0050601944E+00    1.8046784808E-02   -3.0698578670E+00    6.9240295697E-02
    2.3998000000E-04    1.0048022853E+00    2.0536940893E-02   -3.0681452576E+00    6.9157460199E-02
    2.7998000000E-04    1.0045610790E+00    2.2603131509E-02   -3.0682401359E+00    6.9109383039E-02
    3.1998000000E-04    1.0043461450E+00    2.4561369895E-02   -3.0687942435E+00    6.9097486326E-02
    3.5998000000E-04    1.0041543769E+00    2.6741624691E-02   -3.0683921745E+00    6.9120656405E-02
    3.9998000000E-04    1.0039694044E+00    2.9472811949E-02   -3.0656155333E+00    6.9174901236E-02
    4.3998000000E-04    1.0037631773E+00    3.3068855041E-02   -3.0590979350E+00    6.9253073440E-02
    4.7998000000E-04    1.0034995871E+00    3.7815724574E-02   -3.0475711299E+00    6.9344671932E-02
    5.1998000000E-04    1.0031401228E+00    4.3957135559E-02   -3.0299125933E+00    6.9435859532E-02
    5.5998000000E-04    1.0026525268E+00    5.1670643829E-02   -3.0052222386E+00    6.9510035117E-02
    5.9998000000E-04    1.0020228550E+00    6.1027238400E-02   -2.9729774046E+00    6.9549477944E-02
    6.3998000000E-04    1.0012689308E+00    7.1931212322E-02   -2.9333021683E+00    6.9538374915E-02
    6.7998000000E-04    1.0004473103E+00    8.4054521414E-02   -2.8873047985E+00    6.9466356790E-02
    7.1998000000E-04    9.9963944118E-01    9.6810175875E-02   -2.8373085227E+00    6.9330509788E-02
    7.5998000000E-04    9.9890557304E-01    1.0941917800E-01   -2.7867578382E+00    6.9134748565E-02
    7.9998000000E-04    9.9822907401E-01    1.2105659803E-01   -2.7397266524E+00    6.8888230835E-02
    8.3998000000E-04    9.9752270600E-01    1.3096346875E-01   -2.7001818576E+00    6.8604276097E-02
    8.7998000000E-04    9.9663711407E-01    1.3860273172E-01   -2.6713442146E+00    6.8300035215E-02
    9.1998000000E-04    9.9543018610E-01    1.4370056823E-01   -2.6552198373E+00    6.7997057887E-02
    9.5998000000E-04    9.9385262097E-01    1.4622508523E-01   -2.6523229193E+00    6.7719715679E-02
    9.9998000000E-04    9.9197401042E-01    1.4638817291E-01   -2.6616117538E+00    6.7492517477E-02
    1.0399800000E-03    9.8996757481E-01    1.4462706151E-01   -2.6806079401E+00    6.7336591203E-02
    1.0799800000E-03    9.8803728240E-01    1.4159132687E-01   -2.7057226978E+00    6.7266762958E-02
    1.1199800000E-03    9.8633883102E-01    1.3810515365E-01   -2.7326694809E+00    6.7290043674E-02
    1.1599800000E-03    9.8492954029E-01    1.3508524593E-01   -2.7569460274E+00    6.7405013144E-02
    1.1999800000E-03    9.8375711225E-01    1.3343303667E-01   -2.7743524411E+00    6.7602359129E-02
    1.2399800000E-03    9.8274256899E-01    1.3385599218E-01   -2.7814490212E+00    6.7865784336E-02
    1.2799800000E-03    9.8180634364E-01    1.3680840656E-01   -2.7759675194E+00    6.8172669919E-02
    1.3199800000E-03    9.8088193163E-01    1.4247660758E-01   -2.7570804293E+00    6.8496847531E-02
    1.3599800000E-03    9.8001583048E-01    1.5067531891E-01   -2.7254300747E+00    6.8810060384E-02
    1.3999800000E-03    9.7932133825E-01    1.6091518931E-01   -2.6830404757E+00    6.9083882808E-02
    1.4399800000E-03    9.7894738625E-01    1.7244977954E-01   -2.6330665126E+00    6.9292340217E-02
    1.4799800000E-03    9.7895024715E-01    1.8443686395E-01   -2.5794485294E+00    6.9416072540E-02
    1.5199800000E-03    9.7926501301E-01    1.9601892007E-01   -2.5264910715E+00    6.9446007616E-02
    1.5599800000E-03    9.7967307827E-01    2.0643271283E-01   -2.4784790958E+00    6.9385169559E-02
    1.5999800000E-03    9.7983316349E-01    2.1507849445E-01   -2.4393051649E+00    6.9248403926E-02
    1.6399800000E-03    9.7938202781E-01    2.2154457215E-01   -2.4120511530E+00    6.9060126183E-02
    1.6799800000E-03    9.7805101660E-01    2.2562493601E-01   -2.3985333941E+00    6.8850674368E-02
    1.7199800000E-03    9.7573789609E-01    2.2735476161E-01   -2.3989223806E+00    6.8652211326E-02
    1.7599800000E-03    9.7259190590E-01    2.2698130960E-01   -2.4115650760E+00    6.8494324047E-02
    1.7999800000E-03    9.6896532247E-01    2.2497483882E-01   -2.4331506835E+00    6.8399691154E-02
    1.8399800000E-03    9.6526421043E-01    2.2204452025E-01   -2.4591860312E+00    6.8381305368E-02
    1.8799800000E-03    9.6183067255E-01    2.1907551796E-01   -2.4846232691E+00    6.8441242135E-02
    1.9199800000E-03    9.5888106437E-01    2.1701038338E-01   -2.5045191937E+00    6.8570658164E-02
