 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   2.0000000000000001E-009
 steps=      2000000
 x0=   7.4770000000000003E-002    3.077500000000000      
    6.411400000000000     
 u=    8000.000000000000     
 v_perp=    20000.00000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3090678124E+00   -4.1755663729E-02    6.4119761586E+00    7.4769854088E-02
    1.9800000000E-07    1.3090389564E+00   -4.1910381704E-02    6.4125640823E+00    7.4769704709E-02
    2.9800000000E-07    1.3090099843E+00   -4.2065076085E-02    6.4131520129E+00    7.4769554835E-02
    3.9800000000E-07    1.3089808963E+00   -4.2219746779E-02    6.4137399503E+00    7.4769404468E-02
    4.9800000000E-07    1.3089516923E+00   -4.2374393692E-02    6.4143278946E+00    7.4769253606E-02
    5.9800000000E-07    1.3089223723E+00   -4.2529016731E-02    6.4149158458E+00    7.4769102251E-02
    6.9800000000E-07    1.3088929364E+00   -4.2683615803E-02    6.4155038039E+00    7.4768950401E-02
    7.9800000000E-07    1.3088633846E+00   -4.2838190814E-02    6.4160917690E+00    7.4768798057E-02
    8.9800000000E-07    1.3088337169E+00   -4.2992741672E-02    6.4166797412E+00    7.4768645219E-02
    9.9800000000E-07    1.3088039334E+00   -4.3147268282E-02    6.4172677204E+00    7.4768491887E-02
    1.0980000000E-06    1.3087740341E+00   -4.3301770553E-02    6.4178557067E+00    7.4768338060E-02
    1.1980000000E-06    1.3087440190E+00   -4.3456248391E-02    6.4184437000E+00    7.4768183740E-02
    1.2980000000E-06    1.3087138881E+00   -4.3610701703E-02    6.4190317005E+00    7.4768028926E-02
    1.3980000000E-06    1.3086836414E+00   -4.3765130396E-02    6.4196197082E+00    7.4767873617E-02
    1.4980000000E-06    1.3086532791E+00   -4.3919534376E-02    6.4202077231E+00    7.4767717814E-02
    1.5980000000E-06    1.3086228011E+00   -4.4073913552E-02    6.4207957452E+00    7.4767561517E-02
    1.6980000000E-06    1.3085922074E+00   -4.4228267830E-02    6.4213837746E+00    7.4767404726E-02
    1.7980000000E-06    1.3085614981E+00   -4.4382597118E-02    6.4219718113E+00    7.4767247441E-02
    1.8980000000E-06    1.3085306733E+00   -4.4536901322E-02    6.4225598553E+00    7.4767089662E-02
    1.9980000000E-06    1.3084997328E+00   -4.4691180350E-02    6.4231479067E+00    7.4766931389E-02
    2.0980000000E-06    1.3084686768E+00   -4.4845434110E-02    6.4237359654E+00    7.4766772622E-02
    2.1980000000E-06    1.3084375053E+00   -4.4999662507E-02    6.4243240316E+00    7.4766613360E-02
    2.2980000000E-06    1.3084062183E+00   -4.5153865451E-02    6.4249121052E+00    7.4766453605E-02
    2.3980000000E-06    1.3083748159E+00   -4.5308042848E-02    6.4255001863E+00    7.4766293355E-02
    2.4980000000E-06    1.3083432980E+00   -4.5462194605E-02    6.4260882749E+00    7.4766132611E-02
    2.5980000000E-06    1.3083116648E+00   -4.5616320631E-02    6.4266763710E+00    7.4765971373E-02
    2.6980000000E-06    1.3082799162E+00   -4.5770420833E-02    6.4272644748E+00    7.4765809641E-02
    2.7980000000E-06    1.3082480522E+00   -4.5924495118E-02    6.4278525861E+00    7.4765647415E-02
    2.8980000000E-06    1.3082160729E+00   -4.6078543394E-02    6.4284407051E+00    7.4765484695E-02
    2.9980000000E-06    1.3081839784E+00   -4.6232565569E-02    6.4290288317E+00    7.4765321481E-02
    3.0980000000E-06    1.3081517686E+00   -4.6386561550E-02    6.4296169661E+00    7.4765157772E-02
    3.1980000000E-06    1.3081194436E+00   -4.6540531245E-02    6.4302051081E+00    7.4764993570E-02
    3.2980000000E-06    1.3080870034E+00   -4.6694474563E-02    6.4307932580E+00    7.4764828873E-02
    3.3980000000E-06    1.3080544480E+00   -4.6848391409E-02    6.4313814156E+00    7.4764663683E-02
    3.4980000000E-06    1.3080217775E+00   -4.7002281694E-02    6.4319695811E+00    7.4764497998E-02
    3.5980000000E-06    1.3079889919E+00   -4.7156145324E-02    6.4325577544E+00    7.4764331819E-02
    3.6980000000E-06    1.3079560912E+00   -4.7309982208E-02    6.4331459356E+00    7.4764165146E-02
    3.7980000000E-06    1.3079230755E+00   -4.7463792253E-02    6.4337341247E+00    7.4763997979E-02
    3.8980000000E-06    1.3078899448E+00   -4.7617575367E-02    6.4343223217E+00    7.4763830318E-02
    3.9980000000E-06    1.3078566991E+00   -4.7771331460E-02    6.4349105268E+00    7.4763662163E-02
    4.0980000000E-06    1.3078233385E+00   -4.7925060438E-02    6.4354987398E+00    7.4763493514E-02
    4.1980000000E-06    1.3077898629E+00   -4.8078762210E-02    6.4360869609E+00    7.4763324371E-02
    4.2980000000E-06    1.3077562724E+00   -4.8232436684E-02    6.4366751901E+00    7.4763154734E-02
    4.3980000000E-06    1.3077225671E+00   -4.8386083769E-02    6.4372634274E+00    7.4762984602E-02
    4.4980000000E-06    1.3076887470E+00   -4.8539703373E-02    6.4378516728E+00    7.4762813977E-02
    4.5980000000E-06    1.3076548120E+00   -4.8693295404E-02    6.4384399264E+00    7.4762642857E-02
    4.6980000000E-06    1.3076207623E+00   -4.8846859770E-02    6.4390281882E+00    7.4762471244E-02
    4.7980000000E-06    1.3075865979E+00   -4.9000396380E-02    6.4396164582E+00    7.4762299136E-02
    4.8980000000E-06    1.3075523188E+00   -4.9153905143E-02    6.4402047364E+00    7.4762126534E-02
    4.9980000000E-06    1.3075179249E+00   -4.9307385967E-02    6.4407930230E+00    7.4761953439E-02
