 sig=    1.000000000000000      inputfile=
 /home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc                                                                                                                             
 dt=   1.0000000000000000E-008
 steps=      8000000
 x0=   5.4800000000000001E-002    3.080000000000000      
    6.410000000000000     
 u=    86800.00000000000     
 v_perp=    52100.00000000000     
 
time(s)         x0(1)       x0(2)        x0(3)      r
    1.9990000000E-05    9.9562749904E-01   -4.1465356347E-01    7.8187173068E+00    6.1692561282E-02
    3.9990000000E-05    8.4373572467E-01   -4.7042919974E-02    9.6431345749E+00    6.1102299980E-02
    5.9990000000E-05    1.1269579186E+00    6.5134798493E-02    1.1277434376E+01    5.9278296947E-02
    7.9990000000E-05    1.1858514666E+00   -7.2290173606E-02    1.2615457295E+01    6.0639136325E-02
    9.9990000000E-05    1.0547461418E+00   -1.6521808586E-01    1.4000491295E+01    5.3642591129E-02
    1.1999000000E-04    7.7095127426E-01    9.4880349338E-02    1.5730709139E+01    5.2337376718E-02
    1.3999000000E-04    1.0315385447E+00    4.3042698016E-01    1.7550878749E+01    5.2378790946E-02
    1.5999000000E-04    1.2625606398E+00   -1.0990452257E-02    1.8916871363E+01    4.7620533601E-02
    1.7999000000E-04    1.0088408760E+00   -4.1245713087E-01    2.0310686545E+01    5.3687487309E-02
    1.9999000000E-04    8.2311831864E-01   -5.7287646759E-02    2.2133564047E+01    5.3288248468E-02
    2.1999000000E-04    1.1080532239E+00    1.0038595176E-01    2.3798526109E+01    5.2240205928E-02
    2.3999000000E-04    1.1889301049E+00   -3.2942835190E-02    2.5147579792E+01    5.5420165843E-02
    2.5999000000E-04    1.0771573029E+00   -1.4532439439E-01    2.6516305857E+01    4.9706530427E-02
    2.7999000000E-04    7.9173953614E-01    7.3814555279E-02    2.8221131918E+01    4.9306996874E-02
    2.9999000000E-04    1.0198748215E+00    4.1975130565E-01    3.0044837794E+01    4.9510908492E-02
    3.1999000000E-04    1.2613749409E+00    8.9941656749E-04    3.1423745991E+01    4.4437691336E-02
    3.3999000000E-04    1.0193459465E+00   -4.1609127573E-01    3.2804634519E+01    4.9755384155E-02
    3.5999000000E-04    8.0064850926E-01   -7.0711617785E-02    3.4626538303E+01    4.9508829804E-02
    3.7999000000E-04    1.0856983352E+00    1.3312341648E-01    3.6321866902E+01    4.9442388942E-02
    3.9999000000E-04    1.1894740661E+00    1.3121335524E-02    3.7685361193E+01    5.4429178402E-02
    4.1999000000E-04    1.0999335535E+00   -1.1542320473E-01    3.9038838294E+01    5.0417098407E-02
    4.3999000000E-04    8.1445290604E-01    5.8510967216E-02    4.0714451354E+01    5.0989950044E-02
    4.5999000000E-04    1.0097342268E+00    4.1331629935E-01    4.2539166561E+01    5.1341824989E-02
    4.7999000000E-04    1.2617401996E+00    1.1254779516E-02    4.3930669630E+01    4.5632831153E-02
    4.9999000000E-04    1.0299554721E+00   -4.2483578738E-01    4.5299244913E+01    5.0464760038E-02
    5.1999000000E-04    7.7897063113E-01   -8.9148158190E-02    4.7118720588E+01    5.0354631499E-02
    5.3999000000E-04    1.0624765662E+00    1.5797666889E-01    4.8841442840E+01    5.1227694197E-02
    5.5999000000E-04    1.1873415008E+00    5.6880357160E-02    5.0221293784E+01    5.7688756006E-02
    5.7999000000E-04    1.1205345017E+00   -8.0123139192E-02    5.1562338373E+01    5.5580258203E-02
    5.9999000000E-04    8.3679594103E-01    4.7464795547E-02    5.3207004525E+01    5.7084603791E-02
    6.1999000000E-04    9.9827802634E-01    4.1250307889E-01    5.5032209744E+01    5.7622121263E-02
    6.3999000000E-04    1.2634862717E+00    2.6684611475E-02    5.6437929674E+01    5.1100576801E-02
    6.5999000000E-04    1.0437484721E+00   -4.3617728963E-01    5.7793031018E+01    5.5811035908E-02
    6.7999000000E-04    7.6098517446E-01   -1.1385670103E-01    5.9606179677E+01    5.5896050392E-02
    6.9999000000E-04    1.0417846947E+00    1.6986755884E-01    6.1351161750E+01    5.7615628247E-02
    7.1999000000E-04    1.1831213963E+00    8.7260995907E-02    6.2746852109E+01    6.5063125103E-02
    7.3999000000E-04    1.1357391090E+00   -4.7603150500E-02    6.4079517698E+01    6.4510826527E-02
    7.5999000000E-04    8.5450435919E-01    3.8001753038E-02    6.5695639477E+01    6.6436822779E-02
    7.7999000000E-04    9.8234472912E-01    4.1737155874E-01    6.7523575771E+01    6.7135392293E-02
    7.9999000000E-04    1.2656723099E+00    5.4424300432E-02    6.8947152020E+01    5.9907353298E-02
    8.1999000000E-04    1.0638802321E+00   -4.4456167215E-01    7.0286417965E+01    6.4861433454E-02
    8.3999000000E-04    7.5228200373E-01   -1.4490281256E-01    7.2085918905E+01    6.5282344516E-02
    8.5999000000E-04    1.0302252065E+00    1.6161629047E-01    7.3844471497E+01    6.7406432836E-02
    8.7999000000E-04    1.1788131753E+00    8.7060477064E-02    7.5251364917E+01    7.5138082503E-02
    8.9999000000E-04    1.1406795426E+00   -3.5450553480E-02    7.6579769587E+01    7.4687156085E-02
    9.1999000000E-04    8.5945081381E-01    2.4514325435E-02    7.8177517812E+01    7.5762409608E-02
    9.3999000000E-04    9.5804227450E-01    4.2577108966E-01    8.0015326212E+01    7.6275344593E-02
    9.5999000000E-04    1.2662248590E+00    1.0039191117E-01    8.1461934169E+01    6.8968915447E-02
    9.7999000000E-04    1.0913298586E+00   -4.4061007122E-01    8.2783470086E+01    7.4261266629E-02
    9.9999000000E-04    7.6108925795E-01   -1.7868302577E-01    8.4559201161E+01    7.5162481063E-02
    1.0199900000E-03    1.0372761398E+00    1.2626990380E-01    8.6317791659E+01    7.6610993843E-02
