 sig=    1.000000000000000      inputfile=
 /home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc                                                                                                                             
 dt=   2.0000000000000000E-008
 steps=      2000000
 x0=   5.9999999999999998E-002  -0.7260000000000000      
   -3.140000000000000     
 u=   -2750.000000000000     
 v_perp=    11300.00000000000     
 
time(s)         x0(1)       x0(2)        x0(3)      r
    3.9980000000E-05    6.2522014868E-01    2.8017940316E-02   -3.2606180628E+00    5.9887923562E-02
    7.9980000000E-05    6.3077716037E-01   -7.1781883181E-03   -3.3725708812E+00    5.9758709232E-02
    1.1998000000E-04    6.3789862739E-01   -3.9034871637E-02   -3.4745952995E+00    5.9616326938E-02
    1.5998000000E-04    6.4584735228E-01   -6.7285967387E-02   -3.5659302173E+00    5.9464264385E-02
    1.9998000000E-04    6.5401271583E-01   -9.1843660548E-02   -3.6462271292E+00    5.9304730414E-02
    2.3998000000E-04    6.6191298392E-01   -1.1274205006E-01   -3.7154099141E+00    5.9139007138E-02
    2.7998000000E-04    6.6917298090E-01   -1.3007760509E-01   -3.7735276128E+00    5.8968051078E-02
    3.1998000000E-04    6.7549688216E-01   -1.4396768970E-01   -3.8206573913E+00    5.8792829606E-02
    3.5998000000E-04    6.8065104620E-01   -1.5452650166E-01   -3.8568616807E+00    5.8614370745E-02
    3.9998000000E-04    6.8445612619E-01   -1.6185257836E-01   -3.8821799294E+00    5.8433702132E-02
    4.3998000000E-04    6.8678421991E-01   -1.6602212024E-01   -3.8966343842E+00    5.8251825985E-02
    4.7998000000E-04    6.8756098869E-01   -1.6708333271E-01   -3.9002376619E+00    5.8069713505E-02
    5.1998000000E-04    6.8676643627E-01   -1.6505353485E-01   -3.8929980051E+00    5.7888297721E-02
    5.5998000000E-04    6.8443370881E-01   -1.5991907023E-01   -3.8749210059E+00    5.7708502392E-02
    5.9998000000E-04    6.8064904353E-01   -1.5163622794E-01   -3.8460072672E+00    5.7531277917E-02
    6.3998000000E-04    6.7555060979E-01   -1.4013464507E-01   -3.8062468060E+00    5.7357590734E-02
    6.7998000000E-04    6.6932822522E-01   -1.2532288118E-01   -3.7556124803E+00    5.7188396640E-02
    7.1998000000E-04    6.6222962445E-01   -1.0709548579E-01   -3.6940579424E+00    5.7024630791E-02
    7.5998000000E-04    6.5456863269E-01   -8.5349467575E-02   -3.6215346892E+00    5.6867172069E-02
    7.9998000000E-04    6.4674162975E-01   -6.0014366799E-02   -3.5380503502E+00    5.6716937983E-02
    8.3998000000E-04    6.3925607307E-01   -3.1097059998E-02   -3.4437823463E+00    5.6575319025E-02
