 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   5.0000000000000001E-009
 steps=      2000000
 x0=   7.4600000000000000E-002    4.710000000000000      
   -2.157000000000000     
 u=    1000.000000000000     
 v_perp=    50000.00000000000     
 
time(s)         r       z        zeta      s
    2.4500000000E-07    8.6332517971E-01    3.4898504541E-01   -2.1567490110E+00    7.4600835430E-02
    4.9500000000E-07    8.6334085597E-01    3.4904438850E-01   -2.1564921986E+00    7.4601686575E-02
    7.4500000000E-07    8.6335665932E-01    3.4910386332E-01   -2.1562346797E+00    7.4602536369E-02
    9.9500000000E-07    8.6337258958E-01    3.4916346944E-01   -2.1559764563E+00    7.4603384809E-02
    1.2450000000E-06    8.6338864654E-01    3.4922320646E-01   -2.1557175301E+00    7.4604231894E-02
    1.4950000000E-06    8.6340483001E-01    3.4928307393E-01   -2.1554579031E+00    7.4605077620E-02
    1.7450000000E-06    8.6342113981E-01    3.4934307144E-01   -2.1551975771E+00    7.4605921987E-02
    1.9950000000E-06    8.6343757573E-01    3.4940319856E-01   -2.1549365539E+00    7.4606764990E-02
    2.2450000000E-06    8.6345413758E-01    3.4946345486E-01   -2.1546748354E+00    7.4607606629E-02
    2.4950000000E-06    8.6347082516E-01    3.4952383990E-01   -2.1544124235E+00    7.4608446900E-02
    2.7450000000E-06    8.6348763827E-01    3.4958435326E-01   -2.1541493201E+00    7.4609285802E-02
    2.9950000000E-06    8.6350457671E-01    3.4964499450E-01   -2.1538855271E+00    7.4610123332E-02
    3.2450000000E-06    8.6352164027E-01    3.4970576320E-01   -2.1536210463E+00    7.4610959488E-02
    3.4950000000E-06    8.6353882877E-01    3.4976665891E-01   -2.1533558797E+00    7.4611794267E-02
    3.7450000000E-06    8.6355614198E-01    3.4982768120E-01   -2.1530900292E+00    7.4612627668E-02
    3.9950000000E-06    8.6357357971E-01    3.4988882963E-01   -2.1528234966E+00    7.4613459689E-02
    4.2450000000E-06    8.6359114175E-01    3.4995010377E-01   -2.1525562840E+00    7.4614290326E-02
    4.4950000000E-06    8.6360882790E-01    3.5001150317E-01   -2.1522883932E+00    7.4615119578E-02
    4.7450000000E-06    8.6362663794E-01    3.5007302740E-01   -2.1520198262E+00    7.4615947442E-02
    4.9950000000E-06    8.6364457167E-01    3.5013467601E-01   -2.1517505849E+00    7.4616773917E-02
    5.2450000000E-06    8.6366262887E-01    3.5019644856E-01   -2.1514806712E+00    7.4617599000E-02
    5.4950000000E-06    8.6368080934E-01    3.5025834461E-01   -2.1512100871E+00    7.4618422690E-02
    5.7450000000E-06    8.6369911286E-01    3.5032036371E-01   -2.1509388345E+00    7.4619244983E-02
    5.9950000000E-06    8.6371753921E-01    3.5038250541E-01   -2.1506669154E+00    7.4620065878E-02
    6.2450000000E-06    8.6373608819E-01    3.5044476927E-01   -2.1503943318E+00    7.4620885372E-02
    6.4950000000E-06    8.6375475957E-01    3.5050715484E-01   -2.1501210857E+00    7.4621703464E-02
    6.7450000000E-06    8.6377355314E-01    3.5056966167E-01   -2.1498471789E+00    7.4622520151E-02
    6.9950000000E-06    8.6379246868E-01    3.5063228931E-01   -2.1495726135E+00    7.4623335431E-02
    7.2450000000E-06    8.6381150596E-01    3.5069503731E-01   -2.1492973915E+00    7.4624149303E-02
    7.4950000000E-06    8.6383066478E-01    3.5075790521E-01   -2.1490215149E+00    7.4624961764E-02
    7.7450000000E-06    8.6384994490E-01    3.5082089257E-01   -2.1487449857E+00    7.4625772811E-02
    7.9950000000E-06    8.6386934611E-01    3.5088399892E-01   -2.1484678058E+00    7.4626582444E-02
    8.2450000000E-06    8.6388886817E-01    3.5094722382E-01   -2.1481899773E+00    7.4627390660E-02
    8.4950000000E-06    8.6390851087E-01    3.5101056679E-01   -2.1479115022E+00    7.4628197456E-02
    8.7450000000E-06    8.6392827397E-01    3.5107402740E-01   -2.1476323825E+00    7.4629002831E-02
    8.9950000000E-06    8.6394815725E-01    3.5113760517E-01   -2.1473526202E+00    7.4629806783E-02
    9.2450000000E-06    8.6396816048E-01    3.5120129965E-01   -2.1470722175E+00    7.4630609310E-02
    9.4950000000E-06    8.6398828343E-01    3.5126511037E-01   -2.1467911762E+00    7.4631410409E-02
    9.7450000000E-06    8.6400852586E-01    3.5132903688E-01   -2.1465094985E+00    7.4632210079E-02
    9.9950000000E-06    8.6402888755E-01    3.5139307871E-01   -2.1462271863E+00    7.4633008318E-02
    1.0245000000E-05    8.6404936826E-01    3.5145723540E-01   -2.1459442419E+00    7.4633805124E-02
    1.0495000000E-05    8.6406996776E-01    3.5152150649E-01   -2.1456606671E+00    7.4634600495E-02
    1.0745000000E-05    8.6409068580E-01    3.5158589150E-01   -2.1453764641E+00    7.4635394429E-02
    1.0995000000E-05    8.6411152216E-01    3.5165038996E-01   -2.1450916349E+00    7.4636186923E-02
    1.1245000000E-05    8.6413247659E-01    3.5171500143E-01   -2.1448061817E+00    7.4636977977E-02
    1.1495000000E-05    8.6415354886E-01    3.5177972541E-01   -2.1445201064E+00    7.4637767588E-02
    1.1745000000E-05    8.6417473871E-01    3.5184456145E-01   -2.1442334112E+00    7.4638555754E-02
    1.1995000000E-05    8.6419604592E-01    3.5190950907E-01   -2.1439460982E+00    7.4639342473E-02
    1.2245000000E-05    8.6421747024E-01    3.5197456780E-01   -2.1436581694E+00    7.4640127744E-02
    1.2495000000E-05    8.6423901141E-01    3.5203973717E-01   -2.1433696270E+00    7.4640911564E-02
    1.2745000000E-05    8.6426066921E-01    3.5210501670E-01   -2.1430804731E+00    7.4641693932E-02
    1.2995000000E-05    8.6428244337E-01    3.5217040593E-01   -2.1427907097E+00    7.4642474846E-02
    1.3245000000E-05    8.6430433366E-01    3.5223590437E-01   -2.1425003391E+00    7.4643254304E-02
    1.3495000000E-05    8.6432633982E-01    3.5230151155E-01   -2.1422093632E+00    7.4644032304E-02
    1.3745000000E-05    8.6434846160E-01    3.5236722699E-01   -2.1419177843E+00    7.4644808845E-02
    1.3995000000E-05    8.6437069875E-01    3.5243305021E-01   -2.1416256045E+00    7.4645583924E-02
    1.4245000000E-05    8.6439305102E-01    3.5249898074E-01   -2.1413328258E+00    7.4646357539E-02
    1.4495000000E-05    8.6441551815E-01    3.5256501809E-01   -2.1410394505E+00    7.4647129690E-02
    1.4745000000E-05    8.6443809989E-01    3.5263116178E-01   -2.1407454807E+00    7.4647900374E-02
    1.4995000000E-05    8.6446079598E-01    3.5269741134E-01   -2.1404509186E+00    7.4648669589E-02
    1.5245000000E-05    8.6448360616E-01    3.5276376627E-01   -2.1401557662E+00    7.4649437334E-02
    1.5495000000E-05    8.6450653018E-01    3.5283022611E-01   -2.1398600258E+00    7.4650203607E-02
    1.5745000000E-05    8.6452956777E-01    3.5289679035E-01   -2.1395636996E+00    7.4650968406E-02
    1.5995000000E-05    8.6455271867E-01    3.5296345852E-01   -2.1392667896E+00    7.4651731729E-02
    1.6245000000E-05    8.6457598263E-01    3.5303023013E-01   -2.1389692981E+00    7.4652493575E-02
    1.6495000000E-05    8.6459935937E-01    3.5309710470E-01   -2.1386712273E+00    7.4653253942E-02
    1.6745000000E-05    8.6462284863E-01    3.5316408173E-01   -2.1383725793E+00    7.4654012828E-02
    1.6995000000E-05    8.6464645014E-01    3.5323116074E-01   -2.1380733564E+00    7.4654770232E-02
    1.7245000000E-05    8.6467016365E-01    3.5329834124E-01   -2.1377735606E+00    7.4655526152E-02
    1.7495000000E-05    8.6469398887E-01    3.5336562273E-01   -2.1374731943E+00    7.4656280587E-02
    1.7745000000E-05    8.6471792554E-01    3.5343300474E-01   -2.1371722597E+00    7.4657033533E-02
    1.7995000000E-05    8.6474197339E-01    3.5350048676E-01   -2.1368707589E+00    7.4657784991E-02
    1.8245000000E-05    8.6476613214E-01    3.5356806831E-01   -2.1365686941E+00    7.4658534959E-02
    1.8495000000E-05    8.6479040153E-01    3.5363574889E-01   -2.1362660677E+00    7.4659283434E-02
    1.8745000000E-05    8.6481478127E-01    3.5370352800E-01   -2.1359628817E+00    7.4660030415E-02
    1.8995000000E-05    8.6483927109E-01    3.5377140516E-01   -2.1356591385E+00    7.4660775900E-02
    1.9245000000E-05    8.6486387071E-01    3.5383937986E-01   -2.1353548403E+00    7.4661519889E-02
    1.9495000000E-05    8.6488857986E-01    3.5390745162E-01   -2.1350499892E+00    7.4662262379E-02
    1.9745000000E-05    8.6491339825E-01    3.5397561993E-01   -2.1347445876E+00    7.4663003368E-02
    1.9995000000E-05    8.6493832561E-01    3.5404388430E-01   -2.1344386377E+00    7.4663742856E-02
    2.0245000000E-05    8.6496336164E-01    3.5411224422E-01   -2.1341321418E+00    7.4664480841E-02
    2.0495000000E-05    8.6498850608E-01    3.5418069921E-01   -2.1338251021E+00    7.4665217321E-02
    2.0745000000E-05    8.6501375863E-01    3.5424924875E-01   -2.1335175208E+00    7.4665952294E-02
    2.0995000000E-05    8.6503911900E-01    3.5431789235E-01   -2.1332094003E+00    7.4666685760E-02
    2.1245000000E-05    8.6506458692E-01    3.5438662951E-01   -2.1329007428E+00    7.4667417716E-02
    2.1495000000E-05    8.6509016208E-01    3.5445545972E-01   -2.1325915506E+00    7.4668148162E-02
    2.1745000000E-05    8.6511584421E-01    3.5452438249E-01   -2.1322818260E+00    7.4668877095E-02
    2.1995000000E-05    8.6514163301E-01    3.5459339731E-01   -2.1319715712E+00    7.4669604514E-02
    2.2245000000E-05    8.6516752818E-01    3.5466250367E-01   -2.1316607886E+00    7.4670330418E-02
    2.2495000000E-05    8.6519352945E-01    3.5473170108E-01   -2.1313494804E+00    7.4671054805E-02
    2.2745000000E-05    8.6521963650E-01    3.5480098902E-01   -2.1310376489E+00    7.4671777674E-02
    2.2995000000E-05    8.6524584904E-01    3.5487036699E-01   -2.1307252965E+00    7.4672499024E-02
    2.3245000000E-05    8.6527216679E-01    3.5493983449E-01   -2.1304124254E+00    7.4673218852E-02
    2.3495000000E-05    8.6529858943E-01    3.5500939100E-01   -2.1300990379E+00    7.4673937158E-02
    2.3745000000E-05    8.6532511667E-01    3.5507903602E-01   -2.1297851365E+00    7.4674653941E-02
    2.3995000000E-05    8.6535174821E-01    3.5514876904E-01   -2.1294707233E+00    7.4675369198E-02
    2.4245000000E-05    8.6537848374E-01    3.5521858955E-01   -2.1291558007E+00    7.4676082928E-02
    2.4495000000E-05    8.6540532297E-01    3.5528849704E-01   -2.1288403711E+00    7.4676795131E-02
    2.4745000000E-05    8.6543226559E-01    3.5535849101E-01   -2.1285244368E+00    7.4677505804E-02
    2.4995000000E-05    8.6545931129E-01    3.5542857093E-01   -2.1282080001E+00    7.4678214947E-02
    2.5245000000E-05    8.6548645976E-01    3.5549873630E-01   -2.1278910633E+00    7.4678922558E-02
    2.5495000000E-05    8.6551371070E-01    3.5556898661E-01   -2.1275736289E+00    7.4679628636E-02
    2.5745000000E-05    8.6554106380E-01    3.5563932135E-01   -2.1272556991E+00    7.4680333179E-02
    2.5995000000E-05    8.6556851874E-01    3.5570973999E-01   -2.1269372763E+00    7.4681036186E-02
    2.6245000000E-05    8.6559607521E-01    3.5578024203E-01   -2.1266183629E+00    7.4681737656E-02
