 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   5.0000000000000001E-009
 steps=      2000000
 x0=   7.4600000000000000E-002    4.710000000000000      
   -2.157000000000000     
 u=    2000.000000000000     
 v_perp=    50000.00000000000     
 
time(s)         r       z        zeta      s
    2.4500000000E-07    8.6336645159E-01    3.4903289946E-01   -2.1565016210E+00    7.4600836904E-02
    4.9500000000E-07    8.6342427707E-01    3.4914104333E-01   -2.1559923896E+00    7.4601688456E-02
    7.4500000000E-07    8.6348226482E-01    3.4924928824E-01   -2.1554824737E+00    7.4602537549E-02
    9.9500000000E-07    8.6354041441E-01    3.4935763325E-01   -2.1549718772E+00    7.4603384181E-02
    1.2450000000E-06    8.6359872538E-01    3.4946607742E-01   -2.1544606042E+00    7.4604228349E-02
    1.4950000000E-06    8.6365719730E-01    3.4957461981E-01   -2.1539486585E+00    7.4605070051E-02
    1.7450000000E-06    8.6371582971E-01    3.4968325947E-01   -2.1534360443E+00    7.4605909283E-02
    1.9950000000E-06    8.6377462216E-01    3.4979199548E-01   -2.1529227653E+00    7.4606746043E-02
    2.2450000000E-06    8.6383357421E-01    3.4990082688E-01   -2.1524088256E+00    7.4607580328E-02
    2.4950000000E-06    8.6389268540E-01    3.5000975273E-01   -2.1518942292E+00    7.4608412136E-02
    2.7450000000E-06    8.6395195526E-01    3.5011877209E-01   -2.1513789801E+00    7.4609241464E-02
    2.9950000000E-06    8.6401138334E-01    3.5022788401E-01   -2.1508630822E+00    7.4610068310E-02
    3.2450000000E-06    8.6407096918E-01    3.5033708756E-01   -2.1503465396E+00    7.4610892671E-02
    3.4950000000E-06    8.6413071230E-01    3.5044638179E-01   -2.1498293563E+00    7.4611714544E-02
    3.7450000000E-06    8.6419061224E-01    3.5055576576E-01   -2.1493115362E+00    7.4612533926E-02
    3.9950000000E-06    8.6425066853E-01    3.5066523851E-01   -2.1487930834E+00    7.4613350817E-02
    4.2450000000E-06    8.6431088070E-01    3.5077479912E-01   -2.1482740019E+00    7.4614165211E-02
    4.4950000000E-06    8.6437124827E-01    3.5088444663E-01   -2.1477542958E+00    7.4614977108E-02
    4.7450000000E-06    8.6443177076E-01    3.5099418010E-01   -2.1472339690E+00    7.4615786505E-02
    4.9950000000E-06    8.6449244768E-01    3.5110399858E-01   -2.1467130256E+00    7.4616593399E-02
    5.2450000000E-06    8.6455327856E-01    3.5121390113E-01   -2.1461914697E+00    7.4617397788E-02
    5.4950000000E-06    8.6461426291E-01    3.5132388681E-01   -2.1456693052E+00    7.4618199669E-02
    5.7450000000E-06    8.6467540024E-01    3.5143395466E-01   -2.1451465363E+00    7.4618999039E-02
    5.9950000000E-06    8.6473669005E-01    3.5154410375E-01   -2.1446231670E+00    7.4619795898E-02
    6.2450000000E-06    8.6479813186E-01    3.5165433313E-01   -2.1440992014E+00    7.4620590241E-02
    6.4950000000E-06    8.6485972516E-01    3.5176464184E-01   -2.1435746435E+00    7.4621382066E-02
    6.7450000000E-06    8.6492146945E-01    3.5187502896E-01   -2.1430494975E+00    7.4622171372E-02
    6.9950000000E-06    8.6498336424E-01    3.5198549353E-01   -2.1425237673E+00    7.4622958156E-02
    7.2450000000E-06    8.6504540902E-01    3.5209603460E-01   -2.1419974571E+00    7.4623742415E-02
    7.4950000000E-06    8.6510760328E-01    3.5220665124E-01   -2.1414705710E+00    7.4624524147E-02
    7.7450000000E-06    8.6516994651E-01    3.5231734248E-01   -2.1409431130E+00    7.4625303350E-02
    7.9950000000E-06    8.6523243820E-01    3.5242810740E-01   -2.1404150873E+00    7.4626080021E-02
    8.2450000000E-06    8.6529507783E-01    3.5253894504E-01   -2.1398864979E+00    7.4626854159E-02
    8.4950000000E-06    8.6535786488E-01    3.5264985446E-01   -2.1393573490E+00    7.4627625760E-02
    8.7450000000E-06    8.6542079884E-01    3.5276083470E-01   -2.1388276448E+00    7.4628394823E-02
    8.9950000000E-06    8.6548387917E-01    3.5287188484E-01   -2.1382973892E+00    7.4629161345E-02
    9.2450000000E-06    8.6554710536E-01    3.5298300391E-01   -2.1377665864E+00    7.4629925324E-02
    9.4950000000E-06    8.6561047688E-01    3.5309419098E-01   -2.1372352406E+00    7.4630686757E-02
    9.7450000000E-06    8.6567399319E-01    3.5320544510E-01   -2.1367033559E+00    7.4631445644E-02
    9.9950000000E-06    8.6573765376E-01    3.5331676532E-01   -2.1361709364E+00    7.4632201980E-02
    1.0245000000E-05    8.6580145805E-01    3.5342815070E-01   -2.1356379863E+00    7.4632955765E-02
    1.0495000000E-05    8.6586540553E-01    3.5353960030E-01   -2.1351045097E+00    7.4633706996E-02
    1.0745000000E-05    8.6592949566E-01    3.5365111316E-01   -2.1345705108E+00    7.4634455670E-02
    1.0995000000E-05    8.6599372788E-01    3.5376268835E-01   -2.1340359937E+00    7.4635201786E-02
    1.1245000000E-05    8.6605810165E-01    3.5387432492E-01   -2.1335009626E+00    7.4635945342E-02
    1.1495000000E-05    8.6612261643E-01    3.5398602193E-01   -2.1329654217E+00    7.4636686335E-02
    1.1745000000E-05    8.6618727165E-01    3.5409777843E-01   -2.1324293751E+00    7.4637424763E-02
    1.1995000000E-05    8.6625206677E-01    3.5420959348E-01   -2.1318928269E+00    7.4638160625E-02
    1.2245000000E-05    8.6631700123E-01    3.5432146613E-01   -2.1313557815E+00    7.4638893917E-02
    1.2495000000E-05    8.6638207447E-01    3.5443339544E-01   -2.1308182429E+00    7.4639624639E-02
    1.2745000000E-05    8.6644728592E-01    3.5454538048E-01   -2.1302802153E+00    7.4640352787E-02
    1.2995000000E-05    8.6651263502E-01    3.5465742029E-01   -2.1297417030E+00    7.4641078361E-02
    1.3245000000E-05    8.6657812120E-01    3.5476951393E-01   -2.1292027101E+00    7.4641801357E-02
    1.3495000000E-05    8.6664374389E-01    3.5488166047E-01   -2.1286632409E+00    7.4642521774E-02
    1.3745000000E-05    8.6670950252E-01    3.5499385895E-01   -2.1281232995E+00    7.4643239611E-02
    1.3995000000E-05    8.6677539650E-01    3.5510610845E-01   -2.1275828901E+00    7.4643954864E-02
    1.4245000000E-05    8.6684142528E-01    3.5521840801E-01   -2.1270420170E+00    7.4644667532E-02
    1.4495000000E-05    8.6690758825E-01    3.5533075670E-01   -2.1265006843E+00    7.4645377613E-02
    1.4745000000E-05    8.6697388484E-01    3.5544315358E-01   -2.1259588964E+00    7.4646085106E-02
    1.4995000000E-05    8.6704031446E-01    3.5555559770E-01   -2.1254166573E+00    7.4646790007E-02
    1.5245000000E-05    8.6710687652E-01    3.5566808814E-01   -2.1248739714E+00    7.4647492316E-02
    1.5495000000E-05    8.6717357044E-01    3.5578062394E-01   -2.1243308429E+00    7.4648192030E-02
    1.5745000000E-05    8.6724039561E-01    3.5589320417E-01   -2.1237872760E+00    7.4648889148E-02
    1.5995000000E-05    8.6730735144E-01    3.5600582790E-01   -2.1232432749E+00    7.4649583668E-02
    1.6245000000E-05    8.6737443732E-01    3.5611849418E-01   -2.1226988439E+00    7.4650275587E-02
    1.6495000000E-05    8.6744165267E-01    3.5623120208E-01   -2.1221539872E+00    7.4650964905E-02
    1.6745000000E-05    8.6750899687E-01    3.5634395066E-01   -2.1216087092E+00    7.4651651619E-02
    1.6995000000E-05    8.6757646931E-01    3.5645673899E-01   -2.1210630139E+00    7.4652335727E-02
    1.7245000000E-05    8.6764406939E-01    3.5656956613E-01   -2.1205169058E+00    7.4653017228E-02
    1.7495000000E-05    8.6771179649E-01    3.5668243114E-01   -2.1199703891E+00    7.4653696119E-02
    1.7745000000E-05    8.6777965000E-01    3.5679533310E-01   -2.1194234679E+00    7.4654372400E-02
    1.7995000000E-05    8.6784762929E-01    3.5690827106E-01   -2.1188761467E+00    7.4655046068E-02
    1.8245000000E-05    8.6791573376E-01    3.5702124410E-01   -2.1183284296E+00    7.4655717123E-02
    1.8495000000E-05    8.6798396277E-01    3.5713425128E-01   -2.1177803209E+00    7.4656385561E-02
    1.8745000000E-05    8.6805231570E-01    3.5724729167E-01   -2.1172318250E+00    7.4657051381E-02
    1.8995000000E-05    8.6812079192E-01    3.5736036434E-01   -2.1166829461E+00    7.4657714582E-02
    1.9245000000E-05    8.6818939081E-01    3.5747346836E-01   -2.1161336884E+00    7.4658375162E-02
