 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      3000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    80000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828030653E+00   -8.1117177493E-04    5.6421858695E-03    1.7109978250E-01
    1.9800000000E-07    1.3827937772E+00   -1.6388567901E-03    1.1399499768E-02    1.7109911215E-01
    2.9800000000E-07    1.3827782142E+00   -2.4664581203E-03    1.7156775919E-02    1.7109798889E-01
    3.9800000000E-07    1.3827563777E+00   -3.2939335123E-03    2.2913995261E-02    1.7109641272E-01
    4.9800000000E-07    1.3827282695E+00   -4.1212407289E-03    2.8671138728E-02    1.7109438367E-01
    5.9800000000E-07    1.3826938919E+00   -4.9483375549E-03    3.4428187257E-02    1.7109190178E-01
    6.9800000000E-07    1.3826532478E+00   -5.7751818021E-03    4.0185121782E-02    1.7108896710E-01
    7.9800000000E-07    1.3826063407E+00   -6.6017313146E-03    4.5941923236E-02    1.7108557967E-01
    8.9800000000E-07    1.3825531746E+00   -7.4279439748E-03    5.1698572555E-02    1.7108173955E-01
    9.9800000000E-07    1.3824937538E+00   -8.2537777080E-03    5.7455050670E-02    1.7107744681E-01
    1.0980000000E-06    1.3824280835E+00   -9.0791904883E-03    6.3211338512E-02    1.7107270152E-01
    1.1980000000E-06    1.3823561691E+00   -9.9041403440E-03    6.8967417011E-02    1.7106750377E-01
    1.2980000000E-06    1.3822780167E+00   -1.0728585362E-02    7.4723267098E-02    1.7106185365E-01
    1.3980000000E-06    1.3821936329E+00   -1.1552483695E-02    8.0478869698E-02    1.7105575124E-01
    1.4980000000E-06    1.3821030247E+00   -1.2375793564E-02    8.6234205737E-02    1.7104919666E-01
    1.5980000000E-06    1.3820061998E+00   -1.3198473267E-02    9.1989256140E-02    1.7104219003E-01
    1.6980000000E-06    1.3819031663E+00   -1.4020481179E-02    9.7744001827E-02    1.7103473145E-01
    1.7980000000E-06    1.3817939328E+00   -1.4841775764E-02    1.0349842372E-01    1.7102682107E-01
    1.8980000000E-06    1.3816785086E+00   -1.5662315574E-02    1.0925250273E-01    1.7101845901E-01
    1.9980000000E-06    1.3815569033E+00   -1.6482059258E-02    1.1500621978E-01    1.7100964542E-01
    2.0980000000E-06    1.3814291272E+00   -1.7300965563E-02    1.2075955577E-01    1.7100038045E-01
    2.1980000000E-06    1.3812951908E+00   -1.8118993346E-02    1.2651249162E-01    1.7099066425E-01
    2.2980000000E-06    1.3811551054E+00   -1.8936101569E-02    1.3226500823E-01    1.7098049700E-01
    2.3980000000E-06    1.3810088828E+00   -1.9752249313E-02    1.3801708649E-01    1.7096987887E-01
    2.4980000000E-06    1.3808565352E+00   -2.0567395779E-02    1.4376870732E-01    1.7095881004E-01
    2.5980000000E-06    1.3806980752E+00   -2.1381500290E-02    1.4951985159E-01    1.7094729069E-01
    2.6980000000E-06    1.3805335162E+00   -2.2194522302E-02    1.5527050020E-01    1.7093532103E-01
    2.7980000000E-06    1.3803628718E+00   -2.3006421402E-02    1.6102063404E-01    1.7092290125E-01
    2.8980000000E-06    1.3801861563E+00   -2.3817157319E-02    1.6677023397E-01    1.7091003157E-01
    2.9980000000E-06    1.3800033843E+00   -2.4626689922E-02    1.7251928087E-01    1.7089671220E-01
    3.0980000000E-06    1.3798145711E+00   -2.5434979231E-02    1.7826775561E-01    1.7088294337E-01
    3.1980000000E-06    1.3796197324E+00   -2.6241985416E-02    1.8401563905E-01    1.7086872530E-01
    3.2980000000E-06    1.3794188844E+00   -2.7047668804E-02    1.8976291204E-01    1.7085405825E-01
    3.3980000000E-06    1.3792120436E+00   -2.7851989883E-02    1.9550955543E-01    1.7083894245E-01
    3.4980000000E-06    1.3789992274E+00   -2.8654909307E-02    2.0125555005E-01    1.7082337816E-01
    3.5980000000E-06    1.3787804531E+00   -2.9456387898E-02    2.0700087675E-01    1.7080736564E-01
    3.6980000000E-06    1.3785557391E+00   -3.0256386650E-02    2.1274551633E-01    1.7079090516E-01
    3.7980000000E-06    1.3783251037E+00   -3.1054866738E-02    2.1848944962E-01    1.7077399699E-01
    3.8980000000E-06    1.3780885661E+00   -3.1851789515E-02    2.2423265742E-01    1.7075664142E-01
    3.9980000000E-06    1.3778461458E+00   -3.2647116519E-02    2.2997512052E-01    1.7073883873E-01
    4.0980000000E-06    1.3775978626E+00   -3.3440809480E-02    2.3571681971E-01    1.7072058922E-01
    4.1980000000E-06    1.3773437371E+00   -3.4232830318E-02    2.4145773577E-01    1.7070189319E-01
    4.2980000000E-06    1.3770837900E+00   -3.5023141150E-02    2.4719784945E-01    1.7068275096E-01
    4.3980000000E-06    1.3768180428E+00   -3.5811704293E-02    2.5293714151E-01    1.7066316284E-01
    4.4980000000E-06    1.3765465171E+00   -3.6598482266E-02    2.5867559270E-01    1.7064312915E-01
    4.5980000000E-06    1.3762692352E+00   -3.7383437798E-02    2.6441318373E-01    1.7062265023E-01
    4.6980000000E-06    1.3759862198E+00   -3.8166533825E-02    2.7014989532E-01    1.7060172642E-01
    4.7980000000E-06    1.3756974939E+00   -3.8947733499E-02    2.7588570818E-01    1.7058035806E-01
    4.8980000000E-06    1.3754030810E+00   -3.9727000187E-02    2.8162060299E-01    1.7055854550E-01
    4.9980000000E-06    1.3751030052E+00   -4.0504297477E-02    2.8735456042E-01    1.7053628911E-01
    5.0980000000E-06    1.3747972908E+00   -4.1279589180E-02    2.9308756114E-01    1.7051358925E-01
    5.1980000000E-06    1.3744859626E+00   -4.2052839333E-02    2.9881958579E-01    1.7049044630E-01
    5.2980000000E-06    1.3741690458E+00   -4.2824012202E-02    3.0455061498E-01    1.7046686063E-01
    5.3980000000E-06    1.3738465662E+00   -4.3593072283E-02    3.1028062934E-01    1.7044283263E-01
    5.4980000000E-06    1.3735185497E+00   -4.4359984311E-02    3.1600960946E-01    1.7041836271E-01
    5.5980000000E-06    1.3731850227E+00   -4.5124713255E-02    3.2173753592E-01    1.7039345126E-01
    5.6980000000E-06    1.3728460122E+00   -4.5887224325E-02    3.2746438927E-01    1.7036809870E-01
    5.7980000000E-06    1.3725015455E+00   -4.6647482974E-02    3.3319015005E-01    1.7034230544E-01
    5.8980000000E-06    1.3721516501E+00   -4.7405454901E-02    3.3891479880E-01    1.7031607190E-01
    5.9980000000E-06    1.3717963542E+00   -4.8161106051E-02    3.4463831600E-01    1.7028939852E-01
    6.0980000000E-06    1.3714356861E+00   -4.8914402621E-02    3.5036068216E-01    1.7026228574E-01
    6.1980000000E-06    1.3710696748E+00   -4.9665311059E-02    3.5608187772E-01    1.7023473401E-01
    6.2980000000E-06    1.3706983493E+00   -5.0413798070E-02    3.6180188314E-01    1.7020674378E-01
    6.3980000000E-06    1.3703217392E+00   -5.1159830612E-02    3.6752067884E-01    1.7017831551E-01
    6.4980000000E-06    1.3699398746E+00   -5.1903375907E-02    3.7323824522E-01    1.7014944967E-01
    6.5980000000E-06    1.3695527856E+00   -5.2644401434E-02    3.7895456266E-01    1.7012014674E-01
    6.6980000000E-06    1.3691605031E+00   -5.3382874939E-02    3.8466961153E-01    1.7009040721E-01
    6.7980000000E-06    1.3687630579E+00   -5.4118764430E-02    3.9038337215E-01    1.7006023156E-01
    6.8980000000E-06    1.3683604816E+00   -5.4852038184E-02    3.9609582485E-01    1.7002962031E-01
    6.9980000000E-06    1.3679528057E+00   -5.5582664746E-02    4.0180694992E-01    1.6999857395E-01
    7.0980000000E-06    1.3675400624E+00   -5.6310612932E-02    4.0751672763E-01    1.6996709301E-01
    7.1980000000E-06    1.3671222841E+00   -5.7035851831E-02    4.1322513823E-01    1.6993517800E-01
    7.2980000000E-06    1.3666995036E+00   -5.7758350805E-02    4.1893216193E-01    1.6990282947E-01
    7.3980000000E-06    1.3662717538E+00   -5.8478079493E-02    4.2463777894E-01    1.6987004795E-01
    7.4980000000E-06    1.3658390683E+00   -5.9195007809E-02    4.3034196943E-01    1.6983683400E-01
    7.5980000000E-06    1.3654014807E+00   -5.9909105948E-02    4.3604471356E-01    1.6980318816E-01
    7.6980000000E-06    1.3649590251E+00   -6.0620344384E-02    4.4174599145E-01    1.6976911101E-01
    7.7980000000E-06    1.3645117357E+00   -6.1328693873E-02    4.4744578321E-01    1.6973460312E-01
    7.8980000000E-06    1.3640596474E+00   -6.2034125454E-02    4.5314406892E-01    1.6969966507E-01
    7.9980000000E-06    1.3636027950E+00   -6.2736610449E-02    4.5884082862E-01    1.6966429746E-01
    8.0980000000E-06    1.3631412138E+00   -6.3436120467E-02    4.6453604235E-01    1.6962850088E-01
    8.1980000000E-06    1.3626749394E+00   -6.4132627401E-02    4.7022969012E-01    1.6959227594E-01
    8.2980000000E-06    1.3622040075E+00   -6.4826103435E-02    4.7592175190E-01    1.6955562327E-01
    8.3980000000E-06    1.3617284544E+00   -6.5516521038E-02    4.8161220764E-01    1.6951854348E-01
    8.4980000000E-06    1.3612483163E+00   -6.6203852972E-02    4.8730103728E-01    1.6948103721E-01
    8.5980000000E-06    1.3607636301E+00   -6.6888072286E-02    4.9298822073E-01    1.6944310511E-01
    8.6980000000E-06    1.3602744325E+00   -6.7569152323E-02    4.9867373786E-01    1.6940474783E-01
    8.7980000000E-06    1.3597807610E+00   -6.8247066717E-02    5.0435756852E-01    1.6936596602E-01
    8.8980000000E-06    1.3592826528E+00   -6.8921789398E-02    5.1003969255E-01    1.6932676037E-01
    8.9980000000E-06    1.3587801458E+00   -6.9593294586E-02    5.1572008975E-01    1.6928713156E-01
    9.0980000000E-06    1.3582732778E+00   -7.0261556798E-02    5.2139873991E-01    1.6924708026E-01
    9.1980000000E-06    1.3577620872E+00   -7.0926550848E-02    5.2707562277E-01    1.6920660719E-01
    9.2980000000E-06    1.3572466124E+00   -7.1588251845E-02    5.3275071808E-01    1.6916571305E-01
    9.3980000000E-06    1.3567268920E+00   -7.2246635193E-02    5.3842400553E-01    1.6912439856E-01
    9.4980000000E-06    1.3562029651E+00   -7.2901676596E-02    5.4409546481E-01    1.6908266445E-01
    9.5980000000E-06    1.3556748707E+00   -7.3553352055E-02    5.4976507557E-01    1.6904051146E-01
    9.6980000000E-06    1.3551426483E+00   -7.4201637870E-02    5.5543281746E-01    1.6899794032E-01
    9.7980000000E-06    1.3546063373E+00   -7.4846510639E-02    5.6109867007E-01    1.6895495181E-01
    9.8980000000E-06    1.3540659777E+00   -7.5487947260E-02    5.6676261301E-01    1.6891154668E-01
    9.9980000000E-06    1.3535216093E+00   -7.6125924930E-02    5.7242462582E-01    1.6886772571E-01
    1.0098000000E-05    1.3529732725E+00   -7.6760421146E-02    5.7808468805E-01    1.6882348970E-01
    1.0198000000E-05    1.3524210076E+00   -7.7391413708E-02    5.8374277922E-01    1.6877883943E-01
    1.0298000000E-05    1.3518648552E+00   -7.8018880714E-02    5.8939887881E-01    1.6873377572E-01
    1.0398000000E-05    1.3513048561E+00   -7.8642800562E-02    5.9505296631E-01    1.6868829937E-01
    1.0498000000E-05    1.3507410512E+00   -7.9263151954E-02    6.0070502115E-01    1.6864241123E-01
    1.0598000000E-05    1.3501734817E+00   -7.9879913893E-02    6.0635502276E-01    1.6859611212E-01
    1.0698000000E-05    1.3496021889E+00   -8.0493065681E-02    6.1200295055E-01    1.6854940289E-01
    1.0798000000E-05    1.3490272142E+00   -8.1102586923E-02    6.1764878390E-01    1.6850228441E-01
    1.0898000000E-05    1.3484485993E+00   -8.1708457526E-02    6.2329250216E-01    1.6845475753E-01
    1.0998000000E-05    1.3478663859E+00   -8.2310657699E-02    6.2893408469E-01    1.6840682315E-01
    1.1098000000E-05    1.3472806161E+00   -8.2909167951E-02    6.3457351078E-01    1.6835848215E-01
    1.1198000000E-05    1.3466913318E+00   -8.3503969094E-02    6.4021075975E-01    1.6830973542E-01
    1.1298000000E-05    1.3460985754E+00   -8.4095042242E-02    6.4584581086E-01    1.6826058389E-01
    1.1398000000E-05    1.3455023891E+00   -8.4682368811E-02    6.5147864338E-01    1.6821102848E-01
    1.1498000000E-05    1.3449028155E+00   -8.5265930515E-02    6.5710923654E-01    1.6816107011E-01
    1.1598000000E-05    1.3442998971E+00   -8.5845709374E-02    6.6273756955E-01    1.6811070974E-01
    1.1698000000E-05    1.3436936768E+00   -8.6421687707E-02    6.6836362162E-01    1.6805994831E-01
    1.1798000000E-05    1.3430841974E+00   -8.6993848135E-02    6.7398737192E-01    1.6800878679E-01
    1.1898000000E-05    1.3424715018E+00   -8.7562173578E-02    6.7960879960E-01    1.6795722617E-01
    1.1998000000E-05    1.3418556332E+00   -8.8126647257E-02    6.8522788381E-01    1.6790526743E-01
    1.2098000000E-05    1.3412366346E+00   -8.8687252694E-02    6.9084460367E-01    1.6785291156E-01
    1.2198000000E-05    1.3406145495E+00   -8.9243973711E-02    6.9645893829E-01    1.6780015959E-01
    1.2298000000E-05    1.3399894210E+00   -8.9796794428E-02    7.0207086674E-01    1.6774701254E-01
    1.2398000000E-05    1.3393612927E+00   -9.0345699267E-02    7.0768036810E-01    1.6769347143E-01
    1.2498000000E-05    1.3387302082E+00   -9.0890672949E-02    7.1328742141E-01    1.6763953732E-01
    1.2598000000E-05    1.3380962110E+00   -9.1431700493E-02    7.1889200571E-01    1.6758521126E-01
    1.2698000000E-05    1.3374593448E+00   -9.1968767217E-02    7.2449410002E-01    1.6753049433E-01
    1.2798000000E-05    1.3368196533E+00   -9.2501858737E-02    7.3009368333E-01    1.6747538760E-01
    1.2898000000E-05    1.3361771804E+00   -9.3030960968E-02    7.3569073463E-01    1.6741989218E-01
    1.2998000000E-05    1.3355319699E+00   -9.3556060122E-02    7.4128523288E-01    1.6736400916E-01
    1.3098000000E-05    1.3348840657E+00   -9.4077142708E-02    7.4687715705E-01    1.6730773966E-01
    1.3198000000E-05    1.3342335119E+00   -9.4594195531E-02    7.5246648605E-01    1.6725108482E-01
    1.3298000000E-05    1.3335803524E+00   -9.5107205693E-02    7.5805319882E-01    1.6719404579E-01
    1.3398000000E-05    1.3329246312E+00   -9.5616160593E-02    7.6363727426E-01    1.6713662371E-01
    1.3498000000E-05    1.3322663925E+00   -9.6121047922E-02    7.6921869126E-01    1.6707881975E-01
    1.3598000000E-05    1.3316056803E+00   -9.6621855669E-02    7.7479742870E-01    1.6702063510E-01
    1.3698000000E-05    1.3309425388E+00   -9.7118572116E-02    7.8037346544E-01    1.6696207095E-01
    1.3798000000E-05    1.3302770122E+00   -9.7611185839E-02    7.8594678034E-01    1.6690312851E-01
    1.3898000000E-05    1.3296091445E+00   -9.8099685708E-02    7.9151735222E-01    1.6684380900E-01
    1.3998000000E-05    1.3289389799E+00   -9.8584060883E-02    7.9708515991E-01    1.6678411366E-01
    1.4098000000E-05    1.3282665627E+00   -9.9064300820E-02    8.0265018223E-01    1.6672404372E-01
    1.4198000000E-05    1.3275919370E+00   -9.9540395265E-02    8.0821239796E-01    1.6666360046E-01
    1.4298000000E-05    1.3269151470E+00   -1.0001233425E-01    8.1377178591E-01    1.6660278515E-01
