 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      3000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    20000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828061189E+00    3.9871702188E-04    1.5246793607E-03    1.7110031483E-01
    1.9800000000E-07    1.3828062420E+00    8.0555610733E-04    3.0805202628E-03    1.7110128513E-01
    2.9800000000E-07    1.3828064482E+00    1.2123647490E-03    4.6364536695E-03    1.7110291102E-01
    3.9800000000E-07    1.3828067376E+00    1.6191275711E-03    6.1925262979E-03    1.7110519246E-01
    4.9800000000E-07    1.3828071102E+00    2.0258291976E-03    7.7487848627E-03    1.7110812942E-01
    5.9800000000E-07    1.3828075659E+00    2.4324542532E-03    9.3052760750E-03    1.7111172184E-01
    6.9800000000E-07    1.3828081048E+00    2.8389873625E-03    1.0862046642E-02    1.7111596963E-01
    7.9800000000E-07    1.3828087269E+00    3.2454131507E-03    1.2419143264E-02    1.7112087273E-01
    8.9800000000E-07    1.3828094322E+00    3.6517162432E-03    1.3976612638E-02    1.7112643103E-01
    9.9800000000E-07    1.3828102206E+00    4.0578812661E-03    1.5534501452E-02    1.7113264442E-01
    1.0980000000E-06    1.3828110923E+00    4.4638928458E-03    1.7092856386E-02    1.7113951279E-01
    1.1980000000E-06    1.3828120471E+00    4.8697356093E-03    1.8651724113E-02    1.7114703600E-01
    1.2980000000E-06    1.3828130851E+00    5.2753941843E-03    2.0211151294E-02    1.7115521389E-01
    1.3980000000E-06    1.3828142064E+00    5.6808531992E-03    2.1771184583E-02    1.7116404631E-01
    1.4980000000E-06    1.3828154108E+00    6.0860972832E-03    2.3331870618E-02    1.7117353309E-01
    1.5980000000E-06    1.3828166985E+00    6.4911110662E-03    2.4893256030E-02    1.7118367404E-01
    1.6980000000E-06    1.3828180693E+00    6.8958791790E-03    2.6455387432E-02    1.7119446896E-01
    1.7980000000E-06    1.3828195234E+00    7.3003862533E-03    2.8018311426E-02    1.7120591764E-01
    1.8980000000E-06    1.3828210608E+00    7.7046169220E-03    2.9582074600E-02    1.7121801985E-01
    1.9980000000E-06    1.3828226813E+00    8.1085558188E-03    3.1146723523E-02    1.7123077535E-01
    2.0980000000E-06    1.3828243852E+00    8.5121875787E-03    3.2712304749E-02    1.7124418390E-01
    2.1980000000E-06    1.3828261722E+00    8.9154968377E-03    3.4278864817E-02    1.7125824523E-01
    2.2980000000E-06    1.3828280425E+00    9.3184682331E-03    3.5846450243E-02    1.7127295906E-01
    2.3980000000E-06    1.3828299960E+00    9.7210864038E-03    3.7415107528E-02    1.7128832511E-01
    2.4980000000E-06    1.3828320328E+00    1.0123335990E-02    3.8984883151E-02    1.7130434307E-01
    2.5980000000E-06    1.3828341528E+00    1.0525201632E-02    4.0555823570E-02    1.7132101262E-01
    2.6980000000E-06    1.3828363560E+00    1.0926667974E-02    4.2127975222E-02    1.7133833344E-01
    2.7980000000E-06    1.3828386424E+00    1.1327719660E-02    4.3701384520E-02    1.7135630519E-01
    2.8980000000E-06    1.3828410121E+00    1.1728341336E-02    4.5276097856E-02    1.7137492751E-01
