 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    260000.0000000000     
 v_perp=    400000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3827587225E+00   -4.4522187199E-03    1.7992670759E-02    1.7109790267E-01
    1.9800000000E-07    1.3826128031E+00   -8.9931063742E-03    3.6353479537E-02    1.7109143877E-01
    2.9800000000E-07    1.3823684105E+00   -1.3529552514E-02    5.4716195030E-02    1.7108060797E-01
    3.9800000000E-07    1.3820257273E+00   -1.8059321841E-02    7.3081780155E-02    1.7106541117E-01
    4.9800000000E-07    1.3815850097E+00   -2.2580188601E-02    9.1451197739E-02    1.7104584963E-01
    5.9800000000E-07    1.3810465863E+00   -2.7089939726E-02    1.0982541048E-01    1.7102192496E-01
    6.9800000000E-07    1.3804108578E+00   -3.1586377935E-02    1.2820538092E-01    1.7099363915E-01
    7.9800000000E-07    1.3796782960E+00   -3.6067324777E-02    1.4659207138E-01    1.7096099450E-01
    8.9800000000E-07    1.3788494429E+00   -4.0530623594E-02    1.6498644397E-01    1.7092399368E-01
    9.9800000000E-07    1.3779249096E+00   -4.4974142421E-02    1.8338946047E-01    1.7088263969E-01
    1.0980000000E-06    1.3769053750E+00   -4.9395776782E-02    2.0180208233E-01    1.7083693585E-01
    1.1980000000E-06    1.3757915848E+00   -5.3793452396E-02    2.2022527060E-01    1.7078688583E-01
    1.2980000000E-06    1.3745843493E+00   -5.8165127771E-02    2.3865998586E-01    1.7073249361E-01
    1.3980000000E-06    1.3732845427E+00   -6.2508796692E-02    2.5710718815E-01    1.7067376349E-01
    1.4980000000E-06    1.3718931007E+00   -6.6822490575E-02    2.7556783692E-01    1.7061070008E-01
    1.5980000000E-06    1.3704110194E+00   -7.1104280704E-02    2.9404289091E-01    1.7054330830E-01
    1.6980000000E-06    1.3688393526E+00   -7.5352280327E-02    3.1253330810E-01    1.7047159339E-01
    1.7980000000E-06    1.3671792109E+00   -7.9564646612E-02    3.3104004559E-01    1.7039556085E-01
    1.8980000000E-06    1.3654317590E+00   -8.3739582464E-02    3.4956405953E-01    1.7031521652E-01
    1.9980000000E-06    1.3635982137E+00   -8.7875338182E-02    3.6810630497E-01    1.7023056649E-01
