 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    160000.0000000000     
 v_perp=    400000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3827886863E+00   -2.6439720398E-03    1.1090555001E-02    1.7109912588E-01
    1.9800000000E-07    1.3827350865E+00   -5.3413962526E-03    2.2407591216E-02    1.7109643182E-01
    2.9800000000E-07    1.3826452886E+00   -8.0377941712E-03    3.3724918009E-02    1.7109191757E-01
    3.9800000000E-07    1.3825193200E+00   -1.0732648190E-02    4.5042682108E-02    1.7108558331E-01
    4.9800000000E-07    1.3823572187E+00   -1.3425441590E-02    5.6361030199E-02    1.7107742930E-01
    5.9800000000E-07    1.3821590341E+00   -1.6115658833E-02    6.7680108918E-02    1.7106745587E-01
    6.9800000000E-07    1.3819248260E+00   -1.8802785857E-02    7.9000064836E-02    1.7105566341E-01
    7.9800000000E-07    1.3816546655E+00   -2.1486310366E-02    9.0321044445E-02    1.7104205241E-01
    8.9800000000E-07    1.3813486342E+00   -2.4165722119E-02    1.0164319414E-01    1.7102662340E-01
    9.9800000000E-07    1.3810068245E+00   -2.6840513215E-02    1.1296666022E-01    1.7100937700E-01
    1.0980000000E-06    1.3806293394E+00   -2.9510178377E-02    1.2429158886E-01    1.7099031391E-01
    1.1980000000E-06    1.3802162925E+00   -3.2174215229E-02    1.3561812608E-01    1.7096943487E-01
    1.2980000000E-06    1.3797678080E+00   -3.4832124570E-02    1.4694641777E-01    1.7094674072E-01
    1.3980000000E-06    1.3792840201E+00   -3.7483410642E-02    1.5827660966E-01    1.7092223235E-01
    1.4980000000E-06    1.3787650736E+00   -4.0127581397E-02    1.6960884728E-01    1.7089591074E-01
    1.5980000000E-06    1.3782111233E+00   -4.2764148756E-02    1.8094327597E-01    1.7086777691E-01
    1.6980000000E-06    1.3776223341E+00   -4.5392628861E-02    1.9228004085E-01    1.7083783197E-01
    1.7980000000E-06    1.3769988807E+00   -4.8012542319E-02    2.0361928682E-01    1.7080607709E-01
    1.8980000000E-06    1.3763409476E+00   -5.0623414453E-02    2.1496115852E-01    1.7077251351E-01
    1.9980000000E-06    1.3756487290E+00   -5.3224775525E-02    2.2630580033E-01    1.7073714253E-01
    2.0980000000E-06    1.3749224284E+00   -5.5816160972E-02    2.3765335635E-01    1.7069996551E-01
    2.1980000000E-06    1.3741622587E+00   -5.8397111624E-02    2.4900397036E-01    1.7066098391E-01
    2.2980000000E-06    1.3733684419E+00   -6.0967173916E-02    2.6035778584E-01    1.7062019920E-01
    2.3980000000E-06    1.3725412092E+00   -6.3525900096E-02    2.7171494589E-01    1.7057761296E-01
    2.4980000000E-06    1.3716808003E+00   -6.6072848421E-02    2.8307559330E-01    1.7053322682E-01
    2.5980000000E-06    1.3707874638E+00   -6.8607583351E-02    2.9443987043E-01    1.7048704246E-01
    2.6980000000E-06    1.3698614566E+00   -7.1129675726E-02    3.0580791927E-01    1.7043906163E-01
    2.7980000000E-06    1.3689030439E+00   -7.3638702943E-02    3.1717988136E-01    1.7038928616E-01
    2.8980000000E-06    1.3679124991E+00   -7.6134249123E-02    3.2855589781E-01    1.7033771793E-01
    2.9980000000E-06    1.3668901033E+00   -7.8615905261E-02    3.3993610925E-01    1.7028435886E-01
    3.0980000000E-06    1.3658361456E+00   -8.1083269382E-02    3.5132065582E-01    1.7022921096E-01
    3.1980000000E-06    1.3647509223E+00   -8.3535946675E-02    3.6270967714E-01    1.7017227628E-01
    3.2980000000E-06    1.3636347371E+00   -8.5973549627E-02    3.7410331231E-01    1.7011355694E-01
    3.3980000000E-06    1.3624879010E+00   -8.8395698142E-02    3.8550169983E-01    1.7005305512E-01
    3.4980000000E-06    1.3613107317E+00   -9.0802019651E-02    3.9690497765E-01    1.6999077305E-01
    3.5980000000E-06    1.3601035537E+00   -9.3192149222E-02    4.0831328307E-01    1.6992671300E-01
    3.6980000000E-06    1.3588666979E+00   -9.5565729647E-02    4.1972675277E-01    1.6986087733E-01
    3.7980000000E-06    1.3576005015E+00   -9.7922411532E-02    4.3114552275E-01    1.6979326841E-01
    3.8980000000E-06    1.3563053079E+00   -1.0026185337E-01    4.4256972830E-01    1.6972388869E-01
    3.9980000000E-06    1.3549814663E+00   -1.0258372160E-01    4.5399950402E-01    1.6965274066E-01
    4.0980000000E-06    1.3536293316E+00   -1.0488769068E-01    4.6543498371E-01    1.6957982685E-01
    4.1980000000E-06    1.3522492641E+00   -1.0717344312E-01    4.7687630040E-01    1.6950514985E-01
    4.2980000000E-06    1.3508416294E+00   -1.0944066954E-01    4.8832358632E-01    1.6942871227E-01
    4.3980000000E-06    1.3494067982E+00   -1.1168906867E-01    4.9977697282E-01    1.6935051677E-01
    4.4980000000E-06    1.3479451460E+00   -1.1391834738E-01    5.1123659037E-01    1.6927056605E-01
    4.5980000000E-06    1.3464570531E+00   -1.1612822071E-01    5.2270256853E-01    1.6918886284E-01
    4.6980000000E-06    1.3449429039E+00   -1.1831841187E-01    5.3417503589E-01    1.6910540991E-01
    4.7980000000E-06    1.3434030875E+00   -1.2048865220E-01    5.4565412005E-01    1.6902021003E-01
    4.8980000000E-06    1.3418379969E+00   -1.2263868121E-01    5.5713994757E-01    1.6893326602E-01
    4.9980000000E-06    1.3402480288E+00   -1.2476824650E-01    5.6863264395E-01    1.6884458072E-01
    5.0980000000E-06    1.3386335840E+00   -1.2687710378E-01    5.8013233355E-01    1.6875415698E-01
    5.1980000000E-06    1.3369950664E+00   -1.2896501679E-01    5.9163913960E-01    1.6866199767E-01
    5.2980000000E-06    1.3353328837E+00   -1.3103175727E-01    6.0315318409E-01    1.6856810565E-01
    5.3980000000E-06    1.3336474462E+00   -1.3307710493E-01    6.1467458780E-01    1.6847248383E-01
    5.4980000000E-06    1.3319391678E+00   -1.3510084736E-01    6.2620347019E-01    1.6837513509E-01
    5.5980000000E-06    1.3302084649E+00   -1.3710277994E-01    6.3773994936E-01    1.6827606234E-01
    5.6980000000E-06    1.3284557565E+00   -1.3908270584E-01    6.4928414205E-01    1.6817526845E-01
    5.7980000000E-06    1.3266814644E+00   -1.4104043586E-01    6.6083616352E-01    1.6807275633E-01
    5.8980000000E-06    1.3248860126E+00   -1.4297578840E-01    6.7239612754E-01    1.6796852887E-01
    5.9980000000E-06    1.3230698274E+00   -1.4488858932E-01    6.8396414632E-01    1.6786258893E-01
    6.0980000000E-06    1.3212333372E+00   -1.4677867191E-01    6.9554033046E-01    1.6775493939E-01
    6.1980000000E-06    1.3193769722E+00   -1.4864587670E-01    7.0712478889E-01    1.6764558311E-01
    6.2980000000E-06    1.3175011647E+00   -1.5049005144E-01    7.1871762880E-01    1.6753452293E-01
    6.3980000000E-06    1.3156063485E+00   -1.5231105094E-01    7.3031895560E-01    1.6742176168E-01
    6.4980000000E-06    1.3136929590E+00   -1.5410873697E-01    7.4192887285E-01    1.6730730217E-01
    6.5980000000E-06    1.3117614331E+00   -1.5588297815E-01    7.5354748218E-01    1.6719114721E-01
    6.6980000000E-06    1.3098122092E+00   -1.5763364983E-01    7.6517488325E-01    1.6707329958E-01
    6.7980000000E-06    1.3078457268E+00   -1.5936063395E-01    7.7681117369E-01    1.6695376206E-01
    6.8980000000E-06    1.3058624264E+00   -1.6106381897E-01    7.8845644899E-01    1.6683253739E-01
    6.9980000000E-06    1.3038627500E+00   -1.6274309967E-01    8.0011080250E-01    1.6670962832E-01
    7.0980000000E-06    1.3018471402E+00   -1.6439837711E-01    8.1177432530E-01    1.6658503759E-01
    7.1980000000E-06    1.2998160406E+00   -1.6602955843E-01    8.2344710618E-01    1.6645876792E-01
    7.2980000000E-06    1.2977698956E+00   -1.6763655677E-01    8.3512923154E-01    1.6633082201E-01
    7.3980000000E-06    1.2957091505E+00   -1.6921929115E-01    8.4682078532E-01    1.6620120260E-01
    7.4980000000E-06    1.2936342509E+00   -1.7077768629E-01    8.5852184898E-01    1.6606991237E-01
    7.5980000000E-06    1.2915456433E+00   -1.7231167256E-01    8.7023250136E-01    1.6593695405E-01
    7.6980000000E-06    1.2894437745E+00   -1.7382118582E-01    8.8195281867E-01    1.6580233035E-01
    7.7980000000E-06    1.2873290919E+00   -1.7530616732E-01    8.9368287437E-01    1.6566604399E-01
    7.8980000000E-06    1.2852020431E+00   -1.7676656354E-01    9.0542273914E-01    1.6552809771E-01
    7.9980000000E-06    1.2830630763E+00   -1.7820232613E-01    9.1717248079E-01    1.6538849427E-01
    8.0980000000E-06    1.2809126397E+00   -1.7961341178E-01    9.2893216421E-01    1.6524723645E-01
    8.1980000000E-06    1.2787511818E+00   -1.8099978208E-01    9.4070185126E-01    1.6510432704E-01
    8.2980000000E-06    1.2765791513E+00   -1.8236140347E-01    9.5248160075E-01    1.6495976888E-01
