 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      3000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    550000.0000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3826086186E+00   -8.6668048755E-03    3.8204732080E-02    1.7108870713E-01
    1.9800000000E-07    1.3820006387E+00   -1.7492320338E-02    7.7198445441E-02    1.7105390485E-01
    2.9800000000E-07    1.3809838977E+00   -2.6281122972E-02    1.1621099802E-01    1.7099559727E-01
    3.9800000000E-07    1.3795614628E+00   -3.5014932503E-02    1.5525191021E-01    1.7091379903E-01
    4.9800000000E-07    1.3777376033E+00   -4.3675780406E-02    1.9433070892E-01    1.7080853034E-01
    5.9800000000E-07    1.3755177564E+00   -5.2246106595E-02    2.3345692936E-01    1.7067981682E-01
    6.9800000000E-07    1.3729084853E+00   -6.0708849648E-02    2.7264011637E-01    1.7052768924E-01
    7.9800000000E-07    1.3699174288E+00   -6.9047529318E-02    3.1188982543E-01    1.7035218341E-01
    8.9800000000E-07    1.3665532460E+00   -7.7246320315E-02    3.5121562304E-01    1.7015334000E-01
    9.9800000000E-07    1.3628255553E+00   -8.5290116490E-02    3.9062708644E-01    1.6993120435E-01
    1.0980000000E-06    1.3587448697E+00   -9.3164584742E-02    4.3013380267E-01    1.6968582626E-01
    1.1980000000E-06    1.3543225297E+00   -1.0085620814E-01    4.6974536658E-01    1.6941725955E-01
    1.2980000000E-06    1.3495706356E+00   -1.0835231782E-01    5.0947137781E-01    1.6912556134E-01
    1.3980000000E-06    1.3445019798E+00   -1.1564111365E-01    5.4932143651E-01    1.6881079115E-01
    1.4980000000E-06    1.3391299811E+00   -1.2271167365E-01    5.8930513746E-01    1.6847300961E-01
    1.5980000000E-06    1.3334686219E+00   -1.2955395241E-01    6.2943206251E-01    1.6811227702E-01
    1.6980000000E-06    1.3275323898E+00   -1.3615876913E-01    6.6971177107E-01    1.6772865182E-01
    1.7980000000E-06    1.3213362253E+00   -1.4251778603E-01    7.1015378843E-01    1.6732218907E-01
