 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      3000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    250000.0000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3827648910E+00   -3.9848101098E-03    1.7356810248E-02    1.7109770820E-01
    1.9800000000E-07    1.3826379760E+00   -8.0491500072E-03    3.5068519309E-02    1.7109064496E-01
    2.9800000000E-07    1.3824254036E+00   -1.2109857972E-02    5.2781603064E-02    1.7107880987E-01
    3.9800000000E-07    1.3821273190E+00   -1.6165105518E-02    7.0496755702E-02    1.7106220388E-01
    4.9800000000E-07    1.3817439256E+00   -2.0213071213E-02    8.8214671283E-02    1.7104082827E-01
    5.9800000000E-07    1.3812754847E+00   -2.4251943016E-02    1.0593604369E-01    1.7101468474E-01
    6.9800000000E-07    1.3807223148E+00   -2.8279920563E-02    1.2366156658E-01    1.7098377532E-01
    7.9800000000E-07    1.3800847913E+00   -3.2295217432E-02    1.4139193333E-01    1.7094810242E-01
    8.9800000000E-07    1.3793633455E+00   -3.6296063338E-02    1.5912783699E-01    1.7090766880E-01
    9.9800000000E-07    1.3785584640E+00   -4.0280706291E-02    1.7686997020E-01    1.7086247756E-01
    1.0980000000E-06    1.3776706880E+00   -4.4247414681E-02    1.9461902515E-01    1.7081253217E-01
    1.1980000000E-06    1.3767006121E+00   -4.8194479292E-02    2.1237569349E-01    1.7075783644E-01
    1.2980000000E-06    1.3756488831E+00   -5.2120215250E-02    2.3014066627E-01    1.7069839449E-01
    1.3980000000E-06    1.3745161995E+00   -5.6022963885E-02    2.4791463387E-01    1.7063421082E-01
    1.4980000000E-06    1.3733033097E+00   -5.9901094507E-02    2.6569828585E-01    1.7056529021E-01
    1.5980000000E-06    1.3720110109E+00   -6.3753006092E-02    2.8349231096E-01    1.7049163780E-01
    1.6980000000E-06    1.3706401482E+00   -6.7577128880E-02    3.0129739696E-01    1.7041325904E-01
    1.7980000000E-06    1.3691916124E+00   -7.1371925868E-02    3.1911423052E-01    1.7033015972E-01
    1.8980000000E-06    1.3676663396E+00   -7.5135894204E-02    3.3694349718E-01    1.7024234590E-01
    1.9980000000E-06    1.3660653088E+00   -7.8867566480E-02    3.5478588115E-01    1.7014982400E-01
    2.0980000000E-06    1.3643895410E+00   -8.2565511916E-02    3.7264206523E-01    1.7005260071E-01
    2.1980000000E-06    1.3626400975E+00   -8.6228337433E-02    3.9051273064E-01    1.6995068303E-01
    2.2980000000E-06    1.3608180783E+00   -8.9854688620E-02    4.0839855694E-01    1.6984407824E-01
