 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      3000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    500000.0000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3826413515E+00   -7.9679632216E-03    3.4714521601E-02    1.7109083292E-01
    1.9800000000E-07    1.3821340743E+00   -1.6084649213E-02    7.0144470110E-02    1.7106258160E-01
    2.9800000000E-07    1.3812854642E+00   -2.4173249039E-02    1.0558854271E-01    1.7101524852E-01
    3.9800000000E-07    1.3800976652E+00   -3.2219745672E-02    1.4105387572E-01    1.7094884415E-01
    4.9800000000E-07    1.3785736654E+00   -4.0210322776E-02    1.7654760886E-01    1.7086338298E-01
    5.9800000000E-07    1.3767172771E+00   -4.8131427823E-02    2.1207688612E-01    1.7075888343E-01
    6.9800000000E-07    1.3745331108E+00   -5.5969831720E-02    2.4764885653E-01    1.7063536770E-01
    7.9800000000E-07    1.3720265462E+00   -6.3712684257E-02    2.8327067461E-01    1.7049286165E-01
    8.9800000000E-07    1.3692036979E+00   -7.1347564772E-02    3.1894950058E-01    1.7033139467E-01
    9.9800000000E-07    1.3660713781E+00   -7.8862527515E-02    3.5469250026E-01    1.7015099964E-01
    1.0980000000E-06    1.3626370572E+00   -8.6246141301E-02    3.9050684459E-01    1.6995171277E-01
    1.1980000000E-06    1.3589088210E+00   -9.3487523091E-02    4.2639970866E-01    1.6973357341E-01
    1.2980000000E-06    1.3548953278E+00   -1.0057636524E-01    4.6237827027E-01    1.6949662381E-01
    1.3980000000E-06    1.3506057642E+00   -1.0750295621E-01    4.9844970787E-01    1.6924090863E-01
    1.4980000000E-06    1.3460498017E+00   -1.1425819463E-01    5.3462119776E-01    1.6896647442E-01
    1.5980000000E-06    1.3412375533E+00   -1.2083359686E-01    5.7089991049E-01    1.6867336882E-01
    1.6980000000E-06    1.3361795323E+00   -1.2722129794E-01    6.0729300627E-01    1.6836163970E-01
    1.7980000000E-06    1.3308866140E+00   -1.3341404644E-01    6.4380762934E-01    1.6803133422E-01
    1.8980000000E-06    1.3253699986E+00   -1.3940519328E-01    6.8045090121E-01    1.6768249783E-01
    1.9980000000E-06    1.3196411798E+00   -1.4518867544E-01    7.1722991255E-01    1.6731517343E-01
    2.0980000000E-06    1.3137119153E+00   -1.5075899518E-01    7.5415171373E-01    1.6692940067E-01
    2.1980000000E-06    1.3075942024E+00   -1.5611119561E-01    7.9122330392E-01    1.6652521560E-01
    2.2980000000E-06    1.3013002571E+00   -1.6124083359E-01    8.2845161863E-01    1.6610265062E-01
    2.3980000000E-06    1.2948424978E+00   -1.6614395091E-01    8.6584351571E-01    1.6566173490E-01
    2.4980000000E-06    1.2882335319E+00   -1.7081704508E-01    9.0340575965E-01    1.6520249519E-01
    2.5980000000E-06    1.2814861459E+00   -1.7525704075E-01    9.4114500419E-01    1.6472495705E-01
    2.6980000000E-06    1.2746132976E+00   -1.7946126234E-01    9.7906777326E-01    1.6422914634E-01
    2.7980000000E-06    1.2676281105E+00   -1.8342740920E-01    1.0171804400E+00    1.6371509103E-01
