 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   1.0000000000000000E-008
 steps=      4000000
 x0=   7.0000000000000007E-002    3.077400000000000      
   -3.141590000000000     
 u=    2000.000000000000     
 v_perp=    30000.00000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    1.0058299651E+00   -7.9430611718E-03   -3.1406736159E+00    6.9999199756E-02
    9.9000000000E-07    1.0058355942E+00   -7.7119345873E-03   -3.1397388572E+00    6.9998375584E-02
    1.4900000000E-06    1.0058412514E+00   -7.4808805174E-03   -3.1388044315E+00    6.9997543754E-02
    1.9900000000E-06    1.0058469366E+00   -7.2499000013E-03   -3.1378703414E+00    6.9996704283E-02
    2.4900000000E-06    1.0058526498E+00   -7.0189940788E-03   -3.1369365894E+00    6.9995857187E-02
    2.9900000000E-06    1.0058583908E+00   -6.7881637904E-03   -3.1360031782E+00    6.9995002480E-02
    3.4900000000E-06    1.0058641596E+00   -6.5574101775E-03   -3.1350701104E+00    6.9994140179E-02
    3.9900000000E-06    1.0058699561E+00   -6.3267342820E-03   -3.1341373887E+00    6.9993270299E-02
    4.4900000000E-06    1.0058757803E+00   -6.0961371466E-03   -3.1332050156E+00    6.9992392854E-02
    4.9900000000E-06    1.0058816320E+00   -5.8656198144E-03   -3.1322729938E+00    6.9991507860E-02
    5.4900000000E-06    1.0058875113E+00   -5.6351833295E-03   -3.1313413259E+00    6.9990615332E-02
    5.9900000000E-06    1.0058934180E+00   -5.4048287362E-03   -3.1304100145E+00    6.9989715284E-02
    6.4900000000E-06    1.0058993520E+00   -5.1745570796E-03   -3.1294790624E+00    6.9988807730E-02
    6.9900000000E-06    1.0059053134E+00   -4.9443694055E-03   -3.1285484721E+00    6.9987892686E-02
    7.4900000000E-06    1.0059113020E+00   -4.7142667599E-03   -3.1276182463E+00    6.9986970164E-02
    7.9900000000E-06    1.0059173177E+00   -4.4842501894E-03   -3.1266883877E+00    6.9986040180E-02
    8.4900000000E-06    1.0059233606E+00   -4.2543207414E-03   -3.1257588990E+00    6.9985102746E-02
    8.9900000000E-06    1.0059294304E+00   -4.0244794634E-03   -3.1248297827E+00    6.9984157877E-02
    9.4900000000E-06    1.0059355272E+00   -3.7947274035E-03   -3.1239010417E+00    6.9983205585E-02
    9.9900000000E-06    1.0059416509E+00   -3.5650656102E-03   -3.1229726785E+00    6.9982245884E-02
    1.0490000000E-05    1.0059478014E+00   -3.3354951324E-03   -3.1220446958E+00    6.9981278787E-02
    1.0990000000E-05    1.0059539786E+00   -3.1060170193E-03   -3.1211170964E+00    6.9980304307E-02
    1.1490000000E-05    1.0059601825E+00   -2.8766323207E-03   -3.1201898830E+00    6.9979322457E-02
    1.1990000000E-05    1.0059664130E+00   -2.6473420864E-03   -3.1192630582E+00    6.9978333249E-02
    1.2490000000E-05    1.0059726700E+00   -2.4181473667E-03   -3.1183366248E+00    6.9977336695E-02
    1.2990000000E-05    1.0059789534E+00   -2.1890492122E-03   -3.1174105854E+00    6.9976332808E-02
    1.3490000000E-05    1.0059852633E+00   -1.9600486735E-03   -3.1164849429E+00    6.9975321599E-02
    1.3990000000E-05    1.0059915994E+00   -1.7311468017E-03   -3.1155596998E+00    6.9974303081E-02
    1.4490000000E-05    1.0059979618E+00   -1.5023446480E-03   -3.1146348590E+00    6.9973277264E-02
    1.4990000000E-05    1.0060043504E+00   -1.2736432638E-03   -3.1137104231E+00    6.9972244161E-02
    1.5490000000E-05    1.0060107650E+00   -1.0450437005E-03   -3.1127863950E+00    6.9971203783E-02
    1.5990000000E-05    1.0060172057E+00   -8.1654700983E-04   -3.1118627773E+00    6.9970156140E-02
    1.6490000000E-05    1.0060236724E+00   -5.8815424347E-04   -3.1109395728E+00    6.9969101244E-02
    1.6990000000E-05    1.0060301650E+00   -3.5986645322E-04   -3.1100167843E+00    6.9968039105E-02
    1.7490000000E-05    1.0060366833E+00   -1.3168469092E-04   -3.1090944145E+00    6.9966969733E-02
    1.7990000000E-05    1.0060432275E+00    9.6389991602E-05   -3.1081724661E+00    6.9965893139E-02
    1.8490000000E-05    1.0060497973E+00    3.2435654252E-04   -3.1072509420E+00    6.9964809334E-02
    1.8990000000E-05    1.0060563927E+00    5.5221391005E-04   -3.1063298449E+00    6.9963718326E-02
    1.9490000000E-05    1.0060630136E+00    7.7996104248E-04   -3.1054091776E+00    6.9962620126E-02
    1.9990000000E-05    1.0060696600E+00    1.0075968882E-03   -3.1044889429E+00    6.9961514743E-02
    2.0490000000E-05    1.0060763318E+00    1.2351203958E-03   -3.1035691435E+00    6.9960402187E-02
    2.0990000000E-05    1.0060830290E+00    1.4625305138E-03   -3.1026497823E+00    6.9959282466E-02
    2.1490000000E-05    1.0060897513E+00    1.6898261911E-03   -3.1017308621E+00    6.9958155590E-02
    2.1990000000E-05    1.0060964989E+00    1.9170063769E-03   -3.1008123856E+00    6.9957021568E-02
    2.2490000000E-05    1.0061032716E+00    2.1440700204E-03   -3.0998943556E+00    6.9955880407E-02
    2.2990000000E-05    1.0061100693E+00    2.3710160712E-03   -3.0989767751E+00    6.9954732117E-02
    2.3490000000E-05    1.0061168920E+00    2.5978434792E-03   -3.0980596467E+00    6.9953576706E-02
    2.3990000000E-05    1.0061237395E+00    2.8245511946E-03   -3.0971429733E+00    6.9952414181E-02
    2.4490000000E-05    1.0061306119E+00    3.0511381679E-03   -3.0962267577E+00    6.9951244551E-02
    2.4990000000E-05    1.0061375090E+00    3.2776033502E-03   -3.0953110028E+00    6.9950067823E-02
    2.5490000000E-05    1.0061444309E+00    3.5039456927E-03   -3.0943957114E+00    6.9948884005E-02
    2.5990000000E-05    1.0061513773E+00    3.7301641473E-03   -3.0934808864E+00    6.9947693103E-02
    2.6490000000E-05    1.0061583482E+00    3.9562576662E-03   -3.0925665305E+00    6.9946495126E-02
    2.6990000000E-05    1.0061653436E+00    4.1822252023E-03   -3.0916526466E+00    6.9945290079E-02
    2.7490000000E-05    1.0061723634E+00    4.4080657088E-03   -3.0907392376E+00    6.9944077970E-02
    2.7990000000E-05    1.0061794075E+00    4.6337781397E-03   -3.0898263063E+00    6.9942858805E-02
    2.8490000000E-05    1.0061864759E+00    4.8593614494E-03   -3.0889138557E+00    6.9941632590E-02
    2.8990000000E-05    1.0061935684E+00    5.0848145930E-03   -3.0880018884E+00    6.9940399332E-02
    2.9490000000E-05    1.0062006850E+00    5.3101365262E-03   -3.0870904075E+00    6.9939159037E-02
    2.9990000000E-05    1.0062078257E+00    5.5353262055E-03   -3.0861794158E+00    6.9937911710E-02
    3.0490000000E-05    1.0062149903E+00    5.7603825880E-03   -3.0852689162E+00    6.9936657357E-02
    3.0990000000E-05    1.0062221787E+00    5.9853046316E-03   -3.0843589115E+00    6.9935395983E-02
    3.1490000000E-05    1.0062293910E+00    6.2100912948E-03   -3.0834494047E+00    6.9934127594E-02
    3.1990000000E-05    1.0062366269E+00    6.4347415372E-03   -3.0825403986E+00    6.9932852194E-02
    3.2490000000E-05    1.0062438866E+00    6.6592543191E-03   -3.0816318961E+00    6.9931569790E-02
    3.2990000000E-05    1.0062511698E+00    6.8836286014E-03   -3.0807239002E+00    6.9930280384E-02
    3.3490000000E-05    1.0062584765E+00    7.1078633463E-03   -3.0798164137E+00    6.9928983982E-02
    3.3990000000E-05    1.0062658066E+00    7.3319575166E-03   -3.0789094395E+00    6.9927680588E-02
    3.4490000000E-05    1.0062731601E+00    7.5559100763E-03   -3.0780029805E+00    6.9926370207E-02
    3.4990000000E-05    1.0062805369E+00    7.7797199901E-03   -3.0770970397E+00    6.9925052841E-02
    3.5490000000E-05    1.0062879368E+00    8.0033862240E-03   -3.0761916200E+00    6.9923728496E-02
    3.5990000000E-05    1.0062953599E+00    8.2269077448E-03   -3.0752867243E+00    6.9922397175E-02
    3.6490000000E-05    1.0063028060E+00    8.4502835204E-03   -3.0743823554E+00    6.9921058881E-02
    3.6990000000E-05    1.0063102751E+00    8.6735125199E-03   -3.0734785165E+00    6.9919713617E-02
    3.7490000000E-05    1.0063177671E+00    8.8965937135E-03   -3.0725752103E+00    6.9918361387E-02
    3.7990000000E-05    1.0063252820E+00    9.1195260724E-03   -3.0716724398E+00    6.9917002194E-02
    3.8490000000E-05    1.0063328195E+00    9.3423085691E-03   -3.0707702080E+00    6.9915636040E-02
    3.8990000000E-05    1.0063403798E+00    9.5649401774E-03   -3.0698685177E+00    6.9914262928E-02
    3.9490000000E-05    1.0063479626E+00    9.7874198721E-03   -3.0689673720E+00    6.9912882861E-02
    3.9990000000E-05    1.0063555679E+00    1.0009746629E-02   -3.0680667738E+00    6.9911495841E-02
    4.0490000000E-05    1.0063631956E+00    1.0231919427E-02   -3.0671667260E+00    6.9910101870E-02
    4.0990000000E-05    1.0063708458E+00    1.0453937243E-02   -3.0662672317E+00    6.9908700950E-02
    4.1490000000E-05    1.0063785181E+00    1.0675799059E-02   -3.0653682936E+00    6.9907293082E-02
    4.1990000000E-05    1.0063862127E+00    1.0897503855E-02   -3.0644699150E+00    6.9905878270E-02
    4.2490000000E-05    1.0063939294E+00    1.1119050614E-02   -3.0635720986E+00    6.9904456513E-02
