 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   1.9999999999999999E-007
 steps=      1000000
 x0=   7.0000000000000007E-002    3.077400000000000      
   -3.141590000000000     
 u=    100.0000000000000     
 v_perp=    2000.000000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-06    1.0058305433E+00   -7.9526649563E-03   -3.1406705606E+00    6.9999929096E-02
    1.9800000000E-05    1.0058367870E+00   -7.7313981080E-03   -3.1397329376E+00    6.9999855979E-02
    2.9800000000E-05    1.0058430836E+00   -7.5102649816E-03   -3.1387959064E+00    6.9999782090E-02
    3.9800000000E-05    1.0058494328E+00   -7.2892672652E-03   -3.1378594723E+00    6.9999707430E-02
    4.9800000000E-05    1.0058558344E+00   -7.0684066472E-03   -3.1369236409E+00    6.9999632001E-02
    5.9800000000E-05    1.0058622883E+00   -6.8476848163E-03   -3.1359884177E+00    6.9999555805E-02
    6.9800000000E-05    1.0058687944E+00   -6.6271034608E-03   -3.1350538081E+00    6.9999478842E-02
    7.9800000000E-05    1.0058753523E+00   -6.4066642695E-03   -3.1341198175E+00    6.9999401114E-02
    8.9800000000E-05    1.0058819621E+00   -6.1863689309E-03   -3.1331864515E+00    6.9999322622E-02
    9.9800000000E-05    1.0058886235E+00   -5.9662191340E-03   -3.1322537155E+00    6.9999243369E-02
    1.0980000000E-04    1.0058953362E+00   -5.7462165672E-03   -3.1313216151E+00    6.9999163355E-02
    1.1980000000E-04    1.0059021003E+00   -5.5263629192E-03   -3.1303901557E+00    6.9999082583E-02
    1.2980000000E-04    1.0059089153E+00   -5.3066598787E-03   -3.1294593428E+00    6.9999001052E-02
    1.3980000000E-04    1.0059157813E+00   -5.0871091342E-03   -3.1285291820E+00    6.9998918765E-02
    1.4980000000E-04    1.0059226980E+00   -4.8677123740E-03   -3.1275996788E+00    6.9998835723E-02
    1.5980000000E-04    1.0059296653E+00   -4.6484712864E-03   -3.1266708386E+00    6.9998751928E-02
    1.6980000000E-04    1.0059366829E+00   -4.4293875595E-03   -3.1257426670E+00    6.9998667380E-02
    1.7980000000E-04    1.0059437507E+00   -4.2104628812E-03   -3.1248151696E+00    6.9998582082E-02
    1.8980000000E-04    1.0059508685E+00   -3.9916989393E-03   -3.1238883519E+00    6.9998496034E-02
    1.9980000000E-04    1.0059580361E+00   -3.7730974211E-03   -3.1229622194E+00    6.9998409238E-02
    2.0980000000E-04    1.0059652534E+00   -3.5546600138E-03   -3.1220367776E+00    6.9998321695E-02
    2.1980000000E-04    1.0059725201E+00   -3.3363884044E-03   -3.1211120322E+00    6.9998233407E-02
    2.2980000000E-04    1.0059798361E+00   -3.1182842793E-03   -3.1201879887E+00    6.9998144374E-02
    2.3980000000E-04    1.0059872012E+00   -2.9003493247E-03   -3.1192646526E+00    6.9998054599E-02
    2.4980000000E-04    1.0059946152E+00   -2.6825852264E-03   -3.1183420295E+00    6.9997964082E-02
    2.5980000000E-04    1.0060020779E+00   -2.4649936699E-03   -3.1174201251E+00    6.9997872825E-02
    2.6980000000E-04    1.0060095892E+00   -2.2475763400E-03   -3.1164989448E+00    6.9997780829E-02
    2.7980000000E-04    1.0060171489E+00   -2.0303349211E-03   -3.1155784942E+00    6.9997688094E-02
    2.8980000000E-04    1.0060247567E+00   -1.8132710973E-03   -3.1146587791E+00    6.9997594624E-02
    2.9980000000E-04    1.0060324125E+00   -1.5963865518E-03   -3.1137398048E+00    6.9997500418E-02
    3.0980000000E-04    1.0060401161E+00   -1.3796829677E-03   -3.1128215772E+00    6.9997405478E-02
    3.1980000000E-04    1.0060478674E+00   -1.1631620269E-03   -3.1119041017E+00    6.9997309805E-02
    3.2980000000E-04    1.0060556660E+00   -9.4682541126E-04   -3.1109873840E+00    6.9997213400E-02
    3.3980000000E-04    1.0060635119E+00   -7.3067480156E-04   -3.1100714297E+00    6.9997116265E-02
    3.4980000000E-04    1.0060714048E+00   -5.1471187806E-04   -3.1091562445E+00    6.9997018401E-02
    3.5980000000E-04    1.0060793446E+00   -2.9893832026E-04   -3.1082418339E+00    6.9996919809E-02
    3.6980000000E-04    1.0060873311E+00   -8.3355806876E-05   -3.1073282036E+00    6.9996820489E-02
    3.7980000000E-04    1.0060953640E+00    1.3203398415E-04   -3.1064153592E+00    6.9996720444E-02
    3.8980000000E-04    1.0061034432E+00    3.4722937572E-04   -3.1055033065E+00    6.9996619675E-02
    3.9980000000E-04    1.0061115685E+00    5.6222869158E-04   -3.1045920510E+00    6.9996518181E-02
    4.0980000000E-04    1.0061197397E+00    7.7703025640E-04   -3.1036815984E+00    6.9996415966E-02
    4.1980000000E-04    1.0061279566E+00    9.9163239575E-04   -3.1027719543E+00    6.9996313029E-02
    4.2980000000E-04    1.0061362190E+00    1.2060334362E-03   -3.1018631245E+00    6.9996209372E-02
    4.3980000000E-04    1.0061445267E+00    1.4202317053E-03   -3.1009551147E+00    6.9996104996E-02
    4.4980000000E-04    1.0061528795E+00    1.6342255315E-03   -3.1000479304E+00    6.9995999902E-02
    4.5980000000E-04    1.0061612772E+00    1.8480132446E-03   -3.0991415773E+00    6.9995894090E-02
    4.6980000000E-04    1.0061697197E+00    2.0615931754E-03   -3.0982360613E+00    6.9995787564E-02
    4.7980000000E-04    1.0061782066E+00    2.2749636555E-03   -3.0973313879E+00    6.9995680322E-02
    4.8980000000E-04    1.0061867379E+00    2.4881230182E-03   -3.0964275628E+00    6.9995572366E-02
    4.9980000000E-04    1.0061953133E+00    2.7010695977E-03   -3.0955245918E+00    6.9995463698E-02
    5.0980000000E-04    1.0062039326E+00    2.9138017294E-03   -3.0946224806E+00    6.9995354318E-02
    5.1980000000E-04    1.0062125956E+00    3.1263177501E-03   -3.0937212348E+00    6.9995244227E-02
    5.2980000000E-04    1.0062213021E+00    3.3386159979E-03   -3.0928208603E+00    6.9995133427E-02
    5.3980000000E-04    1.0062300520E+00    3.5506948123E-03   -3.0919213627E+00    6.9995021918E-02
    5.4980000000E-04    1.0062388449E+00    3.7625525339E-03   -3.0910227477E+00    6.9994909701E-02
    5.5980000000E-04    1.0062476808E+00    3.9741875051E-03   -3.0901250211E+00    6.9994796778E-02
    5.6980000000E-04    1.0062565593E+00    4.1855980695E-03   -3.0892281886E+00    6.9994683148E-02
    5.7980000000E-04    1.0062654803E+00    4.3967825722E-03   -3.0883322560E+00    6.9994568814E-02
    5.8980000000E-04    1.0062744436E+00    4.6077393599E-03   -3.0874372290E+00    6.9994453776E-02
    5.9980000000E-04    1.0062834490E+00    4.8184667808E-03   -3.0865431134E+00    6.9994338035E-02
    6.0980000000E-04    1.0062924962E+00    5.0289631848E-03   -3.0856499149E+00    6.9994221591E-02
    6.1980000000E-04    1.0063015851E+00    5.2392269233E-03   -3.0847576392E+00    6.9994104447E-02
    6.2980000000E-04    1.0063107155E+00    5.4492563494E-03   -3.0838662922E+00    6.9993986602E-02
    6.3980000000E-04    1.0063198871E+00    5.6590498180E-03   -3.0829758796E+00    6.9993868058E-02
    6.4980000000E-04    1.0063290996E+00    5.8686056856E-03   -3.0820864071E+00    6.9993748816E-02
    6.5980000000E-04    1.0063383531E+00    6.0779223104E-03   -3.0811978806E+00    6.9993628876E-02
    6.6980000000E-04    1.0063476471E+00    6.2869980527E-03   -3.0803103059E+00    6.9993508239E-02
    6.7980000000E-04    1.0063569814E+00    6.4958312744E-03   -3.0794236886E+00    6.9993386907E-02
    6.8980000000E-04    1.0063663560E+00    6.7044203394E-03   -3.0785380346E+00    6.9993264879E-02
    6.9980000000E-04    1.0063757705E+00    6.9127636133E-03   -3.0776533497E+00    6.9993142157E-02
    7.0980000000E-04    1.0063852247E+00    7.1208594640E-03   -3.0767696397E+00    6.9993018742E-02
    7.1980000000E-04    1.0063947185E+00    7.3287062611E-03   -3.0758869104E+00    6.9992894635E-02
    7.2980000000E-04    1.0064042516E+00    7.5363023763E-03   -3.0750051676E+00    6.9992769835E-02
    7.3980000000E-04    1.0064138237E+00    7.7436461835E-03   -3.0741244170E+00    6.9992644345E-02
    7.4980000000E-04    1.0064234347E+00    7.9507360583E-03   -3.0732446645E+00    6.9992518165E-02
    7.5980000000E-04    1.0064330844E+00    8.1575703790E-03   -3.0723659160E+00    6.9992391295E-02
    7.6980000000E-04    1.0064427724E+00    8.3641475255E-03   -3.0714881771E+00    6.9992263737E-02
    7.7980000000E-04    1.0064524987E+00    8.5704658802E-03   -3.0706114538E+00    6.9992135491E-02
    7.8980000000E-04    1.0064622629E+00    8.7765238278E-03   -3.0697357518E+00    6.9992006558E-02
    7.9980000000E-04    1.0064720649E+00    8.9823197550E-03   -3.0688610771E+00    6.9991876939E-02
    8.0980000000E-04    1.0064819044E+00    9.1878520510E-03   -3.0679874353E+00    6.9991746634E-02
    8.1980000000E-04    1.0064917813E+00    9.3931191072E-03   -3.0671148323E+00    6.9991615645E-02
    8.2980000000E-04    1.0065016951E+00    9.5981193175E-03   -3.0662432741E+00    6.9991483971E-02
    8.3980000000E-04    1.0065116459E+00    9.8028510782E-03   -3.0653727663E+00    6.9991351614E-02
    8.4980000000E-04    1.0065216332E+00    1.0007312788E-02   -3.0645033149E+00    6.9991218575E-02
    8.5980000000E-04    1.0065316570E+00    1.0211502848E-02   -3.0636349256E+00    6.9991084854E-02
    8.6980000000E-04    1.0065417169E+00    1.0415419662E-02   -3.0627676044E+00    6.9990950452E-02
    8.7980000000E-04    1.0065518128E+00    1.0619061635E-02   -3.0619013570E+00    6.9990815369E-02
    8.8980000000E-04    1.0065619443E+00    1.0822427178E-02   -3.0610361893E+00    6.9990679607E-02
    8.9980000000E-04    1.0065721113E+00    1.1025514701E-02   -3.0601721073E+00    6.9990543165E-02
    9.0980000000E-04    1.0065823135E+00    1.1228322618E-02   -3.0593091166E+00    6.9990406045E-02
    9.1980000000E-04    1.0065925508E+00    1.1430849346E-02   -3.0584472231E+00    6.9990268248E-02
