 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    95000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828014103E+00   -1.1063285286E-03    6.6729519128E-03    1.7109964334E-01
    1.9800000000E-07    1.3827870216E+00   -2.2351568481E-03    1.3482065296E-02    1.7109854409E-01
    2.9800000000E-07    1.3827629128E+00   -3.3638263754E-03    2.0291135661E-02    1.7109670214E-01
    3.9800000000E-07    1.3827290866E+00   -4.4922569480E-03    2.7100141280E-02    1.7109411752E-01
    4.9800000000E-07    1.3826855471E+00   -5.6203684501E-03    3.3909060422E-02    1.7109079030E-01
    5.9800000000E-07    1.3826322993E+00   -6.7480808277E-03    4.0717871353E-02    1.7108672053E-01
    6.9800000000E-07    1.3825693497E+00   -7.8753141043E-03    4.7526552330E-02    1.7108190831E-01
    7.9800000000E-07    1.3824967055E+00   -9.0019883967E-03    5.4335081608E-02    1.7107635375E-01
    8.9800000000E-07    1.3824143754E+00   -1.0128023930E-02    6.1143437433E-02    1.7107005697E-01
    9.9800000000E-07    1.3823223690E+00   -1.1253341052E-02    6.7951598043E-02    1.7106301809E-01
    1.0980000000E-06    1.3822206972E+00   -1.2377860252E-02    7.4759541666E-02    1.7105523728E-01
    1.1980000000E-06    1.3821093719E+00   -1.3501502171E-02    8.1567246520E-02    1.7104671471E-01
    1.2980000000E-06    1.3819884063E+00   -1.4624187621E-02    8.8374690811E-02    1.7103745055E-01
    1.3980000000E-06    1.3818578145E+00   -1.5745837596E-02    9.5181852732E-02    1.7102744500E-01
    1.4980000000E-06    1.3817176120E+00   -1.6866373291E-02    1.0198871046E-01    1.7101669829E-01
    1.5980000000E-06    1.3815678151E+00   -1.7985716114E-02    1.0879524217E-01    1.7100521064E-01
    1.6980000000E-06    1.3814084415E+00   -1.9103787702E-02    1.1560142599E-01    1.7099298231E-01
    1.7980000000E-06    1.3812395097E+00   -2.0220509935E-02    1.2240724006E-01    1.7098001354E-01
    1.8980000000E-06    1.3810610397E+00   -2.1335804949E-02    1.2921266250E-01    1.7096630463E-01
    1.9980000000E-06    1.3808730523E+00   -2.2449595152E-02    1.3601767138E-01    1.7095185587E-01
    2.0980000000E-06    1.3806755694E+00   -2.3561803237E-02    1.4282224478E-01    1.7093666756E-01
    2.1980000000E-06    1.3804686142E+00   -2.4672352197E-02    1.4962636074E-01    1.7092074003E-01
    2.2980000000E-06    1.3802522107E+00   -2.5781165338E-02    1.5642999729E-01    1.7090407363E-01
    2.3980000000E-06    1.3800263843E+00   -2.6888166290E-02    1.6323313242E-01    1.7088666869E-01
    2.4980000000E-06    1.3797911611E+00   -2.7993279026E-02    1.7003574409E-01    1.7086852560E-01
    2.5980000000E-06    1.3795465686E+00   -2.9096427870E-02    1.7683781024E-01    1.7084964475E-01
    2.6980000000E-06    1.3792926351E+00   -3.0197537510E-02    1.8363930878E-01    1.7083002652E-01
