 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    75000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828035391E+00   -7.1213580224E-04    5.2987207560E-03    1.7109982799E-01
    1.9800000000E-07    1.3827957111E+00   -1.4387732260E-03    1.0705562510E-02    1.7109929786E-01
    2.9800000000E-07    1.3827825945E+00   -2.1653462680E-03    1.6112371507E-02    1.7109840955E-01
    3.9800000000E-07    1.3827641904E+00   -2.8918224195E-03    2.1519131205E-02    1.7109716306E-01
    4.9800000000E-07    1.3827405000E+00   -3.6181691826E-03    2.6925825059E-02    1.7109555842E-01
    5.9800000000E-07    1.3827115251E+00   -4.3443540728E-03    3.2332436527E-02    1.7109359565E-01
    6.9800000000E-07    1.3826772678E+00   -5.0703446234E-03    3.7738949066E-02    1.7109127478E-01
    7.9800000000E-07    1.3826377306E+00   -5.7961083884E-03    4.3145346133E-02    1.7108859585E-01
    8.9800000000E-07    1.3825929164E+00   -6.5216129462E-03    4.8551611187E-02    1.7108555890E-01
    9.9800000000E-07    1.3825428285E+00   -7.2468259031E-03    5.3957727686E-02    1.7108216397E-01
    1.0980000000E-06    1.3824874705E+00   -7.9717148966E-03    5.9363679089E-02    1.7107841112E-01
    1.1980000000E-06    1.3824268466E+00   -8.6962475988E-03    6.4769448854E-02    1.7107430041E-01
    1.2980000000E-06    1.3823609610E+00   -9.4203917201E-03    7.0175020442E-02    1.7106983190E-01
    1.3980000000E-06    1.3822898187E+00   -1.0144115012E-02    7.5580377313E-02    1.7106500566E-01
    1.4980000000E-06    1.3822134249E+00   -1.0867385272E-02    8.0985502928E-02    1.7105982175E-01
    1.5980000000E-06    1.3821317850E+00   -1.1590170344E-02    8.6390380748E-02    1.7105428027E-01
    1.6980000000E-06    1.3820449051E+00   -1.2312438125E-02    9.1794994235E-02    1.7104838130E-01
    1.7980000000E-06    1.3819527915E+00   -1.3034156567E-02    9.7199326851E-02    1.7104212492E-01
    1.8980000000E-06    1.3818554509E+00   -1.3755293678E-02    1.0260336206E-01    1.7103551124E-01
    1.9980000000E-06    1.3817528904E+00   -1.4475817531E-02    1.0800708332E-01    1.7102854035E-01
    2.0980000000E-06    1.3816451175E+00   -1.5195696261E-02    1.1341047411E-01    1.7102121236E-01
    2.1980000000E-06    1.3815321400E+00   -1.5914898071E-02    1.1881351788E-01    1.7101352738E-01
    2.2980000000E-06    1.3814139662E+00   -1.6633391236E-02    1.2421619809E-01    1.7100548553E-01
    2.3980000000E-06    1.3812906046E+00   -1.7351144106E-02    1.2961849823E-01    1.7099708693E-01
    2.4980000000E-06    1.3811620642E+00   -1.8068125106E-02    1.3502040174E-01    1.7098833171E-01
    2.5980000000E-06    1.3810283543E+00   -1.8784302743E-02    1.4042189209E-01    1.7097921999E-01
    2.6980000000E-06    1.3808894847E+00   -1.9499645609E-02    1.4582295276E-01    1.7096975193E-01
    2.7980000000E-06    1.3807454654E+00   -2.0214122378E-02    1.5122356720E-01    1.7095992765E-01
    2.8980000000E-06    1.3805963069E+00   -2.0927701819E-02    1.5662371888E-01    1.7094974731E-01
    2.9980000000E-06    1.3804420198E+00   -2.1640352789E-02    1.6202339128E-01    1.7093921106E-01
    3.0980000000E-06    1.3802826156E+00   -2.2352044243E-02    1.6742256784E-01    1.7092831906E-01
    3.1980000000E-06    1.3801181055E+00   -2.3062745232E-02    1.7282123204E-01    1.7091707148E-01
    3.2980000000E-06    1.3799485016E+00   -2.3772424912E-02    1.7821936735E-01    1.7090546847E-01
    3.3980000000E-06    1.3797738161E+00   -2.4481052538E-02    1.8361695722E-01    1.7089351021E-01
    3.4980000000E-06    1.3795940616E+00   -2.5188597475E-02    1.8901398511E-01    1.7088119689E-01
    3.5980000000E-06    1.3794092510E+00   -2.5895029197E-02    1.9441043450E-01    1.7086852868E-01
    3.6980000000E-06    1.3792193976E+00   -2.6600317287E-02    1.9980628883E-01    1.7085550577E-01
    3.7980000000E-06    1.3790245151E+00   -2.7304431448E-02    2.0520153158E-01    1.7084212836E-01
    3.8980000000E-06    1.3788246176E+00   -2.8007341495E-02    2.1059614619E-01    1.7082839664E-01
    3.9980000000E-06    1.3786197193E+00   -2.8709017366E-02    2.1599011612E-01    1.7081431081E-01
    4.0980000000E-06    1.3784098350E+00   -2.9409429120E-02    2.2138342483E-01    1.7079987109E-01
    4.1980000000E-06    1.3781949797E+00   -3.0108546943E-02    2.2677605577E-01    1.7078507768E-01
    4.2980000000E-06    1.3779751688E+00   -3.0806341144E-02    2.3216799239E-01    1.7076993081E-01
    4.3980000000E-06    1.3777504180E+00   -3.1502782165E-02    2.3755921813E-01    1.7075443069E-01
    4.4980000000E-06    1.3775207434E+00   -3.2197840579E-02    2.4294971644E-01    1.7073857756E-01
    4.5980000000E-06    1.3772861614E+00   -3.2891487094E-02    2.4833947076E-01    1.7072237163E-01
    4.6980000000E-06    1.3770466886E+00   -3.3583692553E-02    2.5372846453E-01    1.7070581316E-01
    4.7980000000E-06    1.3768023422E+00   -3.4274427939E-02    2.5911668119E-01    1.7068890239E-01
    4.8980000000E-06    1.3765531395E+00   -3.4963664374E-02    2.6450410416E-01    1.7067163955E-01
    4.9980000000E-06    1.3762990983E+00   -3.5651373126E-02    2.6989071687E-01    1.7065402490E-01
    5.0980000000E-06    1.3760402366E+00   -3.6337525606E-02    2.7527650274E-01    1.7063605870E-01
    5.1980000000E-06    1.3757765726E+00   -3.7022093373E-02    2.8066144521E-01    1.7061774121E-01
    5.2980000000E-06    1.3755081252E+00   -3.7705048134E-02    2.8604552767E-01    1.7059907270E-01
    5.3980000000E-06    1.3752349132E+00   -3.8386361749E-02    2.9142873354E-01    1.7058005343E-01
    5.4980000000E-06    1.3749569560E+00   -3.9066006229E-02    2.9681104622E-01    1.7056068369E-01
    5.5980000000E-06    1.3746742732E+00   -3.9743953741E-02    3.0219244911E-01    1.7054096375E-01
    5.6980000000E-06    1.3743868847E+00   -4.0420176608E-02    3.0757292562E-01    1.7052089389E-01
    5.7980000000E-06    1.3740948107E+00   -4.1094647314E-02    3.1295245912E-01    1.7050047442E-01
    5.8980000000E-06    1.3737980717E+00   -4.1767338500E-02    3.1833103300E-01    1.7047970563E-01
    5.9980000000E-06    1.3734966886E+00   -4.2438222971E-02    3.2370863063E-01    1.7045858782E-01
    6.0980000000E-06    1.3731906825E+00   -4.3107273694E-02    3.2908523540E-01    1.7043712128E-01
    6.1980000000E-06    1.3728800748E+00   -4.3774463803E-02    3.3446083065E-01    1.7041530635E-01
    6.2980000000E-06    1.3725648873E+00   -4.4439766599E-02    3.3983539975E-01    1.7039314333E-01
    6.3980000000E-06    1.3722451418E+00   -4.5103155551E-02    3.4520892605E-01    1.7037063254E-01
    6.4980000000E-06    1.3719208607E+00   -4.5764604296E-02    3.5058139290E-01    1.7034777432E-01
    6.5980000000E-06    1.3715920667E+00   -4.6424086646E-02    3.5595278363E-01    1.7032456898E-01
    6.6980000000E-06    1.3712587824E+00   -4.7081576583E-02    3.6132308157E-01    1.7030101688E-01
    6.7980000000E-06    1.3709210311E+00   -4.7737048265E-02    3.6669227005E-01    1.7027711836E-01
    6.8980000000E-06    1.3705788361E+00   -4.8390476026E-02    3.7206033237E-01    1.7025287376E-01
    6.9980000000E-06    1.3702322212E+00   -4.9041834375E-02    3.7742725185E-01    1.7022828343E-01
    7.0980000000E-06    1.3698812102E+00   -4.9691098002E-02    3.8279301179E-01    1.7020334774E-01
    7.1980000000E-06    1.3695258275E+00   -5.0338241774E-02    3.8815759548E-01    1.7017806706E-01
    7.2980000000E-06    1.3691660974E+00   -5.0983240741E-02    3.9352098620E-01    1.7015244174E-01
    7.3980000000E-06    1.3688020447E+00   -5.1626070135E-02    3.9888316723E-01    1.7012647218E-01
    7.4980000000E-06    1.3684336945E+00   -5.2266705369E-02    4.0424412184E-01    1.7010015874E-01
    7.5980000000E-06    1.3680610718E+00   -5.2905122043E-02    4.0960383329E-01    1.7007350183E-01
    7.6980000000E-06    1.3676842024E+00   -5.3541295942E-02    4.1496228483E-01    1.7004650183E-01
    7.7980000000E-06    1.3673031119E+00   -5.4175203036E-02    4.2031945972E-01    1.7001915914E-01
    7.8980000000E-06    1.3669178263E+00   -5.4806819484E-02    4.2567534117E-01    1.6999147417E-01
    7.9980000000E-06    1.3665283719E+00   -5.5436121634E-02    4.3102991243E-01    1.6996344733E-01
    8.0980000000E-06    1.3661347751E+00   -5.6063086023E-02    4.3638315672E-01    1.6993507904E-01
    8.1980000000E-06    1.3657370627E+00   -5.6687689380E-02    4.4173505724E-01    1.6990636972E-01
    8.2980000000E-06    1.3653352616E+00   -5.7309908623E-02    4.4708559720E-01    1.6987731981E-01
    8.3980000000E-06    1.3649293990E+00   -5.7929720864E-02    4.5243475981E-01    1.6984792974E-01
    8.4980000000E-06    1.3645195023E+00   -5.8547103409E-02    4.5778252825E-01    1.6981819995E-01
    8.5980000000E-06    1.3641055992E+00   -5.9162033758E-02    4.6312888570E-01    1.6978813089E-01
    8.6980000000E-06    1.3636877174E+00   -5.9774489605E-02    4.6847381534E-01    1.6975772303E-01
    8.7980000000E-06    1.3632658852E+00   -6.0384448841E-02    4.7381730034E-01    1.6972697681E-01
    8.8980000000E-06    1.3628401308E+00   -6.0991889554E-02    4.7915932386E-01    1.6969589272E-01
    8.9980000000E-06    1.3624104826E+00   -6.1596790028E-02    4.8449986906E-01    1.6966447123E-01
    9.0980000000E-06    1.3619769694E+00   -6.2199128746E-02    4.8983891907E-01    1.6963271282E-01
    9.1980000000E-06    1.3615396201E+00   -6.2798884390E-02    4.9517645705E-01    1.6960061799E-01
    9.2980000000E-06    1.3610984639E+00   -6.3396035842E-02    5.0051246613E-01    1.6956818722E-01
    9.3980000000E-06    1.3606535300E+00   -6.3990562184E-02    5.0584692944E-01    1.6953542103E-01
    9.4980000000E-06    1.3602048479E+00   -6.4582442697E-02    5.1117983009E-01    1.6950231992E-01
