 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    90000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828020007E+00   -1.0082681547E-03    6.3293014394E-03    1.7109969022E-01
    1.9800000000E-07    1.3827894317E+00   -2.0370487383E-03    1.2787751090E-02    1.7109873546E-01
    2.9800000000E-07    1.3827683717E+00   -3.0656986414E-03    1.9246157757E-02    1.7109713561E-01
    3.9800000000E-07    1.3827388228E+00   -4.0941518895E-03    2.5704499730E-02    1.7109489071E-01
    4.9800000000E-07    1.3827007882E+00   -5.1223425417E-03    3.2162755296E-02    1.7109200081E-01
    5.9800000000E-07    1.3826542720E+00   -6.1502047027E-03    3.8620902740E-02    1.7108846595E-01
    6.9800000000E-07    1.3825992791E+00   -7.1776725333E-03    4.5078920345E-02    1.7108428622E-01
    7.9800000000E-07    1.3825358155E+00   -8.2046802623E-03    5.1536786389E-02    1.7107946169E-01
    8.9800000000E-07    1.3824638877E+00   -9.2311621975E-03    5.7994479145E-02    1.7107399247E-01
    9.9800000000E-07    1.3823835036E+00   -1.0257052737E-02    6.4451976882E-02    1.7106787867E-01
    1.0980000000E-06    1.3822946716E+00   -1.1282286380E-02    7.0909257861E-02    1.7106112041E-01
    1.1980000000E-06    1.3821974013E+00   -1.2306797737E-02    7.7366300338E-02    1.7105371783E-01
    1.2980000000E-06    1.3820917029E+00   -1.3330521545E-02    8.3823082561E-02    1.7104567108E-01
    1.3980000000E-06    1.3819775877E+00   -1.4353392672E-02    9.0279582771E-02    1.7103698032E-01
    1.4980000000E-06    1.3818550678E+00   -1.5375346134E-02    9.6735779197E-02    1.7102764572E-01
    1.5980000000E-06    1.3817241562E+00   -1.6396317100E-02    1.0319165006E-01    1.7101766749E-01
    1.6980000000E-06    1.3815848668E+00   -1.7416240909E-02    1.0964717358E-01    1.7100704581E-01
    1.7980000000E-06    1.3814372144E+00   -1.8435053075E-02    1.1610232794E-01    1.7099578090E-01
    1.8980000000E-06    1.3812812146E+00   -1.9452689300E-02    1.2255709134E-01    1.7098387299E-01
    1.9980000000E-06    1.3811168839E+00   -2.0469085486E-02    1.2901144195E-01    1.7097132231E-01
    2.0980000000E-06    1.3809442397E+00   -2.1484177740E-02    1.3546535793E-01    1.7095812913E-01
    2.1980000000E-06    1.3807633003E+00   -2.2497902393E-02    1.4191881742E-01    1.7094429370E-01
    2.2980000000E-06    1.3805740846E+00   -2.3510195999E-02    1.4837179856E-01    1.7092981630E-01
    2.3980000000E-06    1.3803766128E+00   -2.4520995355E-02    1.5482427945E-01    1.7091469723E-01
    2.4980000000E-06    1.3801709056E+00   -2.5530237503E-02    1.6127623820E-01    1.7089893678E-01
    2.5980000000E-06    1.3799569847E+00   -2.6537859748E-02    1.6772765288E-01    1.7088253526E-01
    2.6980000000E-06    1.3797348725E+00   -2.7543799657E-02    1.7417850154E-01    1.7086549301E-01
    2.7980000000E-06    1.3795045924E+00   -2.8547995078E-02    1.8062876222E-01    1.7084781036E-01
    2.8980000000E-06    1.3792661685E+00   -2.9550384145E-02    1.8707841294E-01    1.7082948767E-01
    2.9980000000E-06    1.3790196259E+00   -3.0550905286E-02    1.9352743168E-01    1.7081052529E-01
    3.0980000000E-06    1.3787649903E+00   -3.1549497234E-02    1.9997579642E-01    1.7079092361E-01
    3.1980000000E-06    1.3785022884E+00   -3.2546099037E-02    2.0642348508E-01    1.7077068300E-01
    3.2980000000E-06    1.3782315475E+00   -3.3540650063E-02    2.1287047559E-01    1.7074980388E-01
    3.3980000000E-06    1.3779527960E+00   -3.4533090012E-02    2.1931674584E-01    1.7072828665E-01
    3.4980000000E-06    1.3776660627E+00   -3.5523358920E-02    2.2576227368E-01    1.7070613173E-01
    3.5980000000E-06    1.3773713777E+00   -3.6511397175E-02    2.3220703694E-01    1.7068333957E-01
    3.6980000000E-06    1.3770687713E+00   -3.7497145516E-02    2.3865101343E-01    1.7065991060E-01
    3.7980000000E-06    1.3767582751E+00   -3.8480545045E-02    2.4509418089E-01    1.7063584529E-01
    3.8980000000E-06    1.3764399211E+00   -3.9461537239E-02    2.5153651707E-01    1.7061114412E-01
    3.9980000000E-06    1.3761137423E+00   -4.0440063947E-02    2.5797799966E-01    1.7058580756E-01
    4.0980000000E-06    1.3757797723E+00   -4.1416067409E-02    2.6441860632E-01    1.7055983610E-01
    4.1980000000E-06    1.3754380455E+00   -4.2389490255E-02    2.7085831467E-01    1.7053323027E-01
    4.2980000000E-06    1.3750885971E+00   -4.3360275516E-02    2.7729710229E-01    1.7050599057E-01
    4.3980000000E-06    1.3747314630E+00   -4.4328366628E-02    2.8373494674E-01    1.7047811754E-01
    4.4980000000E-06    1.3743666797E+00   -4.5293707442E-02    2.9017182550E-01    1.7044961173E-01
    4.5980000000E-06    1.3739942847E+00   -4.6256242229E-02    2.9660771605E-01    1.7042047368E-01
    4.6980000000E-06    1.3736143159E+00   -4.7215915685E-02    3.0304259578E-01    1.7039070396E-01
    4.7980000000E-06    1.3732268121E+00   -4.8172672939E-02    3.0947644209E-01    1.7036030316E-01
    4.8980000000E-06    1.3728318128E+00   -4.9126459559E-02    3.1590923228E-01    1.7032927187E-01
    4.9980000000E-06    1.3724293580E+00   -5.0077221557E-02    3.2234094363E-01    1.7029761069E-01
    5.0980000000E-06    1.3720194887E+00   -5.1024905395E-02    3.2877155337E-01    1.7026532023E-01
    5.1980000000E-06    1.3716022462E+00   -5.1969457990E-02    3.3520103867E-01    1.7023240112E-01
    5.2980000000E-06    1.3711776727E+00   -5.2910826720E-02    3.4162937666E-01    1.7019885401E-01
    5.3980000000E-06    1.3707458110E+00   -5.3848959430E-02    3.4805654441E-01    1.7016467955E-01
    5.4980000000E-06    1.3703067047E+00   -5.4783804433E-02    3.5448251893E-01    1.7012987840E-01
    5.5980000000E-06    1.3698603977E+00   -5.5715310520E-02    3.6090727718E-01    1.7009445123E-01
    5.6980000000E-06    1.3694069348E+00   -5.6643426963E-02    3.6733079608E-01    1.7005839874E-01
    5.7980000000E-06    1.3689463613E+00   -5.7568103518E-02    3.7375305246E-01    1.7002172163E-01
    5.8980000000E-06    1.3684787232E+00   -5.8489290429E-02    3.8017402311E-01    1.6998442062E-01
    5.9980000000E-06    1.3680040671E+00   -5.9406938435E-02    3.8659368476E-01    1.6994649642E-01
    6.0980000000E-06    1.3675224402E+00   -6.0320998773E-02    3.9301201407E-01    1.6990794979E-01
    6.1980000000E-06    1.3670338900E+00   -6.1231423178E-02    3.9942898765E-01    1.6986878146E-01
