 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    60000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828047241E+00   -4.1307695624E-04    4.2686959979E-03    1.7109996246E-01
    1.9800000000E-07    1.3828005482E+00   -8.3457384805E-04    8.6245035009E-03    1.7109984675E-01
    2.9800000000E-07    1.3827935509E+00   -1.2560500510E-03    1.2980301397E-02    1.7109965287E-01
    3.9800000000E-07    1.3827837325E+00   -1.6774951166E-03    1.7336084834E-02    1.7109938080E-01
    4.9800000000E-07    1.3827710934E+00   -2.0988985979E-03    2.1691848961E-02    1.7109903055E-01
    5.9800000000E-07    1.3827556339E+00   -2.5202500491E-03    2.6047588929E-02    1.7109860211E-01
    6.9800000000E-07    1.3827373548E+00   -2.9415390264E-03    3.0403299887E-02    1.7109809549E-01
    7.9800000000E-07    1.3827162567E+00   -3.3627550883E-03    3.4758976988E-02    1.7109751068E-01
    8.9800000000E-07    1.3826923403E+00   -3.7838877960E-03    3.9114615386E-02    1.7109684767E-01
    9.9800000000E-07    1.3826656067E+00   -4.2049267136E-03    4.3470210234E-02    1.7109610647E-01
    1.0980000000E-06    1.3826360567E+00   -4.6258614087E-03    4.7825756691E-02    1.7109528707E-01
    1.1980000000E-06    1.3826036914E+00   -5.0466814526E-03    5.2181249915E-02    1.7109438946E-01
    1.2980000000E-06    1.3825685122E+00   -5.4673764208E-03    5.6536685066E-02    1.7109341364E-01
    1.3980000000E-06    1.3825305202E+00   -5.8879358932E-03    6.0892057308E-02    1.7109235960E-01
    1.4980000000E-06    1.3824897170E+00   -6.3083494547E-03    6.5247361806E-02    1.7109122734E-01
    1.5980000000E-06    1.3824461040E+00   -6.7286066953E-03    6.9602593730E-02    1.7109001685E-01
    1.6980000000E-06    1.3823996829E+00   -7.1486972105E-03    7.3957748250E-02    1.7108872813E-01
    1.7980000000E-06    1.3823504555E+00   -7.5686106021E-03    7.8312820541E-02    1.7108736116E-01
    1.8980000000E-06    1.3822984234E+00   -7.9883364777E-03    8.2667805781E-02    1.7108591593E-01
    1.9980000000E-06    1.3822435888E+00   -8.4078644519E-03    8.7022699152E-02    1.7108439245E-01
    2.0980000000E-06    1.3821859536E+00   -8.8271841460E-03    9.1377495837E-02    1.7108279070E-01
    2.1980000000E-06    1.3821255200E+00   -9.2462851888E-03    9.5732191026E-02    1.7108111067E-01
    2.2980000000E-06    1.3820622903E+00   -9.6651572167E-03    1.0008677991E-01    1.7107935235E-01
    2.3980000000E-06    1.3819962668E+00   -1.0083789874E-02    1.0444125769E-01    1.7107751572E-01
    2.4980000000E-06    1.3819274520E+00   -1.0502172813E-02    1.0879561956E-01    1.7107560079E-01
    2.5980000000E-06    1.3818558484E+00   -1.0920295695E-02    1.1314986073E-01    1.7107360753E-01
    2.6980000000E-06    1.3817814588E+00   -1.1338148191E-02    1.1750397642E-01    1.7107153593E-01
    2.7980000000E-06    1.3817042858E+00   -1.1755719979E-02    1.2185796182E-01    1.7106938598E-01
    2.8980000000E-06    1.3816243324E+00   -1.2173000749E-02    1.2621181218E-01    1.7106715767E-01
    2.9980000000E-06    1.3815416016E+00   -1.2589980199E-02    1.3056552270E-01    1.7106485098E-01
    3.0980000000E-06    1.3814560964E+00   -1.3006648038E-02    1.3491908862E-01    1.7106246590E-01
    3.1980000000E-06    1.3813678201E+00   -1.3422993986E-02    1.3927250518E-01    1.7106000240E-01
    3.2980000000E-06    1.3812767758E+00   -1.3839007771E-02    1.4362576762E-01    1.7105746048E-01
    3.3980000000E-06    1.3811829670E+00   -1.4254679136E-02    1.4797887118E-01    1.7105484011E-01
    3.4980000000E-06    1.3810863973E+00   -1.4669997832E-02    1.5233181112E-01    1.7105214128E-01
    3.5980000000E-06    1.3809870701E+00   -1.5084953622E-02    1.5668458269E-01    1.7104936397E-01
    3.6980000000E-06    1.3808849892E+00   -1.5499536282E-02    1.6103718116E-01    1.7104650816E-01
    3.7980000000E-06    1.3807801584E+00   -1.5913735600E-02    1.6538960181E-01    1.7104357382E-01
    3.8980000000E-06    1.3806725816E+00   -1.6327541374E-02    1.6974183990E-01    1.7104056095E-01
    3.9980000000E-06    1.3805622627E+00   -1.6740943417E-02    1.7409389073E-01    1.7103746951E-01
    4.0980000000E-06    1.3804492059E+00   -1.7153931554E-02    1.7844574957E-01    1.7103429948E-01
    4.1980000000E-06    1.3803334154E+00   -1.7566495622E-02    1.8279741174E-01    1.7103105085E-01
    4.2980000000E-06    1.3802148955E+00   -1.7978625472E-02    1.8714887253E-01    1.7102772357E-01
    4.3980000000E-06    1.3800936505E+00   -1.8390310969E-02    1.9150012726E-01    1.7102431764E-01
    4.4980000000E-06    1.3799696850E+00   -1.8801541989E-02    1.9585117124E-01    1.7102083303E-01
    4.5980000000E-06    1.3798430035E+00   -1.9212308425E-02    2.0020199979E-01    1.7101726970E-01
    4.6980000000E-06    1.3797136108E+00   -1.9622600182E-02    2.0455260825E-01    1.7101362763E-01
    4.7980000000E-06    1.3795815117E+00   -2.0032407180E-02    2.0890299196E-01    1.7100990679E-01
    4.8980000000E-06    1.3794467110E+00   -2.0441719353E-02    2.1325314627E-01    1.7100610715E-01
    4.9980000000E-06    1.3793092137E+00   -2.0850526650E-02    2.1760306652E-01    1.7100222869E-01
    5.0980000000E-06    1.3791690250E+00   -2.1258819033E-02    2.2195274809E-01    1.7099827137E-01
    5.1980000000E-06    1.3790261500E+00   -2.1666586480E-02    2.2630218634E-01    1.7099423515E-01
