 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    65000.00000000000     
 v_perp=    500000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828043686E+00   -5.1308837576E-04    4.6119758289E-03    1.7109991793E-01
    1.9800000000E-07    1.3827990973E+00   -1.0366316137E-03    9.3180644483E-03    1.7109966497E-01
    2.9800000000E-07    1.3827902645E+00   -1.5601417518E-03    1.4024134490E-02    1.7109924110E-01
    3.9800000000E-07    1.3827778708E+00   -2.0836020750E-03    1.8730176573E-02    1.7109864631E-01
    4.9800000000E-07    1.3827619167E+00   -2.6069958715E-03    2.3436181315E-02    1.7109788062E-01
    5.9800000000E-07    1.3827424031E+00   -3.1303064335E-03    2.8142139335E-02    1.7109694403E-01
    6.9800000000E-07    1.3827193309E+00   -3.6535170587E-03    3.2848041255E-02    1.7109583655E-01
    7.9800000000E-07    1.3826927012E+00   -4.1766110510E-03    3.7553877696E-02    1.7109455819E-01
    8.9800000000E-07    1.3826625155E+00   -4.6995717216E-03    4.2259639281E-02    1.7109310895E-01
    9.9800000000E-07    1.3826287751E+00   -5.2223823901E-03    4.6965316635E-02    1.7109148885E-01
    1.0980000000E-06    1.3825914819E+00   -5.7450263859E-03    5.1670900384E-02    1.7108969791E-01
    1.1980000000E-06    1.3825506377E+00   -6.2674870484E-03    5.6376381158E-02    1.7108773613E-01
    1.2980000000E-06    1.3825062444E+00   -6.7897477288E-03    6.1081749586E-02    1.7108560354E-01
    1.3980000000E-06    1.3824583044E+00   -7.3117917908E-03    6.5786996302E-02    1.7108330014E-01
    1.4980000000E-06    1.3824068200E+00   -7.8336026118E-03    7.0492111941E-02    1.7108082597E-01
    1.5980000000E-06    1.3823517939E+00   -8.3551635835E-03    7.5197087143E-02    1.7107818103E-01
    1.6980000000E-06    1.3822932286E+00   -8.8764581135E-03    7.9901912549E-02    1.7107536536E-01
    1.7980000000E-06    1.3822311273E+00   -9.3974696257E-03    8.4606578803E-02    1.7107237897E-01
    1.8980000000E-06    1.3821654929E+00   -9.9181815619E-03    8.9311076553E-02    1.7106922189E-01
    1.9980000000E-06    1.3820963288E+00   -1.0438577382E-02    9.4015396450E-02    1.7106589414E-01
    2.0980000000E-06    1.3820236384E+00   -1.0958640567E-02    9.8719529150E-02    1.7106239575E-01
    2.1980000000E-06    1.3819474254E+00   -1.1478354615E-02    1.0342346531E-01    1.7105872675E-01
    2.2980000000E-06    1.3818676934E+00   -1.1997703050E-02    1.0812719560E-01    1.7105488716E-01
    2.3980000000E-06    1.3817844466E+00   -1.2516669416E-02    1.1283071067E-01    1.7105087702E-01
    2.4980000000E-06    1.3816976891E+00   -1.3035237279E-02    1.1753400121E-01    1.7104669636E-01
    2.5980000000E-06    1.3816074251E+00   -1.3553390233E-02    1.2223705788E-01    1.7104234521E-01
    2.6980000000E-06    1.3815136592E+00   -1.4071111893E-02    1.2693987137E-01    1.7103782361E-01
    2.7980000000E-06    1.3814163961E+00   -1.4588385905E-02    1.3164243237E-01    1.7103313159E-01
    2.8980000000E-06    1.3813156406E+00   -1.5105195938E-02    1.3634473155E-01    1.7102826918E-01
    2.9980000000E-06    1.3812113976E+00   -1.5621525690E-02    1.4104675963E-01    1.7102323642E-01
    3.0980000000E-06    1.3811036725E+00   -1.6137358889E-02    1.4574850729E-01    1.7101803336E-01
    3.1980000000E-06    1.3809924705E+00   -1.6652679291E-02    1.5044996523E-01    1.7101266003E-01
    3.2980000000E-06    1.3808777971E+00   -1.7167470685E-02    1.5515112418E-01    1.7100711647E-01
    3.3980000000E-06    1.3807596582E+00   -1.7681716889E-02    1.5985197485E-01    1.7100140273E-01
    3.4980000000E-06    1.3806380594E+00   -1.8195401754E-02    1.6455250796E-01    1.7099551884E-01
    3.5980000000E-06    1.3805130069E+00   -1.8708509164E-02    1.6925271423E-01    1.7098946486E-01
    3.6980000000E-06    1.3803845068E+00   -1.9221023038E-02    1.7395258439E-01    1.7098324082E-01
    3.7980000000E-06    1.3802525656E+00   -1.9732927327E-02    1.7865210920E-01    1.7097684677E-01
    3.8980000000E-06    1.3801171897E+00   -2.0244206021E-02    1.8335127938E-01    1.7097028276E-01
    3.9980000000E-06    1.3799783859E+00   -2.0754843143E-02    1.8805008569E-01    1.7096354884E-01
    4.0980000000E-06    1.3798361610E+00   -2.1264822755E-02    1.9274851889E-01    1.7095664505E-01
    4.1980000000E-06    1.3796905220E+00   -2.1774128956E-02    1.9744656974E-01    1.7094957145E-01
    4.2980000000E-06    1.3795414762E+00   -2.2282745883E-02    2.0214422901E-01    1.7094232809E-01
    4.3980000000E-06    1.3793890309E+00   -2.2790657714E-02    2.0684148747E-01    1.7093491501E-01
    4.4980000000E-06    1.3792331936E+00   -2.3297848664E-02    2.1153833591E-01    1.7092733228E-01
    4.5980000000E-06    1.3790739720E+00   -2.3804302990E-02    2.1623476511E-01    1.7091957994E-01
    4.6980000000E-06    1.3789113740E+00   -2.4310004993E-02    2.2093076587E-01    1.7091165805E-01
    4.7980000000E-06    1.3787454076E+00   -2.4814939010E-02    2.2562632899E-01    1.7090356666E-01
    4.8980000000E-06    1.3785760809E+00   -2.5319089426E-02    2.3032144528E-01    1.7089530584E-01
    4.9980000000E-06    1.3784034022E+00   -2.5822440667E-02    2.3501610554E-01    1.7088687563E-01
    5.0980000000E-06    1.3782273801E+00   -2.6324977203E-02    2.3971030062E-01    1.7087827610E-01
    5.1980000000E-06    1.3780480232E+00   -2.6826683549E-02    2.4440402132E-01    1.7086950731E-01
    5.2980000000E-06    1.3778653403E+00   -2.7327544263E-02    2.4909725849E-01    1.7086056932E-01
    5.3980000000E-06    1.3776793404E+00   -2.7827543952E-02    2.5379000298E-01    1.7085146218E-01
    5.4980000000E-06    1.3774900326E+00   -2.8326667267E-02    2.5848224561E-01    1.7084218596E-01
