 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.4600000000000000E-002   0.3140000000000000      
    9.392040000000000     
 u=   -1000.000000000000     
 v_perp=    100000.0000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5430734709E-01   -3.6317129776E-02    9.3912821087E+00    7.4561160151E-02
    9.9000000000E-07    6.5430752900E-01   -3.6351019263E-02    9.3904805943E+00    7.4521620232E-02
    1.4900000000E-06    6.5430825104E-01   -3.6390774659E-02    9.3896507090E+00    7.4482171597E-02
    1.9900000000E-06    6.5430951700E-01   -3.6436378074E-02    9.3887925212E+00    7.4442812008E-02
    2.4900000000E-06    6.5431133103E-01   -3.6487812028E-02    9.3879060980E+00    7.4403539239E-02
    2.9900000000E-06    6.5431369843E-01   -3.6545060953E-02    9.3869915061E+00    7.4364351070E-02
    3.4900000000E-06    6.5431662548E-01   -3.6608110889E-02    9.3860488119E+00    7.4325245286E-02
    3.9900000000E-06    6.5432011870E-01   -3.6676948165E-02    9.3850780803E+00    7.4286219680E-02
    4.4900000000E-06    6.5432418484E-01   -3.6751559351E-02    9.3840793747E+00    7.4247272051E-02
    4.9900000000E-06    6.5432883090E-01   -3.6831931261E-02    9.3830527573E+00    7.4208400202E-02
    5.4900000000E-06    6.5433406408E-01   -3.6918050947E-02    9.3819982888E+00    7.4169601944E-02
    5.9900000000E-06    6.5433989181E-01   -3.7009905698E-02    9.3809160285E+00    7.4130875092E-02
    6.4900000000E-06    6.5434632177E-01   -3.7107483039E-02    9.3798060343E+00    7.4092217467E-02
    6.9900000000E-06    6.5435336177E-01   -3.7210770630E-02    9.3786683628E+00    7.4053626894E-02
    7.4900000000E-06    6.5436101953E-01   -3.7319755700E-02    9.3775030686E+00    7.4015101207E-02
    7.9900000000E-06    6.5436930285E-01   -3.7434425470E-02    9.3763102049E+00    7.3976638244E-02
    8.4900000000E-06    6.5437821977E-01   -3.7554767415E-02    9.3750898235E+00    7.3938235851E-02
    8.9900000000E-06    6.5438777859E-01   -3.7680769272E-02    9.3738419749E+00    7.3899891881E-02
    9.4900000000E-06    6.5439798783E-01   -3.7812419032E-02    9.3725667082E+00    7.3861604194E-02
    9.9900000000E-06    6.5440885625E-01   -3.7949704943E-02    9.3712640713E+00    7.3823370656E-02
    1.0490000000E-05    6.5442039286E-01   -3.8092615509E-02    9.3699341108E+00    7.3785189139E-02
    1.0990000000E-05    6.5443260690E-01   -3.8241139485E-02    9.3685768719E+00    7.3747057521E-02
    1.1490000000E-05    6.5444550794E-01   -3.8395266068E-02    9.3671923988E+00    7.3708973687E-02
    1.1990000000E-05    6.5445910621E-01   -3.8554985484E-02    9.3657807349E+00    7.3670935526E-02
    1.2490000000E-05    6.5447341222E-01   -3.8720288386E-02    9.3643419224E+00    7.3632940927E-02
    1.2990000000E-05    6.5448843672E-01   -3.8891165634E-02    9.3628760023E+00    7.3594987783E-02
    1.3490000000E-05    6.5450419067E-01   -3.9067608291E-02    9.3613830143E+00    7.3557073987E-02
    1.3990000000E-05    6.5452068523E-01   -3.9249607620E-02    9.3598629968E+00    7.3519197435E-02
    1.4490000000E-05    6.5453793179E-01   -3.9437155080E-02    9.3583159869E+00    7.3481356025E-02
    1.4990000000E-05    6.5455594192E-01   -3.9630242328E-02    9.3567420205E+00    7.3443547655E-02
    1.5490000000E-05    6.5457472741E-01   -3.9828861209E-02    9.3551411320E+00    7.3405770227E-02
    1.5990000000E-05    6.5459430018E-01   -4.0033003602E-02    9.3535133547E+00    7.3368021645E-02
    1.6490000000E-05    6.5461467207E-01   -4.0242660972E-02    9.3518587200E+00    7.3330299813E-02
    1.6990000000E-05    6.5463585505E-01   -4.0457824875E-02    9.3501772581E+00    7.3292602646E-02
    1.7490000000E-05    6.5465786137E-01   -4.0678487105E-02    9.3484689977E+00    7.3254928060E-02
    1.7990000000E-05    6.5468070347E-01   -4.0904639691E-02    9.3467339666E+00    7.3217273977E-02
    1.8490000000E-05    6.5470439406E-01   -4.1136274897E-02    9.3449721913E+00    7.3179638326E-02
    1.8990000000E-05    6.5472894606E-01   -4.1373385226E-02    9.3431836968E+00    7.3142019037E-02
    1.9490000000E-05    6.5475437263E-01   -4.1615963409E-02    9.3413685074E+00    7.3104414049E-02
    1.9990000000E-05    6.5478068719E-01   -4.1864002413E-02    9.3395266459E+00    7.3066821303E-02
    2.0490000000E-05    6.5480790339E-01   -4.2117495479E-02    9.3376581339E+00    7.3029238745E-02
    2.0990000000E-05    6.5483603522E-01   -4.2376436245E-02    9.3357629922E+00    7.2991664325E-02
    2.1490000000E-05    6.5486509690E-01   -4.2640818582E-02    9.3338412403E+00    7.2954095998E-02
    2.1990000000E-05    6.5489510285E-01   -4.2910636533E-02    9.3318928965E+00    7.2916531724E-02
    2.2490000000E-05    6.5492606773E-01   -4.3185884315E-02    9.3299179780E+00    7.2878969464E-02
    2.2990000000E-05    6.5495800640E-01   -4.3466556317E-02    9.3279165007E+00    7.2841407186E-02
    2.3490000000E-05    6.5499093394E-01   -4.3752647095E-02    9.3258884794E+00    7.2803842864E-02
    2.3990000000E-05    6.5502486562E-01   -4.4044151372E-02    9.3238339278E+00    7.2766274472E-02
    2.4490000000E-05    6.5505981697E-01   -4.4341064035E-02    9.3217528584E+00    7.2728699992E-02
    2.4990000000E-05    6.5509580367E-01   -4.4643380049E-02    9.3196452822E+00    7.2691117411E-02
    2.5490000000E-05    6.5513284145E-01   -4.4951094177E-02    9.3175112093E+00    7.2653524716E-02
    2.5990000000E-05    6.5517094628E-01   -4.5264201343E-02    9.3153506483E+00    7.2615919900E-02
    2.6490000000E-05    6.5521013441E-01   -4.5582696764E-02    9.3131636068E+00    7.2578300956E-02
    2.6990000000E-05    6.5525042240E-01   -4.5906575946E-02    9.3109500914E+00    7.2540665877E-02
    2.7490000000E-05    6.5529182706E-01   -4.6235834688E-02    9.3087101080E+00    7.2503012659E-02
    2.7990000000E-05    6.5533436554E-01   -4.6570469079E-02    9.3064436610E+00    7.2465339298E-02
    2.8490000000E-05    6.5537805527E-01   -4.6910475496E-02    9.3041507542E+00    7.2427643790E-02
    2.8990000000E-05    6.5542291396E-01   -4.7255850606E-02    9.3018313903E+00    7.2389924132E-02
    2.9490000000E-05    6.5546895970E-01   -4.7606591481E-02    9.2994855713E+00    7.2352178318E-02
    2.9990000000E-05    6.5551621109E-01   -4.7962695994E-02    9.2971132984E+00    7.2314404349E-02
    3.0490000000E-05    6.5556468697E-01   -4.8324162206E-02    9.2947145720E+00    7.2276600227E-02
    3.0990000000E-05    6.5561440634E-01   -4.8690988131E-02    9.2922893913E+00    7.2238763963E-02
    3.1490000000E-05    6.5566538832E-01   -4.9063171731E-02    9.2898377543E+00    7.2200893574E-02
    3.1990000000E-05    6.5571765219E-01   -4.9440710907E-02    9.2873596578E+00    7.2162987083E-02
    3.2490000000E-05    6.5577121737E-01   -4.9823603495E-02    9.2848550975E+00    7.2125042523E-02
    3.2990000000E-05    6.5582610340E-01   -5.0211847260E-02    9.2823240679E+00    7.2087057933E-02
    3.3490000000E-05    6.5588233000E-01   -5.0605439891E-02    9.2797665623E+00    7.2049031362E-02
    3.3990000000E-05    6.5593991703E-01   -5.1004379068E-02    9.2771825728E+00    7.2010960866E-02
    3.4490000000E-05    6.5599888468E-01   -5.1408662786E-02    9.2745720906E+00    7.1972844506E-02
    3.4990000000E-05    6.5605925343E-01   -5.1818289213E-02    9.2719351058E+00    7.1934680346E-02
    3.5490000000E-05    6.5612104396E-01   -5.2233256599E-02    9.2692716076E+00    7.1896466449E-02
    3.5990000000E-05    6.5618427721E-01   -5.2653563278E-02    9.2665815839E+00    7.1858200878E-02
    3.6490000000E-05    6.5624897434E-01   -5.3079207668E-02    9.2638650217E+00    7.1819881700E-02
    3.6990000000E-05    6.5631515677E-01   -5.3510188265E-02    9.2611219069E+00    7.1781506983E-02
    3.7490000000E-05    6.5638284615E-01   -5.3946503648E-02    9.2583522242E+00    7.1743074794E-02
    3.7990000000E-05    6.5645206436E-01   -5.4388152473E-02    9.2555559574E+00    7.1704583209E-02
    3.8490000000E-05    6.5652283355E-01   -5.4835133477E-02    9.2527330893E+00    7.1666030304E-02
    3.8990000000E-05    6.5659517618E-01   -5.5287445665E-02    9.2498836017E+00    7.1627414159E-02
    3.9490000000E-05    6.5666911519E-01   -5.5745088627E-02    9.2470074759E+00    7.1588732863E-02
    3.9990000000E-05    6.5674467400E-01   -5.6208062566E-02    9.2441046925E+00    7.1549984507E-02
    4.0490000000E-05    6.5682187649E-01   -5.6676368277E-02    9.2411752319E+00    7.1511167181E-02
    4.0990000000E-05    6.5690074703E-01   -5.7150007130E-02    9.2382190736E+00    7.1472278978E-02
    4.1490000000E-05    6.5698131047E-01   -5.7628981049E-02    9.2352361972E+00    7.1433317983E-02
    4.1990000000E-05    6.5706359212E-01   -5.8113292487E-02    9.2322265813E+00    7.1394282278E-02
    4.2490000000E-05    6.5714761772E-01   -5.8602944340E-02    9.2291902046E+00    7.1355169936E-02
    4.2990000000E-05    6.5723341141E-01   -5.9097934961E-02    9.2261270415E+00    7.1315979027E-02
    4.3490000000E-05    6.5732099366E-01   -5.9598253199E-02    9.2230370591E+00    7.1276707642E-02
    4.3990000000E-05    6.5741038381E-01   -6.0103884471E-02    9.2199202213E+00    7.1237353929E-02
    4.4490000000E-05    6.5750160034E-01   -6.0614811589E-02    9.2167764889E+00    7.1197916096E-02
    4.4990000000E-05    6.5759466099E-01   -6.1131014903E-02    9.2136058199E+00    7.1158392428E-02
    4.5490000000E-05    6.5768958277E-01   -6.1652472465E-02    9.2104081697E+00    7.1118781300E-02
    4.5990000000E-05    6.5778638204E-01   -6.2179160190E-02    9.2071834906E+00    7.1079081188E-02
    4.6490000000E-05    6.5788507460E-01   -6.2711052039E-02    9.2039317326E+00    7.1039290682E-02
    4.6990000000E-05    6.5798567700E-01   -6.3248123319E-02    9.2006528455E+00    7.0999408496E-02
    4.7490000000E-05    6.5808821877E-01   -6.3790381150E-02    9.1973468001E+00    7.0959433416E-02
    4.7990000000E-05    6.5819273878E-01   -6.4337855190E-02    9.1940135827E+00    7.0919364174E-02
    4.8490000000E-05    6.5829927805E-01   -6.4890579772E-02    9.1906531825E+00    7.0879199404E-02
    4.8990000000E-05    6.5840787957E-01   -6.5448593279E-02    9.1872655915E+00    7.0838937616E-02
    4.9490000000E-05    6.5851858813E-01   -6.6011937739E-02    9.1838508046E+00    7.0798577175E-02
    4.9990000000E-05    6.5863145021E-01   -6.6580658401E-02    9.1804088192E+00    7.0758116281E-02
    5.0490000000E-05    6.5874651379E-01   -6.7154803296E-02    9.1769396352E+00    7.0717552946E-02
    5.0990000000E-05    6.5886382814E-01   -6.7734422569E-02    9.1734432545E+00    7.0676884972E-02
    5.1490000000E-05    6.5898343468E-01   -6.8319545185E-02    9.1699196646E+00    7.0636109966E-02
    5.1990000000E-05    6.5910535809E-01   -6.8910156385E-02    9.1663688220E+00    7.0595225490E-02
    5.2490000000E-05    6.5922962071E-01   -6.9506234505E-02    9.1627906787E+00    7.0554229166E-02
    5.2990000000E-05    6.5935624445E-01   -7.0107755935E-02    9.1591851847E+00    7.0513118689E-02
    5.3490000000E-05    6.5948525090E-01   -7.0714695414E-02    9.1555522889E+00    7.0471891844E-02
    5.3990000000E-05    6.5961666145E-01   -7.1327026335E-02    9.1518919385E+00    7.0430546517E-02
    5.4490000000E-05    6.5975049738E-01   -7.1944721054E-02    9.1482040798E+00    7.0389080703E-02
    5.4990000000E-05    6.5988677997E-01   -7.2567751200E-02    9.1444886581E+00    7.0347492524E-02
    5.5490000000E-05    6.6002553274E-01   -7.3196093547E-02    9.1407456221E+00    7.0305780228E-02
    5.5990000000E-05    6.6016678795E-01   -7.3829746700E-02    9.1369749356E+00    7.0263942125E-02
    5.6490000000E-05    6.6031058026E-01   -7.4468714653E-02    9.1331765665E+00    7.0221976513E-02
    5.6990000000E-05    6.6045694468E-01   -7.5113001296E-02    9.1293504821E+00    7.0179881670E-02
    5.7490000000E-05    6.6060591655E-01   -7.5762610346E-02    9.1254966501E+00    7.0137655854E-02
    5.7990000000E-05    6.6075753152E-01   -7.6417545266E-02    9.1216150376E+00    7.0095297292E-02
    5.8490000000E-05    6.6091182551E-01   -7.7077809196E-02    9.1177056116E+00    7.0052804187E-02
    5.8990000000E-05    6.6106883470E-01   -7.7743404874E-02    9.1137683391E+00    7.0010174709E-02
    5.9490000000E-05    6.6122859538E-01   -7.8414334153E-02    9.1098031860E+00    6.9967406996E-02
    5.9990000000E-05    6.6139114334E-01   -7.9090596520E-02    9.1058101170E+00    6.9924499170E-02
    6.0490000000E-05    6.6155651451E-01   -7.9772190807E-02    9.1017890958E+00    6.9881449355E-02
    6.0990000000E-05    6.6172474522E-01   -8.0459115834E-02    9.0977400867E+00    6.9838255682E-02
    6.1490000000E-05    6.6189587218E-01   -8.1151370415E-02    9.0936630535E+00    6.9794916289E-02
    6.1990000000E-05    6.6206993249E-01   -8.1848953366E-02    9.0895579604E+00    6.9751429322E-02
    6.2490000000E-05    6.6224696365E-01   -8.2551863505E-02    9.0854247718E+00    6.9707792937E-02
    6.2990000000E-05    6.6242700356E-01   -8.3260099655E-02    9.0812634520E+00    6.9664005304E-02
    6.3490000000E-05    6.6261009003E-01   -8.3973659311E-02    9.0770739647E+00    6.9620064602E-02
    6.3990000000E-05    6.6279625975E-01   -8.4692535781E-02    9.0728562710E+00    6.9575969016E-02
    6.4490000000E-05    6.6298554944E-01   -8.5416721312E-02    9.0686103312E+00    6.9531716730E-02
    6.4990000000E-05    6.6317799622E-01   -8.6146207866E-02    9.0643361059E+00    6.9487305927E-02
    6.5490000000E-05    6.6337363751E-01   -8.6880987142E-02    9.0600335557E+00    6.9442734783E-02
    6.5990000000E-05    6.6357251115E-01   -8.7621050598E-02    9.0557026415E+00    6.9398001464E-02
    6.6490000000E-05    6.6377465535E-01   -8.8366389477E-02    9.0513433242E+00    6.9353104131E-02
    6.6990000000E-05    6.6398010880E-01   -8.9116994955E-02    9.0469555651E+00    6.9308040928E-02
    6.7490000000E-05    6.6418891186E-01   -8.9872861568E-02    9.0425393284E+00    6.9262809988E-02
    6.7990000000E-05    6.6440110678E-01   -9.0633987727E-02    9.0380945815E+00    6.9217409436E-02
    6.8490000000E-05    6.6461673626E-01   -9.1400371822E-02    9.0336212921E+00    6.9171837387E-02
    6.8990000000E-05    6.6483584335E-01   -9.2172011970E-02    9.0291194284E+00    6.9126091950E-02
    6.9490000000E-05    6.6505847146E-01   -9.2948905981E-02    9.0245889589E+00    6.9080171227E-02
    6.9990000000E-05    6.6528466435E-01   -9.3731051327E-02    9.0200298526E+00    6.9034073319E-02
    7.0490000000E-05    6.6551446612E-01   -9.4518445106E-02    9.0154420786E+00    6.8987796319E-02
    7.0990000000E-05    6.6574792093E-01   -9.5311083341E-02    9.0108256059E+00    6.8941338320E-02
    7.1490000000E-05    6.6598507238E-01   -9.6108959089E-02    9.0061804022E+00    6.8894697405E-02
    7.1990000000E-05    6.6622596425E-01   -9.6912064484E-02    9.0015064351E+00    6.8847871652E-02
    7.2490000000E-05    6.6647064071E-01   -9.7720391366E-02    8.9968036728E+00    6.8800859125E-02
    7.2990000000E-05    6.6671914631E-01   -9.8533931291E-02    8.9920720838E+00    6.8753657877E-02
    7.3490000000E-05    6.6697152604E-01   -9.9352675529E-02    8.9873116372E+00    6.8706265949E-02
    7.3990000000E-05    6.6722782529E-01   -1.0017661507E-01    8.9825223029E+00    6.8658681371E-02
    7.4490000000E-05    6.6748808993E-01   -1.0100574076E-01    8.9777040512E+00    6.8610902158E-02
    7.4990000000E-05    6.6775236661E-01   -1.0184004425E-01    8.9728568539E+00    6.8562926316E-02
    7.5490000000E-05    6.6802070253E-01   -1.0267951725E-01    8.9679806838E+00    6.8514751839E-02
    7.5990000000E-05    6.6829314523E-01   -1.0352415097E-01    8.9630755139E+00    6.8466376717E-02
    7.6490000000E-05    6.6856974257E-01   -1.0437393615E-01    8.9581413180E+00    6.8417798931E-02
    7.6990000000E-05    6.6885054278E-01   -1.0522886298E-01    8.9531780705E+00    6.8369016459E-02
    7.7490000000E-05    6.6913559440E-01   -1.0608892117E-01    8.9481857461E+00    6.8320027275E-02
    7.7990000000E-05    6.6942494630E-01   -1.0695409980E-01    8.9431643203E+00    6.8270829349E-02
    7.8490000000E-05    6.6971864747E-01   -1.0782438689E-01    8.9381137687E+00    6.8221420649E-02
    7.8990000000E-05    6.7001674727E-01   -1.0869976992E-01    8.9330340675E+00    6.8171799136E-02
    7.9490000000E-05    6.7031929553E-01   -1.0958023622E-01    8.9279251942E+00    6.8121962765E-02
    7.9990000000E-05    6.7062634256E-01   -1.1046577293E-01    8.9227871270E+00    6.8071909481E-02
    8.0490000000E-05    6.7093793914E-01   -1.1135636698E-01    8.9176198452E+00    6.8021637223E-02
    8.0990000000E-05    6.7125413650E-01   -1.1225200508E-01    8.9124233292E+00    6.7971143918E-02
    8.1490000000E-05    6.7157498637E-01   -1.1315267373E-01    8.9071975604E+00    6.7920427483E-02
    8.1990000000E-05    6.7190054088E-01   -1.1405835909E-01    8.9019425212E+00    6.7869485832E-02
    8.2490000000E-05    6.7223085251E-01   -1.1496904674E-01    8.8966581949E+00    6.7818316877E-02
    8.2990000000E-05    6.7256597404E-01   -1.1588472157E-01    8.8913445659E+00    6.7766918530E-02
    8.3490000000E-05    6.7290595853E-01   -1.1680536779E-01    8.8860016191E+00    6.7715288709E-02
    8.3990000000E-05    6.7325085937E-01   -1.1773096893E-01    8.8806293405E+00    6.7663425335E-02
    8.4490000000E-05    6.7360073022E-01   -1.1866150783E-01    8.8752277172E+00    6.7611326337E-02
    8.4990000000E-05    6.7395562512E-01   -1.1959696684E-01    8.8697967373E+00    6.7558989650E-02
    8.5490000000E-05    6.7431559860E-01   -1.2053732818E-01    8.8643363905E+00    6.7506413215E-02
    8.5990000000E-05    6.7468070564E-01   -1.2148257388E-01    8.8588466678E+00    6.7453594979E-02
    8.6490000000E-05    6.7505100171E-01   -1.2243268573E-01    8.8533275619E+00    6.7400532900E-02
    8.6990000000E-05    6.7542654268E-01   -1.2338764528E-01    8.8477790669E+00    6.7347224944E-02
    8.7490000000E-05    6.7580738491E-01   -1.2434743386E-01    8.8422011788E+00    6.7293669094E-02
    8.7990000000E-05    6.7619358498E-01   -1.2531203201E-01    8.8365938946E+00    6.7239863350E-02
    8.8490000000E-05    6.7658519881E-01   -1.2628141676E-01    8.8309572110E+00    6.7185805730E-02
    8.8990000000E-05    6.7698228207E-01   -1.2725556286E-01    8.8252911251E+00    6.7131494273E-02
    8.9490000000E-05    6.7738489044E-01   -1.2823444355E-01    8.8195956348E+00    6.7076927040E-02
    8.9990000000E-05    6.7779307963E-01   -1.2921803061E-01    8.8138707390E+00    6.7022102107E-02
    9.0490000000E-05    6.7820690540E-01   -1.3020629441E-01    8.8081164380E+00    6.6967017569E-02
    9.0990000000E-05    6.7862642381E-01   -1.3119920462E-01    8.8023327335E+00    6.6911671539E-02
    9.1490000000E-05    6.7905169387E-01   -1.3219673821E-01    8.7965196345E+00    6.6856062149E-02
    9.1990000000E-05    6.7948277694E-01   -1.3319887768E-01    8.7906771563E+00    6.6800187552E-02
    9.2490000000E-05    6.7991973511E-01   -1.3420560625E-01    8.7848053171E+00    6.6744045935E-02
    9.2990000000E-05    6.8036263110E-01   -1.3521690772E-01    8.7789041383E+00    6.6687635515E-02
    9.3490000000E-05    6.8081152823E-01   -1.3623276624E-01    8.7729736439E+00    6.6630954552E-02
    9.3990000000E-05    6.8126649005E-01   -1.3725316539E-01    8.7670138606E+00    6.6574001346E-02
    9.4490000000E-05    6.8172757685E-01   -1.3827807765E-01    8.7610248102E+00    6.6516774238E-02
    9.4990000000E-05    6.8219484634E-01   -1.3930746625E-01    8.7550065110E+00    6.6459271599E-02
    9.5490000000E-05    6.8266835608E-01   -1.4034129262E-01    8.7489589831E+00    6.6401491826E-02
    9.5990000000E-05    6.8314816365E-01   -1.4137951669E-01    8.7428822484E+00    6.6343433345E-02
    9.6490000000E-05    6.8363432663E-01   -1.4242209711E-01    8.7367763311E+00    6.6285094608E-02
    9.6990000000E-05    6.8412690307E-01   -1.4346899248E-01    8.7306412583E+00    6.6226474098E-02
    9.7490000000E-05    6.8462595442E-01   -1.4452017038E-01    8.7244770666E+00    6.6167570344E-02
    9.7990000000E-05    6.8513154408E-01   -1.4557560321E-01    8.7182837993E+00    6.6108381941E-02
    9.8490000000E-05    6.8564373565E-01   -1.4663526287E-01    8.7120615024E+00    6.6048907554E-02
