 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.4600000000000000E-002   0.3140000000000000      
    9.392040000000000     
 u=   -6000.000000000000     
 v_perp=    100000.0000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5435424828E-01   -3.7012160090E-02    9.3879200740E+00    7.4560757018E-02
    9.9000000000E-07    6.5440406760E-01   -3.7755048987E-02    9.3836878428E+00    7.4520535775E-02
    1.4900000000E-06    6.5445625585E-01   -3.8503613105E-02    9.3794270076E+00    7.4480133204E-02
    1.9900000000E-06    6.5451084897E-01   -3.9257861121E-02    9.3751374733E+00    7.4439547139E-02
    2.4900000000E-06    6.5456788351E-01   -4.0017801913E-02    9.3708191451E+00    7.4398775410E-02
    2.9900000000E-06    6.5462739746E-01   -4.0783446143E-02    9.3664719287E+00    7.4357815848E-02
    3.4900000000E-06    6.5468942987E-01   -4.1554805529E-02    9.3620957305E+00    7.4316666279E-02
    3.9900000000E-06    6.5475402022E-01   -4.2331891654E-02    9.3576904562E+00    7.4275324526E-02
    4.4900000000E-06    6.5482120839E-01   -4.3114715941E-02    9.3532560116E+00    7.4233788409E-02
    4.9900000000E-06    6.5489103467E-01   -4.3903289638E-02    9.3487923018E+00    7.4192055748E-02
    5.4900000000E-06    6.5496353975E-01   -4.4697623807E-02    9.3442992316E+00    7.4150124358E-02
    5.9900000000E-06    6.5503876475E-01   -4.5497729311E-02    9.3397767056E+00    7.4107992055E-02
    6.4900000000E-06    6.5511675118E-01   -4.6303616794E-02    9.3352246280E+00    7.4065656652E-02
    6.9900000000E-06    6.5519754077E-01   -4.7115296352E-02    9.3306429024E+00    7.4023115961E-02
    7.4900000000E-06    6.5528117556E-01   -4.7932777603E-02    9.3260314319E+00    7.3980367798E-02
    7.9900000000E-06    6.5536769807E-01   -4.8756070074E-02    9.3213901195E+00    7.3937409973E-02
    8.4900000000E-06    6.5545715132E-01   -4.9585183217E-02    9.3167188681E+00    7.3894240299E-02
    8.9900000000E-06    6.5554957887E-01   -5.0420126396E-02    9.3120175803E+00    7.3850856588E-02
    9.4900000000E-06    6.5564502481E-01   -5.1260908882E-02    9.3072861586E+00    7.3807256648E-02
    9.9900000000E-06    6.5574353374E-01   -5.2107539843E-02    9.3025245055E+00    7.3763438287E-02
    1.0490000000E-05    6.5584515079E-01   -5.2960028338E-02    9.2977325234E+00    7.3719399310E-02
    1.0990000000E-05    6.5594992167E-01   -5.3818383347E-02    9.2929101148E+00    7.3675137518E-02
    1.1490000000E-05    6.5605789255E-01   -5.4682613599E-02    9.2880571820E+00    7.3630650707E-02
    1.1990000000E-05    6.5616911005E-01   -5.5552727445E-02    9.2831736271E+00    7.3585936668E-02
    1.2490000000E-05    6.5628362117E-01   -5.6428732858E-02    9.2782593522E+00    7.3540993188E-02
    1.2990000000E-05    6.5640147337E-01   -5.7310637435E-02    9.2733142593E+00    7.3495818051E-02
    1.3490000000E-05    6.5652271456E-01   -5.8198448392E-02    9.2683382501E+00    7.3450409038E-02
    1.3990000000E-05    6.5664739307E-01   -5.9092172578E-02    9.2633312266E+00    7.3404763928E-02
    1.4490000000E-05    6.5677555775E-01   -5.9991816550E-02    9.2582930905E+00    7.3358880500E-02
    1.4990000000E-05    6.5690725812E-01   -6.0897386830E-02    9.2532237441E+00    7.3312756532E-02
    1.5490000000E-05    6.5704254425E-01   -6.1808889772E-02    9.2481230895E+00    7.3266389800E-02
    1.5990000000E-05    6.5718146681E-01   -6.2726331486E-02    9.2429910296E+00    7.3219778077E-02
    1.6490000000E-05    6.5732407701E-01   -6.3649717825E-02    9.2378274670E+00    7.3172919135E-02
    1.6990000000E-05    6.5747042663E-01   -6.4579054354E-02    9.2326323050E+00    7.3125810741E-02
    1.7490000000E-05    6.5762056801E-01   -6.5514346333E-02    9.2274054471E+00    7.3078450657E-02
    1.7990000000E-05    6.5777455403E-01   -6.6455598658E-02    9.2221467971E+00    7.3030836641E-02
    1.8490000000E-05    6.5793243795E-01   -6.7402815549E-02    9.2168562592E+00    7.2982966445E-02
    1.8990000000E-05    6.5809427346E-01   -6.8356000619E-02    9.2115337378E+00    7.2934837821E-02
    1.9490000000E-05    6.5826011474E-01   -6.9315156994E-02    9.2061791376E+00    7.2886448518E-02
    1.9990000000E-05    6.5843001650E-01   -7.0280287292E-02    9.2007923640E+00    7.2837796283E-02
    2.0490000000E-05    6.5860403390E-01   -7.1251393602E-02    9.1953733228E+00    7.2788878857E-02
    2.0990000000E-05    6.5878222263E-01   -7.2228477460E-02    9.1899219204E+00    7.2739693978E-02
    2.1490000000E-05    6.5896463897E-01   -7.3211539998E-02    9.1844380637E+00    7.2690239376E-02
    2.1990000000E-05    6.5915134060E-01   -7.4200583460E-02    9.1789216618E+00    7.2640512770E-02
    2.2490000000E-05    6.5934238648E-01   -7.5195610846E-02    9.1733726250E+00    7.2590511867E-02
    2.2990000000E-05    6.5953783640E-01   -7.6196625169E-02    9.1677908652E+00    7.2540234355E-02
    2.3490000000E-05    6.5973775105E-01   -7.7203629439E-02    9.1621762954E+00    7.2489677913E-02
    2.3990000000E-05    6.5994219195E-01   -7.8216626652E-02    9.1565288300E+00    7.2438840206E-02
    2.4490000000E-05    6.6015122148E-01   -7.9235619771E-02    9.1508483848E+00    7.2387718889E-02
    2.4990000000E-05    6.6036490208E-01   -8.0260610181E-02    9.1451348759E+00    7.2336311613E-02
    2.5490000000E-05    6.6058329321E-01   -8.1291592213E-02    9.1393882162E+00    7.2284616021E-02
    2.5990000000E-05    6.6080645349E-01   -8.2328556987E-02    9.1336083176E+00    7.2232629757E-02
    2.6490000000E-05    6.6103444154E-01   -8.3371494001E-02    9.1277950925E+00    7.2180350455E-02
