 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.4600000000000000E-002   0.3140000000000000      
    9.392040000000000     
 u=    1000.000000000000     
 v_perp=    100000.0000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5428888015E-01   -3.6038745916E-02    9.3926267483E+00    7.4561212520E-02
    9.9000000000E-07    6.5427016838E-01   -3.5788549308E-02    9.3931974025E+00    7.4521833984E-02
    1.4900000000E-06    6.5425193359E-01   -3.5544184309E-02    9.3937398458E+00    7.4482655770E-02
    1.9900000000E-06    6.5423416679E-01   -3.5305619756E-02    9.3942542190E+00    7.4443675649E-02
    2.4900000000E-06    6.5421685938E-01   -3.5072824849E-02    9.3947406613E+00    7.4404891409E-02
    2.9900000000E-06    6.5420000390E-01   -3.4845770623E-02    9.3951993116E+00    7.4366300855E-02
    3.4900000000E-06    6.5418359396E-01   -3.4624429774E-02    9.3956303086E+00    7.4327901806E-02
    3.9900000000E-06    6.5416762346E-01   -3.4408775293E-02    9.3960337892E+00    7.4289692093E-02
    4.4900000000E-06    6.5415208658E-01   -3.4198780417E-02    9.3964098890E+00    7.4251669563E-02
    4.9900000000E-06    6.5413697779E-01   -3.3994418629E-02    9.3967587424E+00    7.4213832074E-02
    5.4900000000E-06    6.5412229178E-01   -3.3795663659E-02    9.3970804821E+00    7.4176177496E-02
    5.9900000000E-06    6.5410802354E-01   -3.3602489483E-02    9.3973752396E+00    7.4138703711E-02
    6.4900000000E-06    6.5409416831E-01   -3.3414870322E-02    9.3976431449E+00    7.4101408616E-02
    6.9900000000E-06    6.5408072155E-01   -3.3232780606E-02    9.3978843267E+00    7.4064290115E-02
    7.4900000000E-06    6.5406767870E-01   -3.3056194433E-02    9.3980989117E+00    7.4027346126E-02
    7.9900000000E-06    6.5405503520E-01   -3.2885085679E-02    9.3982870252E+00    7.3990574580E-02
    8.4900000000E-06    6.5404278674E-01   -3.2719428456E-02    9.3984487908E+00    7.3953973421E-02
    8.9900000000E-06    6.5403092925E-01   -3.2559197126E-02    9.3985843311E+00    7.3917540604E-02
    9.4900000000E-06    6.5401945893E-01   -3.2404366298E-02    9.3986937669E+00    7.3881274097E-02
    9.9900000000E-06    6.5400837221E-01   -3.2254910828E-02    9.3987772181E+00    7.3845171882E-02
    1.0490000000E-05    6.5399766577E-01   -3.2110805823E-02    9.3988348030E+00    7.3809231951E-02
    1.0990000000E-05    6.5398733651E-01   -3.1972026635E-02    9.3988666385E+00    7.3773452306E-02
    1.1490000000E-05    6.5397738158E-01   -3.1838548865E-02    9.3988728405E+00    7.3737830965E-02
    1.1990000000E-05    6.5396779858E-01   -3.1710348787E-02    9.3988535236E+00    7.3702365953E-02
    1.2490000000E-05    6.5395858574E-01   -3.1587403785E-02    9.3988088018E+00    7.3667055305E-02
    1.2990000000E-05    6.5394974156E-01   -3.1469691597E-02    9.3987387878E+00    7.3631897063E-02
    1.3490000000E-05    6.5394126478E-01   -3.1357190207E-02    9.3986435930E+00    7.3596889276E-02
    1.3990000000E-05    6.5393315432E-01   -3.1249877847E-02    9.3985233275E+00    7.3562029998E-02
    1.4490000000E-05    6.5392540933E-01   -3.1147732994E-02    9.3983781003E+00    7.3527317292E-02
    1.4990000000E-05    6.5391802915E-01   -3.1050734368E-02    9.3982080188E+00    7.3492749227E-02
    1.5490000000E-05    6.5391101334E-01   -3.0958860934E-02    9.3980131893E+00    7.3458323876E-02
    1.5990000000E-05    6.5390436165E-01   -3.0872091899E-02    9.3977937168E+00    7.3424039322E-02
    1.6490000000E-05    6.5389807400E-01   -3.0790406689E-02    9.3975497050E+00    7.3389893651E-02
    1.6990000000E-05    6.5389215026E-01   -3.0713784388E-02    9.3972812558E+00    7.3355884958E-02
    1.7490000000E-05    6.5388659020E-01   -3.0642203706E-02    9.3969884695E+00    7.3322011344E-02
    1.7990000000E-05    6.5388139375E-01   -3.0575643568E-02    9.3966714453E+00    7.3288270922E-02
    1.8490000000E-05    6.5387656106E-01   -3.0514083137E-02    9.3963302808E+00    7.3254661812E-02
    1.8990000000E-05    6.5387209247E-01   -3.0457501815E-02    9.3959650726E+00    7.3221182145E-02
    1.9490000000E-05    6.5386798848E-01   -3.0405879244E-02    9.3955759159E+00    7.3187830060E-02
    1.9990000000E-05    6.5386424982E-01   -3.0359195306E-02    9.3951629048E+00    7.3154603702E-02
    2.0490000000E-05    6.5386087738E-01   -3.0317430117E-02    9.3947261320E+00    7.3121501229E-02
    2.0990000000E-05    6.5385787222E-01   -3.0280564035E-02    9.3942656892E+00    7.3088520804E-02
    2.1490000000E-05    6.5385523562E-01   -3.0248577653E-02    9.3937816667E+00    7.3055660599E-02
    2.1990000000E-05    6.5385296911E-01   -3.0221452031E-02    9.3932741537E+00    7.3022918795E-02
    2.2490000000E-05    6.5385107456E-01   -3.0199168817E-02    9.3927432388E+00    7.2990293578E-02
    2.2990000000E-05    6.5384955403E-01   -3.0181709915E-02    9.3921890089E+00    7.2957783142E-02
    2.3490000000E-05    6.5384840973E-01   -3.0169057454E-02    9.3916115502E+00    7.2925385685E-02
    2.3990000000E-05    6.5384764405E-01   -3.0161193787E-02    9.3910109474E+00    7.2893099414E-02
    2.4490000000E-05    6.5384725954E-01   -3.0158101488E-02    9.3903872841E+00    7.2860922539E-02
    2.4990000000E-05    6.5384725890E-01   -3.0159763354E-02    9.3897406427E+00    7.2828853277E-02
    2.5490000000E-05    6.5384764499E-01   -3.0166162402E-02    9.3890711044E+00    7.2796889851E-02
    2.5990000000E-05    6.5384842084E-01   -3.0177281867E-02    9.3883787493E+00    7.2765030490E-02
    2.6490000000E-05    6.5384958962E-01   -3.0193105203E-02    9.3876636562E+00    7.2733273428E-02
    2.6990000000E-05    6.5385115460E-01   -3.0213615976E-02    9.3869259028E+00    7.2701616904E-02
    2.7490000000E-05    6.5385311889E-01   -3.0238797156E-02    9.3861655649E+00    7.2670059164E-02
    2.7990000000E-05    6.5385548560E-01   -3.0268631584E-02    9.3853827171E+00    7.2638598461E-02
    2.8490000000E-05    6.5385825799E-01   -3.0303102351E-02    9.3845774326E+00    7.2607233053E-02
    2.8990000000E-05    6.5386143951E-01   -3.0342192802E-02    9.3837497838E+00    7.2575961207E-02
    2.9490000000E-05    6.5386503380E-01   -3.0385886531E-02    9.3828998419E+00    7.2544781198E-02
    2.9990000000E-05    6.5386904464E-01   -3.0434167386E-02    9.3820276767E+00    7.2513691303E-02
    3.0490000000E-05    6.5387347598E-01   -3.0487019466E-02    9.3811333574E+00    7.2482689809E-02
    3.0990000000E-05    6.5387833196E-01   -3.0544427119E-02    9.3802169518E+00    7.2451775010E-02
    3.1490000000E-05    6.5388361686E-01   -3.0606374944E-02    9.3792785267E+00    7.2420945202E-02
    3.1990000000E-05    6.5388933513E-01   -3.0672847788E-02    9.3783181480E+00    7.2390198692E-02
    3.2490000000E-05    6.5389549153E-01   -3.0743831054E-02    9.3773358804E+00    7.2359533789E-02
    3.2990000000E-05    6.5390209163E-01   -3.0819312093E-02    9.3763317892E+00    7.2328948808E-02
    3.3490000000E-05    6.5390914136E-01   -3.0899279025E-02    9.3753059386E+00    7.2298442066E-02
    3.3990000000E-05    6.5391664676E-01   -3.0983720122E-02    9.3742583921E+00    7.2268011884E-02
    3.4490000000E-05    6.5392461397E-01   -3.1072623807E-02    9.3731892118E+00    7.2237656582E-02
    3.4990000000E-05    6.5393304923E-01   -3.1165978652E-02    9.3720984587E+00    7.2207374487E-02
    3.5490000000E-05    6.5394195891E-01   -3.1263773375E-02    9.3709861930E+00    7.2177163923E-02
    3.5990000000E-05    6.5395134945E-01   -3.1365996839E-02    9.3698524734E+00    7.2147023223E-02
    3.6490000000E-05    6.5396122740E-01   -3.1472638053E-02    9.3686973578E+00    7.2116950716E-02
    3.6990000000E-05    6.5397159941E-01   -3.1583686167E-02    9.3675209027E+00    7.2086944737E-02
    3.7490000000E-05    6.5398247225E-01   -3.1699130468E-02    9.3663231638E+00    7.2057003625E-02
    3.7990000000E-05    6.5399385273E-01   -3.1818960363E-02    9.3651041953E+00    7.2027125718E-02
    3.8490000000E-05    6.5400574772E-01   -3.1943165130E-02    9.3638640503E+00    7.1997309360E-02
    3.8990000000E-05    6.5401816409E-01   -3.2071734060E-02    9.3626027806E+00    7.1967552894E-02
    3.9490000000E-05    6.5403110887E-01   -3.2204656638E-02    9.3613204370E+00    7.1937854668E-02
    3.9990000000E-05    6.5404458920E-01   -3.2341922549E-02    9.3600170692E+00    7.1908213030E-02
