 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.0999999999999994E-002   0.3140000000000000      
    3.112040000000000     
 u=    16000.00000000000     
 v_perp=    30000.00000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5887900851E-01   -3.3026867561E-02    3.1227349999E+00    7.0994638151E-02
    9.9000000000E-07    6.5875191394E-01   -3.0772289655E-02    3.1336465531E+00    7.0989288333E-02
    1.4900000000E-06    6.5863697083E-01   -2.8516569297E-02    3.1445562020E+00    7.0984061277E-02
    1.9900000000E-06    6.5853417961E-01   -2.6259798323E-02    3.1554637706E+00    7.0978957080E-02
    2.4900000000E-06    6.5844353998E-01   -2.4002068317E-02    3.1663690835E+00    7.0973975853E-02
    2.9900000000E-06    6.5836505093E-01   -2.1743470660E-02    3.1772719656E+00    7.0969117719E-02
    3.4900000000E-06    6.5829871082E-01   -1.9484096598E-02    3.1881722425E+00    7.0964382813E-02
    3.9900000000E-06    6.5824451739E-01   -1.7224037318E-02    3.1990697403E+00    7.0959771279E-02
    4.4900000000E-06    6.5820246785E-01   -1.4963384021E-02    3.2099642859E+00    7.0955283268E-02
    4.9900000000E-06    6.5817255893E-01   -1.2702228013E-02    3.2208557068E+00    7.0950918941E-02
    5.4900000000E-06    6.5815478688E-01   -1.0440660787E-02    3.2317438315E+00    7.0946678462E-02
    5.9900000000E-06    6.5814914756E-01   -8.1787741078E-03    3.2426284895E+00    7.0942562003E-02
    6.4900000000E-06    6.5815563647E-01   -5.9166600934E-03    3.2535095113E+00    7.0938569738E-02
    6.9900000000E-06    6.5817424879E-01   -3.6544112901E-03    3.2643867283E+00    7.0934701850E-02
    7.4900000000E-06    6.5820497937E-01   -1.3921207407E-03    3.2752599734E+00    7.0930958523E-02
    7.9900000000E-06    6.5824782280E-01    8.7011795692E-04    3.2861290803E+00    7.0927339948E-02
    8.4900000000E-06    6.5830277343E-01    3.1322106018E-03    3.2969938842E+00    7.0923846320E-02
    8.9900000000E-06    6.5836982531E-01    5.3940623539E-03    3.3078542216E+00    7.0920477841E-02
    9.4900000000E-06    6.5844897229E-01    7.6555777114E-03    3.3187099302E+00    7.0917234720E-02
    9.9900000000E-06    6.5854020795E-01    9.9166605003E-03    3.3295608492E+00    7.0914117172E-02
    1.0490000000E-05    6.5864352561E-01    1.2177213879E-02    3.3404068189E+00    7.0911125420E-02
    1.0990000000E-05    6.5875891833E-01    1.4437140354E-02    3.3512476814E+00    7.0908259693E-02
    1.1490000000E-05    6.5888637889E-01    1.6696341813E-02    3.3620832798E+00    7.0905520231E-02
    1.1990000000E-05    6.5902589974E-01    1.8954719565E-02    3.3729134589E+00    7.0902907280E-02
    1.2490000000E-05    6.5917747305E-01    2.1212174397E-02    3.3837380645E+00    7.0900421092E-02
    1.2990000000E-05    6.5934109057E-01    2.3468606638E-02    3.3945569441E+00    7.0898061929E-02
    1.3490000000E-05    6.5951674372E-01    2.5723916232E-02    3.4053699464E+00    7.0895830055E-02
    1.3990000000E-05    6.5970442350E-01    2.7978002822E-02    3.4161769213E+00    7.0893725737E-02
    1.4490000000E-05    6.5990412044E-01    3.0230765837E-02    3.4269777201E+00    7.0891749244E-02
    1.4990000000E-05    6.6011582463E-01    3.2482104588E-02    3.4377721952E+00    7.0889900844E-02
    1.5490000000E-05    6.6033952567E-01    3.4731918358E-02    3.4485602004E+00    7.0888180797E-02
    1.5990000000E-05    6.6057521264E-01    3.6980106506E-02    3.4593415902E+00    7.0886589355E-02
    1.6490000000E-05    6.6082287406E-01    3.9226568562E-02    3.4701162207E+00    7.0885126760E-02
    1.6990000000E-05    6.6108249790E-01    4.1471204325E-02    3.4808839485E+00    7.0883793232E-02
    1.7490000000E-05    6.6135407155E-01    4.3713913955E-02    3.4916446314E+00    7.0882588973E-02
    1.7990000000E-05    6.6163758182E-01    4.5954598065E-02    3.5023981282E+00    7.0881514156E-02
    1.8490000000E-05    6.6193301489E-01    4.8193157802E-02    3.5131442982E+00    7.0880568926E-02
    1.8990000000E-05    6.6224035632E-01    5.0429494930E-02    3.5238830016E+00    7.0879753388E-02
    1.9490000000E-05    6.6255959107E-01    5.2663511900E-02    3.5346140995E+00    7.0879067611E-02
    1.9990000000E-05    6.6289070345E-01    5.4895111911E-02    3.5453374533E+00    7.0878511618E-02
    2.0490000000E-05    6.6323367716E-01    5.7124198973E-02    3.5560529252E+00    7.0878085386E-02
    2.0990000000E-05    6.6358849525E-01    5.9350677945E-02    3.5667603778E+00    7.0877788839E-02
    2.1490000000E-05    6.6395514017E-01    6.1574454583E-02    3.5774596743E+00    7.0877621852E-02
    2.1990000000E-05    6.6433359373E-01    6.3795435564E-02    3.5881506782E+00    7.0877584241E-02
    2.2490000000E-05    6.6472383715E-01    6.6013528510E-02    3.5988332535E+00    7.0877675769E-02
    2.2990000000E-05    6.6512585103E-01    6.8228642002E-02    3.6095072645E+00    7.0877896144E-02
    2.3490000000E-05    6.6553961539E-01    7.0440685582E-02    3.6201725759E+00    7.0878245018E-02
    2.3990000000E-05    6.6596510967E-01    7.2649569754E-02    3.6308290528E+00    7.0878721988E-02
    2.4490000000E-05    6.6640231274E-01    7.4855205973E-02    3.6414765604E+00    7.0879326601E-02
    2.4990000000E-05    6.6685120292E-01    7.7057506627E-02    3.6521149645E+00    7.0880058356E-02
    2.5490000000E-05    6.6731175798E-01    7.9256385019E-02    3.6627441311E+00    7.0880916707E-02
    2.5990000000E-05    6.6778395518E-01    8.1451755337E-02    3.6733639266E+00    7.0881901066E-02
    2.6490000000E-05    6.6826777125E-01    8.3643532623E-02    3.6839742178E+00    7.0883010810E-02
    2.6990000000E-05    6.6876318245E-01    8.5831632741E-02    3.6945748722E+00    7.0884245285E-02
    2.7490000000E-05    6.6927016453E-01    8.8015972337E-02    3.7051657573E+00    7.0885603812E-02
    2.7990000000E-05    6.6978869279E-01    9.0196468801E-02    3.7157467417E+00    7.0887085692E-02
    2.8490000000E-05    6.7031874208E-01    9.2373040229E-02    3.7263176941E+00    7.0888690211E-02
    2.8990000000E-05    6.7086028678E-01    9.4545605378E-02    3.7368784844E+00    7.0890416648E-02
    2.9490000000E-05    6.7141330088E-01    9.6714083636E-02    3.7474289829E+00    7.0892264278E-02
    2.9990000000E-05    6.7197775793E-01    9.8878394975E-02    3.7579690607E+00    7.0894232376E-02
    3.0490000000E-05    6.7255363109E-01    1.0103845992E-01    3.7684985901E+00    7.0896320229E-02
    3.0990000000E-05    6.7314089310E-01    1.0319419954E-01    3.7790174441E+00    7.0898527129E-02
    3.1490000000E-05    6.7373951635E-01    1.0534553535E-01    3.7895254968E+00    7.0900852388E-02
    3.1990000000E-05    6.7434947283E-01    1.0749238939E-01    3.8000226235E+00    7.0903295334E-02
    3.2490000000E-05    6.7497073416E-01    1.0963468413E-01    3.8105087006E+00    7.0905855316E-02
    3.2990000000E-05    6.7560327162E-01    1.1177234247E-01    3.8209836057E+00    7.0908531707E-02
    3.3490000000E-05    6.7624705611E-01    1.1390528777E-01    3.8314472177E+00    7.0911323905E-02
    3.3990000000E-05    6.7690205819E-01    1.1603344381E-01    3.8418994169E+00    7.0914231333E-02
    3.4490000000E-05    6.7756824806E-01    1.1815673481E-01    3.8523400849E+00    7.0917253440E-02
    3.4990000000E-05    6.7824559557E-01    1.2027508544E-01    3.8627691048E+00    7.0920389702E-02
    3.5490000000E-05    6.7893407021E-01    1.2238842085E-01    3.8731863609E+00    7.0923639617E-02
    3.5990000000E-05    6.7963364116E-01    1.2449666667E-01    3.8835917393E+00    7.0927002710E-02
    3.6490000000E-05    6.8034427719E-01    1.2659974907E-01    3.8939851272E+00    7.0930478528E-02
    3.6990000000E-05    6.8106594676E-01    1.2869759476E-01    3.9043664135E+00    7.0934066635E-02
    3.7490000000E-05    6.8179861795E-01    1.3079013107E-01    3.9147354884E+00    7.0937766619E-02
    3.7990000000E-05    6.8254225848E-01    1.3287728595E-01    3.9250922437E+00    7.0941578078E-02
    3.8490000000E-05    6.8329683570E-01    1.3495898807E-01    3.9354365725E+00    7.0945500628E-02
    3.8990000000E-05    6.8406231661E-01    1.3703516681E-01    3.9457683693E+00    7.0949533894E-02
    3.9490000000E-05    6.8483866780E-01    1.3910575237E-01    3.9560875301E+00    7.0953677511E-02
    3.9990000000E-05    6.8562585550E-01    1.4117067576E-01    3.9663939521E+00    7.0957931118E-02
    4.0490000000E-05    6.8642384556E-01    1.4322986891E-01    3.9766875341E+00    7.0962294360E-02
    4.0990000000E-05    6.8723260343E-01    1.4528326468E-01    3.9869681758E+00    7.0966766883E-02
    4.1490000000E-05    6.8805209418E-01    1.4733079695E-01    3.9972357785E+00    7.0971348333E-02
    4.1990000000E-05    6.8888228249E-01    1.4937240059E-01    4.0074902446E+00    7.0976038352E-02
    4.2490000000E-05    6.8972313265E-01    1.5140801159E-01    4.0177314778E+00    7.0980836581E-02
    4.2990000000E-05    6.9057460856E-01    1.5343756704E-01    4.0279593829E+00    7.0985742654E-02
    4.3490000000E-05    6.9143667373E-01    1.5546100515E-01    4.0381738660E+00    7.0990756198E-02
    4.3990000000E-05    6.9230929130E-01    1.5747826532E-01    4.0483748343E+00    7.0995876835E-02
    4.4490000000E-05    6.9319242404E-01    1.5948928812E-01    4.0585621962E+00    7.1001104175E-02
    4.4990000000E-05    6.9408603435E-01    1.6149401528E-01    4.0687358612E+00    7.1006437823E-02
    4.5490000000E-05    6.9499008427E-01    1.6349238976E-01    4.0788957401E+00    7.1011877372E-02
    4.5990000000E-05    6.9590453550E-01    1.6548435565E-01    4.0890417448E+00    7.1017422407E-02
    4.6490000000E-05    6.9682934942E-01    1.6746985822E-01    4.0991737884E+00    7.1023072503E-02
    4.6990000000E-05    6.9776448706E-01    1.6944884388E-01    4.1092917852E+00    7.1028827224E-02
    4.7490000000E-05    6.9870990918E-01    1.7142126011E-01    4.1193956507E+00    7.1034686127E-02
    4.7990000000E-05    6.9966557626E-01    1.7338705544E-01    4.1294853019E+00    7.1040648757E-02
    4.8490000000E-05    7.0063144849E-01    1.7534617936E-01    4.1395606568E+00    7.1046714652E-02
    4.8990000000E-05    7.0160748585E-01    1.7729858229E-01    4.1496216351E+00    7.1052883341E-02
    4.9490000000E-05    7.0259364806E-01    1.7924421554E-01    4.1596681575E+00    7.1059154345E-02
    4.9990000000E-05    7.0358989464E-01    1.8118303124E-01    4.1697001465E+00    7.1065527176E-02
    5.0490000000E-05    7.0459618489E-01    1.8311498234E-01    4.1797175259E+00    7.1072001340E-02
    5.0990000000E-05    7.0561247793E-01    1.8504002252E-01    4.1897202208E+00    7.1078576335E-02
    5.1490000000E-05    7.0663873267E-01    1.8695810618E-01    4.1997081581E+00    7.1085251652E-02
    5.1990000000E-05    7.0767490788E-01    1.8886918843E-01    4.2096812662E+00    7.1092026779E-02
    5.2490000000E-05    7.0872096213E-01    1.9077322501E-01    4.2196394748E+00    7.1098901194E-02
    5.2990000000E-05    7.0977685383E-01    1.9267017233E-01    4.2295827154E+00    7.1105874373E-02
    5.3490000000E-05    7.1084254123E-01    1.9455998740E-01    4.2395109210E+00    7.1112945786E-02
    5.3990000000E-05    7.1191798242E-01    1.9644262784E-01    4.2494240263E+00    7.1120114898E-02
    5.4490000000E-05    7.1300313533E-01    1.9831805188E-01    4.2593219675E+00    7.1127381171E-02
    5.4990000000E-05    7.1409795773E-01    2.0018621835E-01    4.2692046825E+00    7.1134744064E-02
    5.5490000000E-05    7.1520240723E-01    2.0204708667E-01    4.2790721107E+00    7.1142203030E-02
    5.5990000000E-05    7.1631644126E-01    2.0390061687E-01    4.2889241931E+00    7.1149757524E-02
    5.6490000000E-05    7.1744001712E-01    2.0574676960E-01    4.2987608724E+00    7.1157406996E-02
    5.6990000000E-05    7.1857309189E-01    2.0758550611E-01    4.3085820929E+00    7.1165150895E-02
    5.7490000000E-05    7.1971562251E-01    2.0941678829E-01    4.3183878003E+00    7.1172988668E-02
    5.7990000000E-05    7.2086756574E-01    2.1124057867E-01    4.3281779423E+00    7.1180919765E-02
    5.8490000000E-05    7.2202887813E-01    2.1305684042E-01    4.3379524676E+00    7.1188943632E-02
    5.8990000000E-05    7.2319951607E-01    2.1486553737E-01    4.3477113268E+00    7.1197059720E-02
    5.9490000000E-05    7.2437943574E-01    2.1666663400E-01    4.3574544721E+00    7.1205267478E-02
    5.9990000000E-05    7.2556859313E-01    2.1846009547E-01    4.3671818570E+00    7.1213566359E-02
    6.0490000000E-05    7.2676694403E-01    2.2024588759E-01    4.3768934366E+00    7.1221955819E-02
    6.0990000000E-05    7.2797444403E-01    2.2202397684E-01    4.3865891677E+00    7.1230435316E-02
    6.1490000000E-05    7.2919104852E-01    2.2379433032E-01    4.3962690082E+00    7.1239004314E-02
    6.1990000000E-05    7.3041671266E-01    2.2555691582E-01    4.4059329180E+00    7.1247662281E-02
    6.2490000000E-05    7.3165139144E-01    2.2731170169E-01    4.4155808580E+00    7.1256408690E-02
    6.2990000000E-05    7.3289503960E-01    2.2905865694E-01    4.4252127909E+00    7.1265243023E-02
    6.3490000000E-05    7.3414761171E-01    2.3079775111E-01    4.4348286808E+00    7.1274164766E-02
    6.3990000000E-05    7.3540906211E-01    2.3252895429E-01    4.4444284932E+00    7.1283173413E-02
    6.4490000000E-05    7.3667934493E-01    2.3425223711E-01    4.4540121952E+00    7.1292268468E-02
    6.4990000000E-05    7.3795841412E-01    2.3596757063E-01    4.4635797554E+00    7.1301449442E-02
    6.5490000000E-05    7.3924622339E-01    2.3767492639E-01    4.4731311437E+00    7.1310715856E-02
    6.5990000000E-05    7.4054272628E-01    2.3937427630E-01    4.4826663315E+00    7.1320067241E-02
    6.6490000000E-05    7.4184787611E-01    2.4106559262E-01    4.4921852920E+00    7.1329503138E-02
    6.6990000000E-05    7.4316162600E-01    2.4274884793E-01    4.5016879994E+00    7.1339023097E-02
    6.7490000000E-05    7.4448392888E-01    2.4442401508E-01    4.5111744299E+00    7.1348626680E-02
    6.7990000000E-05    7.4581473750E-01    2.4609106714E-01    4.5206445607E+00    7.1358313461E-02
    6.8490000000E-05    7.4715400437E-01    2.4774997737E-01    4.5300983708E+00    7.1368083023E-02
    6.8990000000E-05    7.4850168186E-01    2.4940071912E-01    4.5395358406E+00    7.1377934960E-02
    6.9490000000E-05    7.4985772214E-01    2.5104326573E-01    4.5489569522E+00    7.1387868879E-02
    6.9990000000E-05    7.5122207718E-01    2.5267759068E-01    4.5583616888E+00    7.1397884396E-02
    7.0490000000E-05    7.5259469875E-01    2.5430366769E-01    4.5677500354E+00    7.1407981138E-02
    7.0990000000E-05    7.5397553836E-01    2.5592147064E-01    4.5771219781E+00    7.1418158742E-02
    7.1490000000E-05    7.5536454735E-01    2.5753097360E-01    4.5864775047E+00    7.1428416856E-02
    7.1990000000E-05    7.5676167681E-01    2.5913215085E-01    4.5958166041E+00    7.1438755135E-02
    7.2490000000E-05    7.5816687759E-01    2.6072497682E-01    4.6051392667E+00    7.1449173247E-02
    7.2990000000E-05    7.5958010035E-01    2.6230942612E-01    4.6144454843E+00    7.1459670864E-02
    7.3490000000E-05    7.6100129550E-01    2.6388547353E-01    4.6237352500E+00    7.1470247669E-02
    7.3990000000E-05    7.6243041322E-01    2.6545309396E-01    4.6330085583E+00    7.1480903351E-02
    7.4490000000E-05    7.6386740347E-01    2.6701226248E-01    4.6422654050E+00    7.1491637606E-02
    7.4990000000E-05    7.6531221598E-01    2.6856295430E-01    4.6515057873E+00    7.1502450138E-02
    7.5490000000E-05    7.6676480023E-01    2.7010514474E-01    4.6607297036E+00    7.1513340653E-02
    7.5990000000E-05    7.6822510549E-01    2.7163880921E-01    4.6699371536E+00    7.1524308866E-02
    7.6490000000E-05    7.6969308080E-01    2.7316392323E-01    4.6791281386E+00    7.1535354493E-02
    7.6990000000E-05    7.7116867495E-01    2.7468046238E-01    4.6883026608E+00    7.1546477257E-02
    7.7490000000E-05    7.7265183652E-01    2.7618840231E-01    4.6974607240E+00    7.1557676881E-02
