 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.0999999999999994E-002   0.3140000000000000      
    3.112040000000000     
 u=    12000.00000000000     
 v_perp=    30000.00000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5891188709E-01   -3.3577698624E-02    3.1200599810E+00    7.0995476500E-02
    9.9000000000E-07    6.5881308847E-01   -3.1885933646E-02    3.1282416375E+00    7.0990937579E-02
    1.4900000000E-06    6.5872113111E-01   -3.0193717942E-02    3.1364212197E+00    7.0986476352E-02
    1.9900000000E-06    6.5863601250E-01   -2.8501086910E-02    3.1445986706E+00    7.0982092848E-02
    2.4900000000E-06    6.5855772991E-01   -2.6808075778E-02    3.1527739337E+00    7.0977787102E-02
    2.9900000000E-06    6.5848628042E-01   -2.5114719608E-02    3.1609469527E+00    7.0973559154E-02
    3.4900000000E-06    6.5842166093E-01   -2.3421053317E-02    3.1691176715E+00    7.0969409049E-02
    3.9900000000E-06    6.5836386818E-01   -2.1727111694E-02    3.1772860344E+00    7.0965336837E-02
    4.4900000000E-06    6.5831289877E-01   -2.0032929419E-02    3.1854519860E+00    7.0961342571E-02
    4.9900000000E-06    6.5826874916E-01   -1.8338541087E-02    3.1936154711E+00    7.0957426308E-02
    5.4900000000E-06    6.5823141568E-01   -1.6643981230E-02    3.2017764350E+00    7.0953588109E-02
    5.9900000000E-06    6.5820089459E-01   -1.4949284341E-02    3.2099348233E+00    7.0949828038E-02
    6.4900000000E-06    6.5817718202E-01   -1.3254484901E-02    3.2180905820E+00    7.0946146161E-02
    6.9900000000E-06    6.5816027405E-01   -1.1559617401E-02    3.2262436577E+00    7.0942542547E-02
    7.4900000000E-06    6.5815016669E-01   -9.8647163718E-03    3.2343939972E+00    7.0939017266E-02
    7.9900000000E-06    6.5814685591E-01   -8.1698164012E-03    3.2425415479E+00    7.0935570392E-02
    8.4900000000E-06    6.5815033763E-01   -6.4749521633E-03    3.2506862574E+00    7.0932202000E-02
    8.9900000000E-06    6.5816060772E-01   -4.7801584383E-03    3.2588280742E+00    7.0928912166E-02
    9.4900000000E-06    6.5817766208E-01   -3.0854701333E-03    3.2669669471E+00    7.0925700970E-02
    9.9900000000E-06    6.5820149655E-01   -1.3909223009E-03    3.2751028252E+00    7.0922568492E-02
    1.0490000000E-05    6.5823210698E-01    3.0344984431E-04    3.2832356584E+00    7.0919514815E-02
    1.0990000000E-05    6.5826948922E-01    1.9976109110E-03    3.2913653971E+00    7.0916540024E-02
    1.1490000000E-05    6.5831363910E-01    3.6915253198E-03    3.2994919921E+00    7.0913644206E-02
    1.1990000000E-05    6.5836455249E-01    5.3851572936E-03    3.3076153947E+00    7.0910827450E-02
    1.2490000000E-05    6.5842222522E-01    7.0784708513E-03    3.3157355569E+00    7.0908089850E-02
    1.2990000000E-05    6.5848665314E-01    8.7714298041E-03    3.3238524312E+00    7.0905431499E-02
    1.3490000000E-05    6.5855783211E-01    1.0463997754E-02    3.3319659705E+00    7.0902852496E-02
    1.3990000000E-05    6.5863575797E-01    1.2156138095E-02    3.3400761282E+00    7.0900352940E-02
    1.4490000000E-05    6.5872042655E-01    1.3847814020E-02    3.3481828586E+00    7.0897932935E-02
