 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000001E-009
 steps=      5000000
 x0=   7.4800000000000005E-002    3.080000000000000      
    6.410000000000000     
 u=    20000.00000000000     
 v_perp=    900.0000000000000     
 
time(s)         r       z        zeta      s
    4.9900000000E-07    1.3089029830E+00   -4.2307040639E-02    6.4173299804E+00    7.4798894375E-02
    9.9900000000E-07    1.3085232683E+00   -4.4257794974E-02    6.4246764308E+00    7.4797738723E-02
    1.4990000000E-06    1.3081252933E+00   -4.6204756051E-02    6.4320247538E+00    7.4796535207E-02
    1.9990000000E-06    1.3077091087E+00   -4.8147747242E-02    6.4393750396E+00    7.4795283818E-02
    2.4990000000E-06    1.3072747674E+00   -5.0086592798E-02    6.4467273781E+00    7.4793984551E-02
    2.9990000000E-06    1.3068223247E+00   -5.2021117886E-02    6.4540818596E+00    7.4792637399E-02
    3.4990000000E-06    1.3063518381E+00   -5.3951148631E-02    6.4614385743E+00    7.4791242355E-02
    3.9990000000E-06    1.3058633674E+00   -5.5876512143E-02    6.4687976125E+00    7.4789799414E-02
    4.4990000000E-06    1.3053569744E+00   -5.7797036563E-02    6.4761590643E+00    7.4788308571E-02
    4.9990000000E-06    1.3048327233E+00   -5.9712551088E-02    6.4835230200E+00    7.4786769822E-02
    5.4990000000E-06    1.3042906806E+00   -6.1622886015E-02    6.4908895700E+00    7.4785183161E-02
    5.9990000000E-06    1.3037309147E+00   -6.3527872767E-02    6.4982588045E+00    7.4783548588E-02
    6.4990000000E-06    1.3031534962E+00   -6.5427343933E-02    6.5056308140E+00    7.4781866098E-02
    6.9990000000E-06    1.3025584979E+00   -6.7321133296E-02    6.5130056888E+00    7.4780135691E-02
    7.4990000000E-06    1.3019459947E+00   -6.9209075865E-02    6.5203835194E+00    7.4778357366E-02
    7.9990000000E-06    1.3013160634E+00   -7.1091007911E-02    6.5277643961E+00    7.4776531124E-02
    8.4990000000E-06    1.3006687831E+00   -7.2966766994E-02    6.5351484095E+00    7.4774656965E-02
    8.9990000000E-06    1.3000042347E+00   -7.4836191994E-02    6.5425356502E+00    7.4772734894E-02
    9.4990000000E-06    1.2993225012E+00   -7.6699123138E-02    6.5499262086E+00    7.4770764913E-02
    9.9990000000E-06    1.2986236676E+00   -7.8555402035E-02    6.5573201754E+00    7.4768747028E-02
    1.0499000000E-05    1.2979078208E+00   -8.0404871698E-02    6.5647176412E+00    7.4766681246E-02
    1.0999000000E-05    1.2971750495E+00   -8.2247376572E-02    6.5721186966E+00    7.4764567573E-02
    1.1499000000E-05    1.2964254446E+00   -8.4082762564E-02    6.5795234323E+00    7.4762406020E-02
    1.1999000000E-05    1.2956590985E+00   -8.5910877066E-02    6.5869319391E+00    7.4760196597E-02
    1.2499000000E-05    1.2948761057E+00   -8.7731568982E-02    6.5943443078E+00    7.4757939315E-02
    1.2999000000E-05    1.2940765625E+00   -8.9544688747E-02    6.6017606291E+00    7.4755634188E-02
    1.3499000000E-05    1.2932605668E+00   -9.1350088358E-02    6.6091809939E+00    7.4753281232E-02
    1.3999000000E-05    1.2924282184E+00   -9.3147621391E-02    6.6166054931E+00    7.4750880463E-02
    1.4499000000E-05    1.2915796188E+00   -9.4937143025E-02    6.6240342175E+00    7.4748431898E-02
    1.4999000000E-05    1.2907148712E+00   -9.6718510062E-02    6.6314672582E+00    7.4745935558E-02
    1.5499000000E-05    1.2898340805E+00   -9.8491580949E-02    6.6389047061E+00    7.4743391463E-02
    1.5999000000E-05    1.2889373531E+00   -1.0025621579E-01    6.6463466523E+00    7.4740799637E-02
    1.6499000000E-05    1.2880247973E+00   -1.0201227639E-01    6.6537931879E+00    7.4738160104E-02
    1.6999000000E-05    1.2870965225E+00   -1.0375962623E-01    6.6612444039E+00    7.4735472889E-02
    1.7499000000E-05    1.2861526402E+00   -1.0549813052E-01    6.6687003915E+00    7.4732738021E-02
    1.7999000000E-05    1.2851932631E+00   -1.0722765619E-01    6.6761612418E+00    7.4729955529E-02
    1.8499000000E-05    1.2842185054E+00   -1.0894807196E-01    6.6836270462E+00    7.4727125442E-02
    1.8999000000E-05    1.2832284829E+00   -1.1065924825E-01    6.6910978959E+00    7.4724247794E-02
    1.9499000000E-05    1.2822233126E+00   -1.1236105732E-01    6.6985738820E+00    7.4721322618E-02
    1.9999000000E-05    1.2812031132E+00   -1.1405337316E-01    6.7060550961E+00    7.4718349949E-02
    2.0499000000E-05    1.2801680045E+00   -1.1573607162E-01    6.7135416295E+00    7.4715329824E-02
    2.0999000000E-05    1.2791181078E+00   -1.1740903033E-01    6.7210335735E+00    7.4712262281E-02
    2.1499000000E-05    1.2780535458E+00   -1.1907212874E-01    6.7285310197E+00    7.4709147360E-02
    2.1999000000E-05    1.2769744421E+00   -1.2072524816E-01    6.7360340594E+00    7.4705985100E-02
    2.2499000000E-05    1.2758809219E+00   -1.2236827172E-01    6.7435427843E+00    7.4702775546E-02
    2.2999000000E-05    1.2747731116E+00   -1.2400108442E-01    6.7510572858E+00    7.4699518739E-02
    2.3499000000E-05    1.2736511386E+00   -1.2562357310E-01    6.7585776556E+00    7.4696214725E-02
    2.3999000000E-05    1.2725151316E+00   -1.2723562650E-01    6.7661039852E+00    7.4692863550E-02
    2.4499000000E-05    1.2713652203E+00   -1.2883713520E-01    6.7736363663E+00    7.4689465261E-02
    2.4999000000E-05    1.2702015357E+00   -1.3042799167E-01    6.7811748906E+00    7.4686019906E-02
    2.5499000000E-05    1.2690242097E+00   -1.3200809027E-01    6.7887196498E+00    7.4682527534E-02
    2.5999000000E-05    1.2678333752E+00   -1.3357732724E-01    6.7962707356E+00    7.4678988197E-02
    2.6499000000E-05    1.2666291664E+00   -1.3513560071E-01    6.8038282398E+00    7.4675401944E-02
    2.6999000000E-05    1.2654117182E+00   -1.3668281071E-01    6.8113922542E+00    7.4671768829E-02
    2.7499000000E-05    1.2641811664E+00   -1.3821885916E-01    6.8189628705E+00    7.4668088904E-02
    2.7999000000E-05    1.2629376480E+00   -1.3974364989E-01    6.8265401807E+00    7.4664362224E-02
    2.8499000000E-05    1.2616813007E+00   -1.4125708860E-01    6.8341242766E+00    7.4660588843E-02
    2.8999000000E-05    1.2604122632E+00   -1.4275908292E-01    6.8417152500E+00    7.4656768817E-02
    2.9499000000E-05    1.2591306748E+00   -1.4424954236E-01    6.8493131929E+00    7.4652902202E-02
    2.9999000000E-05    1.2578366757E+00   -1.4572837832E-01    6.8569181972E+00    7.4648989054E-02
    3.0499000000E-05    1.2565304072E+00   -1.4719550413E-01    6.8645303548E+00    7.4645029431E-02
    3.0999000000E-05    1.2552120109E+00   -1.4865083497E-01    6.8721497576E+00    7.4641023391E-02
    3.1499000000E-05    1.2538816293E+00   -1.5009428793E-01    6.8797764977E+00    7.4636970993E-02
    3.1999000000E-05    1.2525394056E+00   -1.5152578200E-01    6.8874106669E+00    7.4632872295E-02
    3.2499000000E-05    1.2511854838E+00   -1.5294523804E-01    6.8950523572E+00    7.4628727356E-02
    3.2999000000E-05    1.2498200084E+00   -1.5435257877E-01    6.9027016607E+00    7.4624536236E-02
    3.3499000000E-05    1.2484431244E+00   -1.5574772883E-01    6.9103586693E+00    7.4620298995E-02
    3.3999000000E-05    1.2470549777E+00   -1.5713061469E-01    6.9180234749E+00    7.4616015693E-02
    3.4499000000E-05    1.2456557145E+00   -1.5850116471E-01    6.9256961695E+00    7.4611686391E-02
    3.4999000000E-05    1.2442454817E+00   -1.5985930908E-01    6.9333768452E+00    7.4607311150E-02
    3.5499000000E-05    1.2428244267E+00   -1.6120497988E-01    6.9410655938E+00    7.4602890029E-02
    3.5999000000E-05    1.2413926972E+00   -1.6253811099E-01    6.9487625072E+00    7.4598423091E-02
    3.6499000000E-05    1.2399504416E+00   -1.6385863817E-01    6.9564676775E+00    7.4593910396E-02
    3.6999000000E-05    1.2384978087E+00   -1.6516649899E-01    6.9641811965E+00    7.4589352005E-02
    3.7499000000E-05    1.2370349476E+00   -1.6646163283E-01    6.9719031560E+00    7.4584747979E-02
    3.7999000000E-05    1.2355620079E+00   -1.6774398091E-01    6.9796336480E+00    7.4580098381E-02
    3.8499000000E-05    1.2340791395E+00   -1.6901348624E-01    6.9873727643E+00    7.4575403270E-02
    3.8999000000E-05    1.2325864928E+00   -1.7027009364E-01    6.9951205966E+00    7.4570662708E-02
    3.9499000000E-05    1.2310842184E+00   -1.7151374969E-01    7.0028772367E+00    7.4565876757E-02
    3.9999000000E-05    1.2295724671E+00   -1.7274440277E-01    7.0106427763E+00    7.4561045477E-02
    4.0499000000E-05    1.2280513902E+00   -1.7396200304E-01    7.0184173071E+00    7.4556168929E-02
    4.0999000000E-05    1.2265211392E+00   -1.7516650239E-01    7.0262009206E+00    7.4551247175E-02
    4.1499000000E-05    1.2249818656E+00   -1.7635785447E-01    7.0339937084E+00    7.4546280274E-02
