 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.4600000000000000E-002    4.710000000000000      
   -2.857000000000000     
 u=    1000.000000000000     
 v_perp=   -10000.00000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    8.2989043585E-01    1.8281815556E-01   -2.8564941673E+00    7.4600279733E-02
    9.9000000000E-07    8.2988160866E-01    1.8294833882E-01   -2.8559771236E+00    7.4600565083E-02
    1.4900000000E-06    8.2987283737E-01    1.8307874508E-01   -2.8554591837E+00    7.4600850339E-02
    1.9900000000E-06    8.2986412236E-01    1.8320937417E-01   -2.8549403481E+00    7.4601135503E-02
    2.4900000000E-06    8.2985546402E-01    1.8334022590E-01   -2.8544206174E+00    7.4601420573E-02
    2.9900000000E-06    8.2984686273E-01    1.8347130007E-01   -2.8538999921E+00    7.4601705551E-02
    3.4900000000E-06    8.2983831887E-01    1.8360259651E-01   -2.8533784727E+00    7.4601990435E-02
    3.9900000000E-06    8.2982983283E-01    1.8373411503E-01   -2.8528560598E+00    7.4602275227E-02
    4.4900000000E-06    8.2982140498E-01    1.8386585543E-01   -2.8523327540E+00    7.4602559925E-02
    4.9900000000E-06    8.2981303571E-01    1.8399781754E-01   -2.8518085559E+00    7.4602844531E-02
    5.4900000000E-06    8.2980472541E-01    1.8413000115E-01   -2.8512834659E+00    7.4603129043E-02
    5.9900000000E-06    8.2979647446E-01    1.8426240608E-01   -2.8507574847E+00    7.4603413463E-02
    6.4900000000E-06    8.2978828324E-01    1.8439503213E-01   -2.8502306128E+00    7.4603697789E-02
    6.9900000000E-06    8.2978015213E-01    1.8452787912E-01   -2.8497028508E+00    7.4603982023E-02
    7.4900000000E-06    8.2977208154E-01    1.8466094686E-01   -2.8491741992E+00    7.4604266164E-02
    7.9900000000E-06    8.2976407183E-01    1.8479423514E-01   -2.8486446586E+00    7.4604550211E-02
    8.4900000000E-06    8.2975612340E-01    1.8492774377E-01   -2.8481142295E+00    7.4604834166E-02
    8.9900000000E-06    8.2974823662E-01    1.8506147256E-01   -2.8475829126E+00    7.4605118028E-02
    9.4900000000E-06    8.2974041190E-01    1.8519542131E-01   -2.8470507085E+00    7.4605401797E-02
    9.9900000000E-06    8.2973264961E-01    1.8532958983E-01   -2.8465176175E+00    7.4605685473E-02
    1.0490000000E-05    8.2972495014E-01    1.8546397792E-01   -2.8459836405E+00    7.4605969056E-02
    1.0990000000E-05    8.2971731388E-01    1.8559858538E-01   -2.8454487779E+00    7.4606252546E-02
    1.1490000000E-05    8.2970974122E-01    1.8573341202E-01   -2.8449130302E+00    7.4606535943E-02
    1.1990000000E-05    8.2970223254E-01    1.8586845763E-01   -2.8443763982E+00    7.4606819247E-02
    1.2490000000E-05    8.2969478824E-01    1.8600372201E-01   -2.8438388822E+00    7.4607102459E-02
    1.2990000000E-05    8.2968740869E-01    1.8613920496E-01   -2.8433004831E+00    7.4607385578E-02
    1.3490000000E-05    8.2968009430E-01    1.8627490628E-01   -2.8427612012E+00    7.4607668604E-02
    1.3990000000E-05    8.2967284544E-01    1.8641082577E-01   -2.8422210372E+00    7.4607951537E-02
    1.4490000000E-05    8.2966566252E-01    1.8654696323E-01   -2.8416799917E+00    7.4608234377E-02
    1.4990000000E-05    8.2965854591E-01    1.8668331845E-01   -2.8411380653E+00    7.4608517124E-02
    1.5490000000E-05    8.2965149601E-01    1.8681989123E-01   -2.8405952585E+00    7.4608799779E-02
    1.5990000000E-05    8.2964451321E-01    1.8695668136E-01   -2.8400515719E+00    7.4609082341E-02
    1.6490000000E-05    8.2963759790E-01    1.8709368863E-01   -2.8395070062E+00    7.4609364810E-02
    1.6990000000E-05    8.2963075046E-01    1.8723091285E-01   -2.8389615619E+00    7.4609647186E-02
    1.7490000000E-05    8.2962397130E-01    1.8736835380E-01   -2.8384152396E+00    7.4609929470E-02
    1.7990000000E-05    8.2961726080E-01    1.8750601127E-01   -2.8378680398E+00    7.4610211661E-02
    1.8490000000E-05    8.2961061935E-01    1.8764388505E-01   -2.8373199633E+00    7.4610493759E-02
    1.8990000000E-05    8.2960404735E-01    1.8778197495E-01   -2.8367710106E+00    7.4610775765E-02
    1.9490000000E-05    8.2959754518E-01    1.8792028073E-01   -2.8362211822E+00    7.4611057678E-02
    1.9990000000E-05    8.2959111324E-01    1.8805880220E-01   -2.8356704788E+00    7.4611339498E-02
    2.0490000000E-05    8.2958475193E-01    1.8819753914E-01   -2.8351189010E+00    7.4611621226E-02
    2.0990000000E-05    8.2957846162E-01    1.8833649135E-01   -2.8345664493E+00    7.4611902861E-02
    2.1490000000E-05    8.2957224273E-01    1.8847565859E-01   -2.8340131245E+00    7.4612184404E-02
    2.1990000000E-05    8.2956609564E-01    1.8861504067E-01   -2.8334589270E+00    7.4612465853E-02
    2.2490000000E-05    8.2956002073E-01    1.8875463737E-01   -2.8329038575E+00    7.4612747211E-02
    2.2990000000E-05    8.2955401842E-01    1.8889444847E-01   -2.8323479166E+00    7.4613028476E-02
    2.3490000000E-05    8.2954808909E-01    1.8903447375E-01   -2.8317911049E+00    7.4613309648E-02
    2.3990000000E-05    8.2954223313E-01    1.8917471300E-01   -2.8312334231E+00    7.4613590727E-02
    2.4490000000E-05    8.2953645095E-01    1.8931516601E-01   -2.8306748716E+00    7.4613871715E-02
    2.4990000000E-05    8.2953074293E-01    1.8945583254E-01   -2.8301154512E+00    7.4614152609E-02
    2.5490000000E-05    8.2952510946E-01    1.8959671238E-01   -2.8295551624E+00    7.4614433412E-02
    2.5990000000E-05    8.2951955095E-01    1.8973780532E-01   -2.8289940059E+00    7.4614714122E-02
    2.6490000000E-05    8.2951406779E-01    1.8987911113E-01   -2.8284319823E+00    7.4614994739E-02
    2.6990000000E-05    8.2950866038E-01    1.9002062959E-01   -2.8278690921E+00    7.4615275264E-02
    2.7490000000E-05    8.2950332911E-01    1.9016236047E-01   -2.8273053361E+00    7.4615555697E-02
    2.7990000000E-05    8.2949807437E-01    1.9030430356E-01   -2.8267407147E+00    7.4615836037E-02
    2.8490000000E-05    8.2949289656E-01    1.9044645863E-01   -2.8261752288E+00    7.4616116285E-02
    2.8990000000E-05    8.2948779608E-01    1.9058882545E-01   -2.8256088788E+00    7.4616396440E-02
    2.9490000000E-05    8.2948277333E-01    1.9073140381E-01   -2.8250416654E+00    7.4616676503E-02
    2.9990000000E-05    8.2947782870E-01    1.9087419347E-01   -2.8244735892E+00    7.4616956474E-02
    3.0490000000E-05    8.2947296258E-01    1.9101719420E-01   -2.8239046509E+00    7.4617236353E-02
    3.0990000000E-05    8.2946817538E-01    1.9116040579E-01   -2.8233348510E+00    7.4617516139E-02
    3.1490000000E-05    8.2946346750E-01    1.9130382799E-01   -2.8227641903E+00    7.4617795833E-02
    3.1990000000E-05    8.2945883932E-01    1.9144746059E-01   -2.8221926693E+00    7.4618075435E-02
    3.2490000000E-05    8.2945429125E-01    1.9159130334E-01   -2.8216202886E+00    7.4618354944E-02
    3.2990000000E-05    8.2944982368E-01    1.9173535603E-01   -2.8210470490E+00    7.4618634362E-02
    3.3490000000E-05    8.2944543702E-01    1.9187961842E-01   -2.8204729510E+00    7.4618913687E-02
    3.3990000000E-05    8.2944113165E-01    1.9202409027E-01   -2.8198979953E+00    7.4619192920E-02
    3.4490000000E-05    8.2943690799E-01    1.9216877136E-01   -2.8193221824E+00    7.4619472060E-02
    3.4990000000E-05    8.2943276642E-01    1.9231366145E-01   -2.8187455131E+00    7.4619751109E-02
    3.5490000000E-05    8.2942870735E-01    1.9245876030E-01   -2.8181679880E+00    7.4620030065E-02
    3.5990000000E-05    8.2942473117E-01    1.9260406768E-01   -2.8175896078E+00    7.4620308930E-02
    3.6490000000E-05    8.2942083828E-01    1.9274958336E-01   -2.8170103730E+00    7.4620587702E-02
    3.6990000000E-05    8.2941702908E-01    1.9289530709E-01   -2.8164302843E+00    7.4620866382E-02
    3.7490000000E-05    8.2941330398E-01    1.9304123864E-01   -2.8158493423E+00    7.4621144970E-02
    3.7990000000E-05    8.2940966336E-01    1.9318737778E-01   -2.8152675478E+00    7.4621423466E-02
    3.8490000000E-05    8.2940610764E-01    1.9333372425E-01   -2.8146849013E+00    7.4621701870E-02
    3.8990000000E-05    8.2940263720E-01    1.9348027783E-01   -2.8141014036E+00    7.4621980182E-02
    3.9490000000E-05    8.2939925245E-01    1.9362703827E-01   -2.8135170552E+00    7.4622258402E-02
    3.9990000000E-05    8.2939595379E-01    1.9377400532E-01   -2.8129318567E+00    7.4622536530E-02
    4.0490000000E-05    8.2939274162E-01    1.9392117875E-01   -2.8123458090E+00    7.4622814566E-02
    4.0990000000E-05    8.2938961633E-01    1.9406855832E-01   -2.8117589126E+00    7.4623092510E-02
    4.1490000000E-05    8.2938657834E-01    1.9421614378E-01   -2.8111711681E+00    7.4623370362E-02
    4.1990000000E-05    8.2938362803E-01    1.9436393488E-01   -2.8105825763E+00    7.4623648122E-02
    4.2490000000E-05    8.2938076581E-01    1.9451193138E-01   -2.8099931377E+00    7.4623925790E-02
    4.2990000000E-05    8.2937799207E-01    1.9466013303E-01   -2.8094028531E+00    7.4624203366E-02
    4.3490000000E-05    8.2937530723E-01    1.9480853959E-01   -2.8088117231E+00    7.4624480850E-02
    4.3990000000E-05    8.2937271168E-01    1.9495715081E-01   -2.8082197484E+00    7.4624758242E-02
    4.4490000000E-05    8.2937020582E-01    1.9510596644E-01   -2.8076269296E+00    7.4625035543E-02
    4.4990000000E-05    8.2936779005E-01    1.9525498623E-01   -2.8070332674E+00    7.4625312751E-02
    4.5490000000E-05    8.2936546477E-01    1.9540420993E-01   -2.8064387625E+00    7.4625589868E-02
    4.5990000000E-05    8.2936323039E-01    1.9555363729E-01   -2.8058434155E+00    7.4625866893E-02
    4.6490000000E-05    8.2936108730E-01    1.9570326806E-01   -2.8052472272E+00    7.4626143825E-02
    4.6990000000E-05    8.2935903591E-01    1.9585310199E-01   -2.8046501981E+00    7.4626420666E-02
    4.7490000000E-05    8.2935707662E-01    1.9600313881E-01   -2.8040523289E+00    7.4626697416E-02
    4.7990000000E-05    8.2935520982E-01    1.9615337829E-01   -2.8034536204E+00    7.4626974073E-02
    4.8490000000E-05    8.2935343593E-01    1.9630382015E-01   -2.8028540732E+00    7.4627250638E-02
    4.8990000000E-05    8.2935175534E-01    1.9645446416E-01   -2.8022536880E+00    7.4627527112E-02
    4.9490000000E-05    8.2935016845E-01    1.9660531005E-01   -2.8016524654E+00    7.4627803494E-02
    4.9990000000E-05    8.2934867567E-01    1.9675635756E-01   -2.8010504061E+00    7.4628079784E-02
    5.0490000000E-05    8.2934727739E-01    1.9690760643E-01   -2.8004475109E+00    7.4628355982E-02
    5.0990000000E-05    8.2934597402E-01    1.9705905642E-01   -2.7998437803E+00    7.4628632088E-02
    5.1490000000E-05    8.2934476597E-01    1.9721070725E-01   -2.7992392151E+00    7.4628908103E-02
    5.1990000000E-05    8.2934365362E-01    1.9736255867E-01   -2.7986338160E+00    7.4629184026E-02
    5.2490000000E-05    8.2934263739E-01    1.9751461042E-01   -2.7980275837E+00    7.4629459857E-02
    5.2990000000E-05    8.2934171768E-01    1.9766686223E-01   -2.7974205187E+00    7.4629735596E-02
    5.3490000000E-05    8.2934089489E-01    1.9781931384E-01   -2.7968126219E+00    7.4630011243E-02
    5.3990000000E-05    8.2934016941E-01    1.9797196499E-01   -2.7962038940E+00    7.4630286799E-02
    5.4490000000E-05    8.2933954167E-01    1.9812481542E-01   -2.7955943355E+00    7.4630562262E-02
    5.4990000000E-05    8.2933901204E-01    1.9827786485E-01   -2.7949839472E+00    7.4630837634E-02
    5.5490000000E-05    8.2933858094E-01    1.9843111303E-01   -2.7943727298E+00    7.4631112914E-02
    5.5990000000E-05    8.2933824878E-01    1.9858455968E-01   -2.7937606840E+00    7.4631388103E-02
    5.6490000000E-05    8.2933801594E-01    1.9873820454E-01   -2.7931478105E+00    7.4631663199E-02
    5.6990000000E-05    8.2933788284E-01    1.9889204734E-01   -2.7925341100E+00    7.4631938204E-02
    5.7490000000E-05    8.2933784988E-01    1.9904608782E-01   -2.7919195831E+00    7.4632213117E-02
    5.7990000000E-05    8.2933791745E-01    1.9920032569E-01   -2.7913042306E+00    7.4632487938E-02
    5.8490000000E-05    8.2933808597E-01    1.9935476070E-01   -2.7906880532E+00    7.4632762667E-02
