 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.4600000000000000E-002    4.710000000000000      
   -2.857000000000000     
 u=    1000.000000000000     
 v_perp=   -40000.00000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    8.2988549083E-01    1.8282322345E-01   -2.8564881939E+00    7.4604393221E-02
    9.9000000000E-07    8.2987137700E-01    1.8296189999E-01   -2.8559518454E+00    7.4608874149E-02
    1.4900000000E-06    8.2985708109E-01    1.8310415316E-01   -2.8554012649E+00    7.4613353069E-02
    1.9900000000E-06    8.2984260884E-01    1.8324998077E-01   -2.8548364608E+00    7.4617829943E-02
    2.4900000000E-06    8.2982796617E-01    1.8339938055E-01   -2.8542574415E+00    7.4622304734E-02
    2.9900000000E-06    8.2981315912E-01    1.8355235019E-01   -2.8536642158E+00    7.4626777403E-02
    3.4900000000E-06    8.2979819394E-01    1.8370888728E-01   -2.8530567925E+00    7.4631247913E-02
    3.9900000000E-06    8.2978307703E-01    1.8386898935E-01   -2.8524351809E+00    7.4635716227E-02
    4.4900000000E-06    8.2976781492E-01    1.8403265385E-01   -2.8517993903E+00    7.4640182308E-02
    4.9900000000E-06    8.2975241436E-01    1.8419987817E-01   -2.8511494306E+00    7.4644646120E-02
    5.4900000000E-06    8.2973688220E-01    1.8437065961E-01   -2.8504853115E+00    7.4649107625E-02
    5.9900000000E-06    8.2972122550E-01    1.8454499540E-01   -2.8498070433E+00    7.4653566787E-02
    6.4900000000E-06    8.2970545146E-01    1.8472288272E-01   -2.8491146362E+00    7.4658023571E-02
    6.9900000000E-06    8.2968956742E-01    1.8490431863E-01   -2.8484081011E+00    7.4662477941E-02
    7.4900000000E-06    8.2967358092E-01    1.8508930014E-01   -2.8476874487E+00    7.4666929861E-02
    7.9900000000E-06    8.2965749963E-01    1.8527782420E-01   -2.8469526901E+00    7.4671379296E-02
    8.4900000000E-06    8.2964133138E-01    1.8546988765E-01   -2.8462038368E+00    7.4675826211E-02
    8.9900000000E-06    8.2962508417E-01    1.8566548726E-01   -2.8454409004E+00    7.4680270572E-02
    9.4900000000E-06    8.2960876614E-01    1.8586461974E-01   -2.8446638926E+00    7.4684712344E-02
    9.9900000000E-06    8.2959238560E-01    1.8606728171E-01   -2.8438728256E+00    7.4689151493E-02
    1.0490000000E-05    8.2957595101E-01    1.8627346971E-01   -2.8430677118E+00    7.4693587985E-02
    1.0990000000E-05    8.2955947098E-01    1.8648318019E-01   -2.8422485637E+00    7.4698021787E-02
