 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    80000.00000000000     
 v_perp=    200000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828012386E+00   -1.4935972583E-03    5.5127148879E-03    1.7109986871E-01
    1.9800000000E-07    1.3827863205E+00   -3.0176008595E-03    1.1137953770E-02    1.7109946408E-01
    2.9800000000E-07    1.3827613242E+00   -4.5414519704E-03    1.6763232400E-02    1.7109878604E-01
    3.9800000000E-07    1.3827262515E+00   -6.0650736050E-03    2.2388570851E-02    1.7109783462E-01
    4.9800000000E-07    1.3826811054E+00   -7.5883888137E-03    2.8013989192E-02    1.7109660982E-01
    5.9800000000E-07    1.3826258898E+00   -9.1113206951E-03    3.3639507494E-02    1.7109511166E-01
    6.9800000000E-07    1.3825606092E+00   -1.0633792409E-02    3.9265145820E-02    1.7109334015E-01
    7.9800000000E-07    1.3824852690E+00   -1.2155727186E-02    4.4890924231E-02    1.7109129531E-01
    8.9800000000E-07    1.3823998756E+00   -1.3677048345E-02    5.0516862784E-02    1.7108897717E-01
    9.9800000000E-07    1.3823044360E+00   -1.5197679297E-02    5.6142981528E-02    1.7108638576E-01
    1.0980000000E-06    1.3821989581E+00   -1.6717543567E-02    6.1769300508E-02    1.7108352110E-01
    1.1980000000E-06    1.3820834509E+00   -1.8236564796E-02    6.7395839763E-02    1.7108038323E-01
    1.2980000000E-06    1.3819579238E+00   -1.9754666762E-02    7.3022619321E-02    1.7107697218E-01
    1.3980000000E-06    1.3818223873E+00   -2.1271773383E-02    7.8649659204E-02    1.7107328800E-01
    1.4980000000E-06    1.3816768526E+00   -2.2787808738E-02    8.4276979426E-02    1.7106933072E-01
    1.5980000000E-06    1.3815213319E+00   -2.4302697070E-02    8.9904599989E-02    1.7106510039E-01
    1.6980000000E-06    1.3813558380E+00   -2.5816362806E-02    9.5532540887E-02    1.7106059707E-01
    1.7980000000E-06    1.3811803846E+00   -2.7328730561E-02    1.0116082210E-01    1.7105582079E-01
    1.8980000000E-06    1.3809949863E+00   -2.8839725155E-02    1.0678946360E-01    1.7105077163E-01
    1.9980000000E-06    1.3807996585E+00   -3.0349271622E-02    1.1241848534E-01    1.7104544963E-01
    2.0980000000E-06    1.3805944171E+00   -3.1857295221E-02    1.1804790727E-01    1.7103985486E-01
    2.1980000000E-06    1.3803792793E+00   -3.3363721451E-02    1.2367774932E-01    1.7103398737E-01
    2.2980000000E-06    1.3801542627E+00   -3.4868476056E-02    1.2930803140E-01    1.7102784725E-01
