 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    95000.00000000000     
 v_perp=    200000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3827992005E+00   -1.7887519783E-03    6.5434848002E-03    1.7109982646E-01
    1.9800000000E-07    1.3827780016E+00   -3.6138840234E-03    1.3220551231E-02    1.7109929161E-01
    2.9800000000E-07    1.3827424817E+00   -5.4387625617E-03    1.9897701021E-02    1.7109839538E-01
    3.9800000000E-07    1.3826926448E+00   -7.2632596267E-03    2.6574976269E-02    1.7109713778E-01
    4.9800000000E-07    1.3826284967E+00   -9.0872473342E-03    3.3252419070E-02    1.7109551884E-01
    5.9800000000E-07    1.3825500445E+00   -1.0910597910E-02    3.9930071513E-02    1.7109353857E-01
    6.9800000000E-07    1.3824572972E+00   -1.2733183716E-02    4.6607975684E-02    1.7109119701E-01
    7.9800000000E-07    1.3823502652E+00   -1.4554877280E-02    5.3286173661E-02    1.7108849419E-01
    8.9800000000E-07    1.3822289606E+00   -1.6375551322E-02    5.9964707513E-02    1.7108543015E-01
    9.9800000000E-07    1.3820933972E+00   -1.8195078780E-02    6.6643619301E-02    1.7108200494E-01
    1.0980000000E-06    1.3819435902E+00   -2.0013332839E-02    7.3322951076E-02    1.7107821861E-01
    1.1980000000E-06    1.3817795565E+00   -2.1830186959E-02    8.0002744878E-02    1.7107407121E-01
    1.2980000000E-06    1.3816013146E+00   -2.3645514896E-02    8.6683042733E-02    1.7106956280E-01
    1.3980000000E-06    1.3814088846E+00   -2.5459190738E-02    9.3363886654E-02    1.7106469345E-01
    1.4980000000E-06    1.3812022883E+00   -2.7271088921E-02    1.0004531864E-01    1.7105946324E-01
    1.5980000000E-06    1.3809815486E+00   -2.9081084266E-02    1.0672738067E-01    1.7105387223E-01
    1.6980000000E-06    1.3807466906E+00   -3.0889051995E-02    1.1341011471E-01    1.7104792051E-01
    1.7980000000E-06    1.3804977405E+00   -3.2694867766E-02    1.2009356271E-01    1.7104160817E-01
    1.8980000000E-06    1.3802347263E+00   -3.4498407690E-02    1.2677776659E-01    1.7103493530E-01
    1.9980000000E-06    1.3799576773E+00   -3.6299548365E-02    1.3346276826E-01    1.7102790200E-01
