 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   4.0000000000000002E-009
 steps=      1000000
 x0=   7.4600000000000000E-002    4.710000000000000      
   -2.857000000000000     
 u=    5000.000000000000     
 v_perp=    25000.00000000000     
 
time(s)         r       z        zeta      s
    1.9600000000E-07    8.2988159216E-01    1.8294556309E-01   -2.8559887740E+00    7.4600740349E-02
    3.9600000000E-07    8.2986394668E-01    1.8320575302E-01   -2.8549560017E+00    7.4601495314E-02
    5.9600000000E-07    8.2984656547E-01    1.8346616452E-01   -2.8539223124E+00    7.4602249782E-02
    7.9600000000E-07    8.2982944929E-01    1.8372679698E-01   -2.8528877073E+00    7.4603003756E-02
    9.9600000000E-07    8.2981259894E-01    1.8398764978E-01   -2.8518521876E+00    7.4603757235E-02
    1.1960000000E-06    8.2979601519E-01    1.8424872233E-01   -2.8508157547E+00    7.4604510222E-02
    1.3960000000E-06    8.2977969882E-01    1.8451001399E-01   -2.8497784097E+00    7.4605262717E-02
    1.5960000000E-06    8.2976365059E-01    1.8477152415E-01   -2.8487401538E+00    7.4606014722E-02
    1.7960000000E-06    8.2974787129E-01    1.8503325219E-01   -2.8477009884E+00    7.4606766238E-02
    1.9960000000E-06    8.2973236169E-01    1.8529519748E-01   -2.8466609148E+00    7.4607517266E-02
    2.1960000000E-06    8.2971712257E-01    1.8555735941E-01   -2.8456199340E+00    7.4608267807E-02
    2.3960000000E-06    8.2970215468E-01    1.8581973734E-01   -2.8445780476E+00    7.4609017863E-02
    2.5960000000E-06    8.2968745881E-01    1.8608233065E-01   -2.8435352565E+00    7.4609767434E-02
    2.7960000000E-06    8.2967303573E-01    1.8634513871E-01   -2.8424915623E+00    7.4610516523E-02
    2.9960000000E-06    8.2965888619E-01    1.8660816088E-01   -2.8414469661E+00    7.4611265129E-02
    3.1960000000E-06    8.2964501098E-01    1.8687139652E-01   -2.8404014691E+00    7.4612013255E-02
    3.3960000000E-06    8.2963141085E-01    1.8713484501E-01   -2.8393550727E+00    7.4612760901E-02
    3.5960000000E-06    8.2961808657E-01    1.8739850570E-01   -2.8383077782E+00    7.4613508069E-02
    3.7960000000E-06    8.2960503891E-01    1.8766237796E-01   -2.8372595868E+00    7.4614254759E-02
    3.9960000000E-06    8.2959226863E-01    1.8792646114E-01   -2.8362104998E+00    7.4615000973E-02
    4.1960000000E-06    8.2957977649E-01    1.8819075459E-01   -2.8351605185E+00    7.4615746713E-02
    4.3960000000E-06    8.2956756326E-01    1.8845525767E-01   -2.8341096442E+00    7.4616491978E-02
    4.5960000000E-06    8.2955562968E-01    1.8871996974E-01   -2.8330578782E+00    7.4617236771E-02
    4.7960000000E-06    8.2954397653E-01    1.8898489014E-01   -2.8320052217E+00    7.4617981092E-02
    4.9960000000E-06    8.2953260455E-01    1.8925001821E-01   -2.8309516761E+00    7.4618724942E-02
    5.1960000000E-06    8.2952151451E-01    1.8951535331E-01   -2.8298972427E+00    7.4619468323E-02
    5.3960000000E-06    8.2951070716E-01    1.8978089477E-01   -2.8288419227E+00    7.4620211235E-02
    5.5960000000E-06    8.2950018326E-01    1.9004664195E-01   -2.8277857174E+00    7.4620953680E-02
    5.7960000000E-06    8.2948994355E-01    1.9031259417E-01   -2.8267286283E+00    7.4621695659E-02
    5.9960000000E-06    8.2947998880E-01    1.9057875079E-01   -2.8256706565E+00    7.4622437173E-02
    6.1960000000E-06    8.2947031974E-01    1.9084511112E-01   -2.8246118034E+00    7.4623178222E-02
    6.3960000000E-06    8.2946093714E-01    1.9111167451E-01   -2.8235520704E+00    7.4623918808E-02
    6.5960000000E-06    8.2945184173E-01    1.9137844029E-01   -2.8224914586E+00    7.4624658932E-02
    6.7960000000E-06    8.2944303427E-01    1.9164540779E-01   -2.8214299695E+00    7.4625398595E-02
    6.9960000000E-06    8.2943451550E-01    1.9191257633E-01   -2.8203676044E+00    7.4626137798E-02
    7.1960000000E-06    8.2942628617E-01    1.9217994525E-01   -2.8193043646E+00    7.4626876541E-02
    7.3960000000E-06    8.2941834702E-01    1.9244751387E-01   -2.8182402513E+00    7.4627614826E-02
    7.5960000000E-06    8.2941069879E-01    1.9271528150E-01   -2.8171752661E+00    7.4628352654E-02
    7.7960000000E-06    8.2940334223E-01    1.9298324747E-01   -2.8161094101E+00    7.4629090026E-02
    7.9960000000E-06    8.2939627806E-01    1.9325141110E-01   -2.8150426847E+00    7.4629826942E-02
    8.1960000000E-06    8.2938950704E-01    1.9351977171E-01   -2.8139750912E+00    7.4630563404E-02
    8.3960000000E-06    8.2938302990E-01    1.9378832860E-01   -2.8129066311E+00    7.4631299412E-02
    8.5960000000E-06    8.2937684737E-01    1.9405708109E-01   -2.8118373056E+00    7.4632034968E-02
    8.7960000000E-06    8.2937096019E-01    1.9432602850E-01   -2.8107671161E+00    7.4632770071E-02
    8.9960000000E-06    8.2936536910E-01    1.9459517012E-01   -2.8096960639E+00    7.4633504724E-02
    9.1960000000E-06    8.2936007481E-01    1.9486450528E-01   -2.8086241504E+00    7.4634238927E-02
    9.3960000000E-06    8.2935507808E-01    1.9513403326E-01   -2.8075513769E+00    7.4634972681E-02
    9.5960000000E-06    8.2935037961E-01    1.9540375338E-01   -2.8064777448E+00    7.4635705986E-02
    9.7960000000E-06    8.2934598015E-01    1.9567366494E-01   -2.8054032555E+00    7.4636438843E-02
    9.9960000000E-06    8.2934188042E-01    1.9594376723E-01   -2.8043279102E+00    7.4637171254E-02
    1.0196000000E-05    8.2933808114E-01    1.9621405956E-01   -2.8032517105E+00    7.4637903219E-02
    1.0396000000E-05    8.2933458304E-01    1.9648454121E-01   -2.8021746575E+00    7.4638634739E-02
    1.0596000000E-05    8.2933138684E-01    1.9675521149E-01   -2.8010967528E+00    7.4639365814E-02
    1.0796000000E-05    8.2932849326E-01    1.9702606968E-01   -2.8000179976E+00    7.4640096446E-02
    1.0996000000E-05    8.2932590302E-01    1.9729711507E-01   -2.7989383934E+00    7.4640826635E-02
    1.1196000000E-05    8.2932361684E-01    1.9756834696E-01   -2.7978579415E+00    7.4641556381E-02
    1.1396000000E-05    8.2932163543E-01    1.9783976462E-01   -2.7967766433E+00    7.4642285686E-02
    1.1596000000E-05    8.2931995952E-01    1.9811136735E-01   -2.7956945001E+00    7.4643014550E-02
    1.1796000000E-05    8.2931858981E-01    1.9838315441E-01   -2.7946115135E+00    7.4643742973E-02
    1.1996000000E-05    8.2931752702E-01    1.9865512511E-01   -2.7935276846E+00    7.4644470958E-02
    1.2196000000E-05    8.2931677186E-01    1.9892727870E-01   -2.7924430150E+00    7.4645198503E-02
    1.2396000000E-05    8.2931632504E-01    1.9919961448E-01   -2.7913575061E+00    7.4645925610E-02
    1.2596000000E-05    8.2931618726E-01    1.9947213171E-01   -2.7902711591E+00    7.4646652279E-02
    1.2796000000E-05    8.2931635924E-01    1.9974482967E-01   -2.7891839756E+00    7.4647378511E-02
    1.2996000000E-05    8.2931684168E-01    2.0001770763E-01   -2.7880959568E+00    7.4648104307E-02
    1.3196000000E-05    8.2931763528E-01    2.0029076486E-01   -2.7870071043E+00    7.4648829666E-02
    1.3396000000E-05    8.2931874074E-01    2.0056400062E-01   -2.7859174193E+00    7.4649554590E-02
    1.3596000000E-05    8.2932015877E-01    2.0083741419E-01   -2.7848269034E+00    7.4650279079E-02
    1.3796000000E-05    8.2932189006E-01    2.0111100482E-01   -2.7837355579E+00    7.4651003134E-02
    1.3996000000E-05    8.2932393532E-01    2.0138477178E-01   -2.7826433842E+00    7.4651726755E-02
    1.4196000000E-05    8.2932629523E-01    2.0165871433E-01   -2.7815503838E+00    7.4652449942E-02
    1.4396000000E-05    8.2932897049E-01    2.0193283172E-01   -2.7804565580E+00    7.4653172696E-02
    1.4596000000E-05    8.2933196180E-01    2.0220712322E-01   -2.7793619083E+00    7.4653895018E-02
    1.4796000000E-05    8.2933526985E-01    2.0248158808E-01   -2.7782664360E+00    7.4654616907E-02
    1.4996000000E-05    8.2933889532E-01    2.0275622555E-01   -2.7771701427E+00    7.4655338364E-02
    1.5196000000E-05    8.2934283891E-01    2.0303103488E-01   -2.7760730297E+00    7.4656059390E-02
    1.5396000000E-05    8.2934710130E-01    2.0330601533E-01   -2.7749750984E+00    7.4656779985E-02
    1.5596000000E-05    8.2935168318E-01    2.0358116613E-01   -2.7738763504E+00    7.4657500149E-02
    1.5796000000E-05    8.2935658522E-01    2.0385648655E-01   -2.7727767869E+00    7.4658219883E-02
    1.5996000000E-05    8.2936180812E-01    2.0413197581E-01   -2.7716764095E+00    7.4658939186E-02
    1.6196000000E-05    8.2936735255E-01    2.0440763316E-01   -2.7705752196E+00    7.4659658060E-02
    1.6396000000E-05    8.2937321919E-01    2.0468345785E-01   -2.7694732186E+00    7.4660376504E-02
    1.6596000000E-05    8.2937940872E-01    2.0495944911E-01   -2.7683704080E+00    7.4661094518E-02
    1.6796000000E-05    8.2938592181E-01    2.0523560618E-01   -2.7672667891E+00    7.4661812104E-02
    1.6996000000E-05    8.2939275913E-01    2.0551192829E-01   -2.7661623635E+00    7.4662529260E-02
    1.7196000000E-05    8.2939992137E-01    2.0578841468E-01   -2.7650571326E+00    7.4663245988E-02
    1.7396000000E-05    8.2940740918E-01    2.0606506459E-01   -2.7639510978E+00    7.4663962286E-02
    1.7596000000E-05    8.2941522324E-01    2.0634187723E-01   -2.7628442606E+00    7.4664678157E-02
    1.7796000000E-05    8.2942336422E-01    2.0661885184E-01   -2.7617366224E+00    7.4665393599E-02
    1.7996000000E-05    8.2943183277E-01    2.0689598764E-01   -2.7606281848E+00    7.4666108612E-02
    1.8196000000E-05    8.2944062957E-01    2.0717328387E-01   -2.7595189490E+00    7.4666823198E-02
    1.8396000000E-05    8.2944975527E-01    2.0745073974E-01   -2.7584089167E+00    7.4667537355E-02
    1.8596000000E-05    8.2945921053E-01    2.0772835447E-01   -2.7572980893E+00    7.4668251084E-02
    1.8796000000E-05    8.2946899602E-01    2.0800612729E-01   -2.7561864682E+00    7.4668964385E-02
    1.8996000000E-05    8.2947911239E-01    2.0828405741E-01   -2.7550740549E+00    7.4669677258E-02
    1.9196000000E-05    8.2948956029E-01    2.0856214405E-01   -2.7539608509E+00    7.4670389702E-02
    1.9396000000E-05    8.2950034038E-01    2.0884038642E-01   -2.7528468576E+00    7.4671101719E-02
    1.9596000000E-05    8.2951145331E-01    2.0911878374E-01   -2.7517320765E+00    7.4671813307E-02
    1.9796000000E-05    8.2952289972E-01    2.0939733522E-01   -2.7506165092E+00    7.4672524467E-02
    1.9996000000E-05    8.2953468027E-01    2.0967604006E-01   -2.7495001570E+00    7.4673235198E-02
    2.0196000000E-05    8.2954679560E-01    2.0995489748E-01   -2.7483830214E+00    7.4673945500E-02
    2.0396000000E-05    8.2955924636E-01    2.1023390668E-01   -2.7472651039E+00    7.4674655374E-02
    2.0596000000E-05    8.2957203319E-01    2.1051306687E-01   -2.7461464061E+00    7.4675364818E-02
    2.0796000000E-05    8.2958515672E-01    2.1079237724E-01   -2.7450269294E+00    7.4676073834E-02
    2.0996000000E-05    8.2959861761E-01    2.1107183701E-01   -2.7439066752E+00    7.4676782420E-02
    2.1196000000E-05    8.2961241647E-01    2.1135144536E-01   -2.7427856452E+00    7.4677490576E-02
    2.1396000000E-05    8.2962655396E-01    2.1163120150E-01   -2.7416638406E+00    7.4678198302E-02
    2.1596000000E-05    8.2964103070E-01    2.1191110462E-01   -2.7405412632E+00    7.4678905598E-02
    2.1796000000E-05    8.2965584732E-01    2.1219115393E-01   -2.7394179143E+00    7.4679612463E-02
    2.1996000000E-05    8.2967100446E-01    2.1247134860E-01   -2.7382937954E+00    7.4680318898E-02
    2.2196000000E-05    8.2968650274E-01    2.1275168784E-01   -2.7371689082E+00    7.4681024901E-02
    2.2396000000E-05    8.2970234278E-01    2.1303217082E-01   -2.7360432539E+00    7.4681730472E-02
