 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_pwO_nfp2_A6.nc                                                                                                                                              
 dt=   4.0000000000000002E-009
 steps=      1000000
 x0=   7.4600000000000000E-002    4.710000000000000      
   -2.857000000000000     
 u=    40000.00000000000     
 v_perp=    200000.0000000000     
 
time(s)         r       z        zeta      s
    1.9600000000E-07    8.2971521415E-01    1.8476995019E-01   -2.8488898990E+00    7.4647250801E-02
    3.9600000000E-07    8.2954041918E-01    1.8690582686E-01   -2.8405564790E+00    7.4695164149E-02
    5.9600000000E-07    8.2937903718E-01    1.8905587266E-01   -2.8321652485E+00    7.4742774751E-02
    7.9600000000E-07    8.2923146660E-01    1.9121981573E-01   -2.8237168018E+00    7.4790084549E-02
    9.9600000000E-07    8.2909810385E-01    1.9339737644E-01   -2.8152117438E+00    7.4837095321E-02
    1.1960000000E-06    8.2897934350E-01    1.9558826737E-01   -2.8066506896E+00    7.4883808641E-02
    1.3960000000E-06    8.2887558444E-01    1.9779219287E-01   -2.7980342643E+00    7.4930225840E-02
    1.5960000000E-06    8.2878727249E-01    2.0000884573E-01   -2.7893631019E+00    7.4976348026E-02
    1.7960000000E-06    8.2871487385E-01    2.0223790846E-01   -2.7806378466E+00    7.5022176113E-02
    1.9960000000E-06    8.2865884809E-01    2.0447905510E-01   -2.7718591531E+00    7.5067710764E-02
    2.1960000000E-06    8.2861964428E-01    2.0673195168E-01   -2.7630276867E+00    7.5112952319E-02
    2.3960000000E-06    8.2859769727E-01    2.0899625661E-01   -2.7541441233E+00    7.5157900714E-02
    2.5960000000E-06    8.2859342428E-01    2.1127162122E-01   -2.7452091489E+00    7.5202555409E-02
    2.7960000000E-06    8.2860721448E-01    2.1355769107E-01   -2.7362234593E+00    7.5246915307E-02
    2.9960000000E-06    8.2863934648E-01    2.1585411478E-01   -2.7271877606E+00    7.5290978642E-02
    3.1960000000E-06    8.2869003586E-01    2.1816054101E-01   -2.7181027673E+00    7.5334742854E-02
    3.3960000000E-06    8.2875950894E-01    2.2047661167E-01   -2.7089692008E+00    7.5378204593E-02
    3.5960000000E-06    8.2884800813E-01    2.2280196111E-01   -2.6997877889E+00    7.5421359754E-02
    3.7960000000E-06    8.2895579535E-01    2.2513621544E-01   -2.6905592668E+00    7.5464203521E-02
