 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    70000.00000000000     
 v_perp=    300000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3828028086E+00   -1.1327183463E-03    4.8566693700E-03    1.7109982512E-01
    1.9800000000E-07    1.3827927295E+00   -2.2885069586E-03    9.8124488692E-03    1.7109928614E-01
    2.9800000000E-07    1.3827758410E+00   -3.4442014507E-03    1.4768217073E-02    1.7109838299E-01
    3.9800000000E-07    1.3827521443E+00   -4.5997543014E-03    1.9723968276E-02    1.7109711567E-01
    4.9800000000E-07    1.3827216412E+00   -5.7551180088E-03    2.4679696770E-02    1.7109548422E-01
    5.9800000000E-07    1.3826843339E+00   -6.9102450956E-03    2.9635396845E-02    1.7109348865E-01
    6.9800000000E-07    1.3826402252E+00   -8.0650881161E-03    3.4591062786E-02    1.7109112898E-01
    7.9800000000E-07    1.3825893183E+00   -9.2195996619E-03    3.9546688877E-02    1.7108840525E-01
    8.9800000000E-07    1.3825316168E+00   -1.0373732369E-02    4.4502269396E-02    1.7108531749E-01
    9.9800000000E-07    1.3824671252E+00   -1.1527438922E-02    4.9457798616E-02    1.7108186574E-01
    1.0980000000E-06    1.3823958480E+00   -1.2680672064E-02    5.4413270805E-02    1.7107805005E-01
    1.1980000000E-06    1.3823177905E+00   -1.3833384598E-02    5.9368680224E-02    1.7107387046E-01
    1.2980000000E-06    1.3822329584E+00   -1.4985529399E-02    6.4324021127E-02    1.7106932703E-01
    1.3980000000E-06    1.3821413579E+00   -1.6137059414E-02    6.9279287761E-02    1.7106441982E-01
    1.4980000000E-06    1.3820429957E+00   -1.7287927671E-02    7.4234474364E-02    1.7105914890E-01
    1.5980000000E-06    1.3819378791E+00   -1.8438087287E-02    7.9189575165E-02    1.7105351432E-01
    1.6980000000E-06    1.3818260156E+00   -1.9587491470E-02    8.4144584384E-02    1.7104751617E-01
    1.7980000000E-06    1.3817074135E+00   -2.0736093530E-02    8.9099496232E-02    1.7104115452E-01
    1.8980000000E-06    1.3815820814E+00   -2.1883846879E-02    9.4054304905E-02    1.7103442945E-01
    1.9980000000E-06    1.3814500285E+00   -2.3030705042E-02    9.9009004593E-02    1.7102734105E-01
