 sig=    1.000000000000000     
 dt=   2.0000000000000001E-009
 steps=      5000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    140000.0000000000     
 v_perp=    300000.0000000000     
 
time(s)         r       z        zeta      s
    9.8000000000E-08    1.3827918638E+00   -2.4941689034E-03    9.6699546468E-03    1.7109947536E-01
    1.9800000000E-07    1.3827480552E+00   -5.0388684605E-03    1.9537378473E-02    1.7109785840E-01
    2.9800000000E-07    1.3826746576E+00   -7.5828166511E-03    2.9405051957E-02    1.7109514895E-01
    3.9800000000E-07    1.3825716885E+00   -1.0125634415E-02    3.9273101172E-02    1.7109134711E-01
    4.9800000000E-07    1.3824391722E+00   -1.2666943201E-02    4.9141652174E-02    1.7108645297E-01
    5.9800000000E-07    1.3822771399E+00   -1.5206365138E-02    5.9010830993E-02    1.7108046670E-01
    6.9800000000E-07    1.3820856300E+00   -1.7743523204E-02    6.8880763629E-02    1.7107338848E-01
    7.9800000000E-07    1.3818646877E+00   -2.0278041395E-02    7.8751576040E-02    1.7106521852E-01
    8.9800000000E-07    1.3816143650E+00   -2.2809544890E-02    8.8623394142E-02    1.7105595707E-01
    9.9800000000E-07    1.3813347210E+00   -2.5337660221E-02    9.8496343799E-02    1.7104560441E-01
    1.0980000000E-06    1.3810258213E+00   -2.7862015433E-02    1.0837055081E-01    1.7103416086E-01
    1.1980000000E-06    1.3806877386E+00   -3.0382240249E-02    1.1824614093E-01    1.7102162677E-01
    1.2980000000E-06    1.3803205521E+00   -3.2897966232E-02    1.2812323981E-01    1.7100800250E-01
    1.3980000000E-06    1.3799243478E+00   -3.5408826941E-02    1.3800197304E-01    1.7099328848E-01
    1.4980000000E-06    1.3794992183E+00   -3.7914458088E-02    1.4788246612E-01    1.7097748514E-01
    1.5980000000E-06    1.3790452628E+00   -4.0414497694E-02    1.5776484447E-01    1.7096059296E-01
    1.6980000000E-06    1.3785625868E+00   -4.2908586240E-02    1.6764923337E-01    1.7094261244E-01
