 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.0999999999999994E-002   0.3140000000000000      
    3.112040000000000     
 u=   -5000.000000000000     
 v_perp=    100000.0000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5905106695E-01   -3.5808836049E-02    3.1086112375E+00    7.0961360674E-02
    9.9000000000E-07    6.5908934498E-01   -3.6399850022E-02    3.1050851693E+00    7.0921813944E-02
    1.4900000000E-06    6.5912945707E-01   -3.6996472545E-02    3.1015313768E+00    7.0882144743E-02
    1.9900000000E-06    6.5917138944E-01   -3.7598631753E-02    3.0979497422E+00    7.0842350861E-02
    2.4900000000E-06    6.5921513087E-01   -3.8206260149E-02    3.0943401485E+00    7.0802430310E-02
    2.9900000000E-06    6.5926067309E-01   -3.8819295122E-02    3.0907024804E+00    7.0762381316E-02
    3.4900000000E-06    6.5930801104E-01   -3.9437679441E-02    3.0870366253E+00    7.0722202312E-02
    3.9900000000E-06    6.5935714319E-01   -4.0061361773E-02    3.0833424740E+00    7.0681891919E-02
    4.4900000000E-06    6.5940808551E-01   -4.0690321978E-02    3.0796199378E+00    7.0641448914E-02
    4.9900000000E-06    6.5946089229E-01   -4.1324608805E-02    3.0758689748E+00    7.0600872057E-02
    5.4900000000E-06    6.5951562299E-01   -4.1964279466E-02    3.0720895494E+00    7.0560159969E-02
    5.9900000000E-06    6.5957233584E-01   -4.2609387984E-02    3.0682816252E+00    7.0519311130E-02
    6.4900000000E-06    6.5963108768E-01   -4.3259984890E-02    3.0644451642E+00    7.0478323886E-02
    6.9900000000E-06    6.5969193381E-01   -4.3916116943E-02    3.0605801266E+00    7.0437196455E-02
    7.4900000000E-06    6.5975492781E-01   -4.4577826874E-02    3.0566864703E+00    7.0395926935E-02
    7.9900000000E-06    6.5982012145E-01   -4.5245153148E-02    3.0527641504E+00    7.0354513313E-02
    8.4900000000E-06    6.5988756285E-01   -4.5918126740E-02    3.0488131168E+00    7.0312953483E-02
    8.9900000000E-06    6.5995728792E-01   -4.6596755360E-02    3.0448333035E+00    7.0271245295E-02
    9.4900000000E-06    6.6002932853E-01   -4.7281038590E-02    3.0408246385E+00    7.0229386615E-02
    9.9900000000E-06    6.6010371732E-01   -4.7970976717E-02    3.0367870494E+00    7.0187375335E-02
    1.0490000000E-05    6.6018048774E-01   -4.8666570791E-02    3.0327204640E+00    7.0145209371E-02
    1.0990000000E-05    6.6025967404E-01   -4.9367822636E-02    3.0286248101E+00    7.0102886657E-02
    1.1490000000E-05    6.6034131135E-01   -5.0074734869E-02    3.0245000157E+00    7.0060405149E-02
    1.1990000000E-05    6.6042543561E-01   -5.0787310896E-02    3.0203460092E+00    7.0017762815E-02
    1.2490000000E-05    6.6051208377E-01   -5.1505555103E-02    3.0161627192E+00    6.9974957638E-02
    1.2990000000E-05    6.6060129437E-01   -5.2229473988E-02    3.0119500757E+00    6.9931987600E-02
    1.3490000000E-05    6.6069310679E-01   -5.2959074723E-02    3.0077080093E+00    6.9888850672E-02
    1.3990000000E-05    6.6078756078E-01   -5.3694364222E-02    3.0034364501E+00    6.9845544812E-02
    1.4490000000E-05    6.6088469643E-01   -5.4435349138E-02    2.9991353281E+00    6.9802067965E-02
    1.4990000000E-05    6.6098455423E-01   -5.5182035867E-02    2.9948045731E+00    6.9758418063E-02
    1.5490000000E-05    6.6108717501E-01   -5.5934430550E-02    2.9904441149E+00    6.9714593025E-02
    1.5990000000E-05    6.6119260001E-01   -5.6692539088E-02    2.9860538827E+00    6.9670590763E-02
    1.6490000000E-05    6.6130087088E-01   -5.7456367185E-02    2.9816338062E+00    6.9626409177E-02
    1.6990000000E-05    6.6141202969E-01   -5.8225920374E-02    2.9771838144E+00    6.9582046169E-02
    1.7490000000E-05    6.6152611875E-01   -5.9001203658E-02    2.9727038365E+00    6.9537499648E-02
    1.7990000000E-05    6.6164318052E-01   -5.9782221404E-02    2.9681938012E+00    6.9492767532E-02
    1.8490000000E-05    6.6176325765E-01   -6.0568977314E-02    2.9636536368E+00    6.9447847748E-02
    1.8990000000E-05    6.6188639295E-01   -6.1361474399E-02    2.9590832712E+00    6.9402738233E-02
    1.9490000000E-05    6.6201262936E-01   -6.2159714950E-02    2.9544826319E+00    6.9357436932E-02
    1.9990000000E-05    6.6214201000E-01   -6.2963700525E-02    2.9498516462E+00    6.9311941800E-02
