 sig=    1.000000000000000      inputfile=
 /home/rjrj524/project3/20251121_pwo/nc/wout_QA_nfp2_A6.nc                                                                                                                                               
 dt=   1.0000000000000000E-008
 steps=      2000000
 x0=   7.0999999999999994E-002   0.3140000000000000      
    3.112040000000000     
 u=   -1000.000000000000     
 v_perp=    100000.0000000000     
 
time(s)         r       z        zeta      s
    4.9000000000E-07    6.5901530453E-01   -3.5261549259E-02    3.1112879779E+00    7.0961646861E-02
    9.9000000000E-07    6.5901586897E-01   -3.5294269243E-02    3.1104933710E+00    7.0922602182E-02
    1.4900000000E-06    6.5901701252E-01   -3.5332746622E-02    3.1096712680E+00    7.0883647081E-02
    1.9900000000E-06    6.5901869859E-01   -3.5376891910E-02    3.1088216839E+00    7.0844779236E-02
    2.4900000000E-06    6.5902089161E-01   -3.5426616673E-02    3.1079446323E+00    7.0805996536E-02
    2.9900000000E-06    6.5902355699E-01   -3.5481833558E-02    3.1070401258E+00    7.0767297077E-02
    3.4900000000E-06    6.5902666119E-01   -3.5542456331E-02    3.1061081764E+00    7.0728679154E-02
    3.9900000000E-06    6.5903017178E-01   -3.5608399914E-02    3.1051487957E+00    7.0690141261E-02
    4.4900000000E-06    6.5903406560E-01   -3.5679595618E-02    3.1041620053E+00    7.0651682075E-02
    4.9900000000E-06    6.5903836048E-01   -3.5756050220E-02    3.1031478762E+00    7.0613300322E-02
    5.4900000000E-06    6.5904308653E-01   -3.5837793225E-02    3.1021064940E+00    7.0574994633E-02
    5.9900000000E-06    6.5904827367E-01   -3.5924853767E-02    3.1010379439E+00    7.0536763525E-02
    6.4900000000E-06    6.5905395158E-01   -3.6017260574E-02    3.0999423103E+00    7.0498605404E-02
    6.9900000000E-06    6.5906014970E-01   -3.6115041939E-02    3.0988196765E+00    7.0460518571E-02
    7.4900000000E-06    6.5906689719E-01   -3.6218225692E-02    3.0976701251E+00    7.0422501220E-02
    7.9900000000E-06    6.5907422291E-01   -3.6326839168E-02    3.0964937370E+00    7.0384551444E-02
    8.4900000000E-06    6.5908215538E-01   -3.6440909177E-02    3.0952905919E+00    7.0346667234E-02
    8.9900000000E-06    6.5909071863E-01   -3.6560453978E-02    3.0940607624E+00    7.0308846490E-02
    9.4900000000E-06    6.5909992116E-01   -3.6685462020E-02    3.0928042997E+00    7.0271087081E-02
    9.9900000000E-06    6.5910976814E-01   -3.6815915198E-02    3.0915212495E+00    7.0233386895E-02
    1.0490000000E-05    6.5912026504E-01   -3.6951795765E-02    3.0902116557E+00    7.0195743844E-02
    1.0990000000E-05    6.5913141765E-01   -3.7093086330E-02    3.0888755611E+00    7.0158155866E-02
    1.1490000000E-05    6.5914323202E-01   -3.7239769867E-02    3.0875130074E+00    7.0120620922E-02
    1.1990000000E-05    6.5915571454E-01   -3.7391829720E-02    3.0861240347E+00    7.0083136995E-02
    1.2490000000E-05    6.5916887190E-01   -3.7549249609E-02    3.0847086823E+00    7.0045702092E-02
    1.2990000000E-05    6.5918271110E-01   -3.7712013630E-02    3.0832669882E+00    7.0008314242E-02
    1.3490000000E-05    6.5919724001E-01   -3.7880107370E-02    3.0817989900E+00    6.9970971493E-02
    1.3990000000E-05    6.5921246910E-01   -3.8053521337E-02    3.0803047275E+00    6.9933671904E-02
    1.4490000000E-05    6.5922840967E-01   -3.8232247457E-02    3.0787842398E+00    6.9896413532E-02
    1.4990000000E-05    6.5924507323E-01   -3.8416277869E-02    3.0772375654E+00    6.9859194432E-02
    1.5490000000E-05    6.5926247150E-01   -3.8605604914E-02    3.0756647412E+00    6.9822012656E-02
    1.5990000000E-05    6.5928061642E-01   -3.8800221136E-02    3.0740658033E+00    6.9784866253E-02
    1.6490000000E-05    6.5929952012E-01   -3.9000119280E-02    3.0724407866E+00    6.9747753272E-02
    1.6990000000E-05    6.5931919496E-01   -3.9205292282E-02    3.0707897247E+00    6.9710671755E-02
    1.7490000000E-05    6.5933965349E-01   -3.9415733273E-02    3.0691126504E+00    6.9673619746E-02
    1.7990000000E-05    6.5936090851E-01   -3.9631435648E-02    3.0674095952E+00    6.9636595282E-02
    1.8490000000E-05    6.5938297324E-01   -3.9852393446E-02    3.0656805900E+00    6.9599596403E-02
    1.8990000000E-05    6.5940586115E-01   -4.0078600996E-02    3.0639256644E+00    6.9562621151E-02
    1.9490000000E-05    6.5942958584E-01   -4.0310052698E-02    3.0621448470E+00    6.9525667570E-02
    1.9990000000E-05    6.5945416106E-01   -4.0546743026E-02    3.0603381653E+00    6.9488733711E-02
    2.0490000000E-05    6.5947960067E-01   -4.0788666519E-02    3.0585056452E+00    6.9451817628E-02
    2.0990000000E-05    6.5950591870E-01   -4.1035817781E-02    3.0566473119E+00    6.9414917380E-02
    2.1490000000E-05    6.5953312929E-01   -4.1288191467E-02    3.0547631891E+00    6.9378031031E-02
    2.1990000000E-05    6.5956124672E-01   -4.1545782289E-02    3.0528532992E+00    6.9341156650E-02
    2.2490000000E-05    6.5959028536E-01   -4.1808584905E-02    3.0509176637E+00    6.9304292312E-02
    2.2990000000E-05    6.5962025916E-01   -4.2076592831E-02    3.0489563015E+00    6.9267436097E-02
    2.3490000000E-05    6.5965118189E-01   -4.2349798973E-02    3.0469692304E+00    6.9230586089E-02
    2.3990000000E-05    6.5968306760E-01   -4.2628196490E-02    3.0449564668E+00    6.9193740377E-02
    2.4490000000E-05    6.5971593059E-01   -4.2911778815E-02    3.0429180262E+00    6.9156897049E-02
    2.4990000000E-05    6.5974978541E-01   -4.3200539648E-02    3.0408539229E+00    6.9120054200E-02
    2.5490000000E-05    6.5978464690E-01   -4.3494472964E-02    3.0387641704E+00    6.9083209924E-02
    2.5990000000E-05    6.5982053015E-01   -4.3793573005E-02    3.0366487810E+00    6.9046362320E-02
    2.6490000000E-05    6.5985745051E-01   -4.4097834285E-02    3.0345077663E+00    6.9009509487E-02
    2.6990000000E-05    6.5989542363E-01   -4.4407251594E-02    3.0323411366E+00    6.8972649525E-02
    2.7490000000E-05    6.5993446550E-01   -4.4721820211E-02    3.0301489016E+00    6.8935780538E-02
    2.7990000000E-05    6.5997459248E-01   -4.5041535872E-02    3.0279310702E+00    6.8898900631E-02
    2.8490000000E-05    6.6001582114E-01   -4.5366394448E-02    3.0256876502E+00    6.8862007913E-02
    2.8990000000E-05    6.6005816822E-01   -4.5696391924E-02    3.0234186484E+00    6.8825100499E-02
    2.9490000000E-05    6.6010165070E-01   -4.6031524396E-02    3.0211240707E+00    6.8788176508E-02
    2.9990000000E-05    6.6014628572E-01   -4.6371788072E-02    3.0188039219E+00    6.8751234060E-02
    3.0490000000E-05    6.6019209065E-01   -4.6717179265E-02    3.0164582056E+00    6.8714271284E-02
    3.0990000000E-05    6.6023908304E-01   -4.7067694391E-02    3.0140869248E+00    6.8677286311E-02
    3.1490000000E-05    6.6028728067E-01   -4.7423329969E-02    3.0116900811E+00    6.8640277278E-02
    3.1990000000E-05    6.6033670147E-01   -4.7784082582E-02    3.0092676754E+00    6.8603242327E-02
    3.2490000000E-05    6.6038736359E-01   -4.8149948897E-02    3.0068197074E+00    6.8566179603E-02
    3.2990000000E-05    6.6043928547E-01   -4.8520925802E-02    3.0043461760E+00    6.8529087255E-02
    3.3490000000E-05    6.6049248577E-01   -4.8897010419E-02    3.0018470793E+00    6.8491963433E-02
    3.3990000000E-05    6.6054698347E-01   -4.9278200097E-02    2.9993224145E+00    6.8454806293E-02
    3.4490000000E-05    6.6060279781E-01   -4.9664492414E-02    2.9967721780E+00    6.8417613991E-02
    3.4990000000E-05    6.6065994829E-01   -5.0055885172E-02    2.9941963654E+00    6.8380384684E-02
    3.5490000000E-05    6.6071845471E-01   -5.0452376395E-02    2.9915949715E+00    6.8343116533E-02
    3.5990000000E-05    6.6077833715E-01   -5.0853964323E-02    2.9889679904E+00    6.8305807697E-02
    3.6490000000E-05    6.6083961594E-01   -5.1260647391E-02    2.9863154153E+00    6.8268456340E-02
    3.6990000000E-05    6.6090231163E-01   -5.1672424074E-02    2.9836372386E+00    6.8231060626E-02
    3.7490000000E-05    6.6096644494E-01   -5.2089292775E-02    2.9809334518E+00    6.8193618721E-02
    3.7990000000E-05    6.6103203673E-01   -5.2511251821E-02    2.9782040456E+00    6.8156128796E-02
    3.8490000000E-05    6.6109910803E-01   -5.2938299462E-02    2.9754490094E+00    6.8118589026E-02
    3.8990000000E-05    6.6116768005E-01   -5.3370433861E-02    2.9726683320E+00    6.8080997590E-02
    3.9490000000E-05    6.6123777414E-01   -5.3807653102E-02    2.9698620010E+00    6.8043352673E-02
    3.9990000000E-05    6.6130941183E-01   -5.4249955181E-02    2.9670300033E+00    6.8005652466E-02
    4.0490000000E-05    6.6138261482E-01   -5.4697338007E-02    2.9641723247E+00    6.7967895164E-02
    4.0990000000E-05    6.6145740505E-01   -5.5149799574E-02    2.9612889502E+00    6.7930078972E-02
    4.1490000000E-05    6.6153380494E-01   -5.5607338528E-02    2.9583798645E+00    6.7892202098E-02
    4.1990000000E-05    6.6161183727E-01   -5.6069953838E-02    2.9554450515E+00    6.7854262753E-02
    4.2490000000E-05    6.6169152511E-01   -5.6537644670E-02    2.9524844944E+00    6.7816259152E-02
    4.2990000000E-05    6.6177289184E-01   -5.7010410376E-02    2.9494981760E+00    6.7778189513E-02
    4.3490000000E-05    6.6185596114E-01   -5.7488250492E-02    2.9464860781E+00    6.7740052053E-02
    4.3990000000E-05    6.6194075698E-01   -5.7971164726E-02    2.9434481822E+00    6.7701844994E-02
    4.4490000000E-05    6.6202730366E-01   -5.8459152958E-02    2.9403844690E+00    6.7663566558E-02
    4.4990000000E-05    6.6211562575E-01   -5.8952215226E-02    2.9372949186E+00    6.7625214970E-02
    4.5490000000E-05    6.6220574803E-01   -5.9450351448E-02    2.9341795105E+00    6.7586788454E-02
    4.5990000000E-05    6.6229769523E-01   -5.9953560800E-02    2.9310382229E+00    6.7548285239E-02
    4.6490000000E-05    6.6239149227E-01   -6.0461842300E-02    2.9278710333E+00    6.7509703560E-02
    4.6990000000E-05    6.6248716428E-01   -6.0975194948E-02    2.9246779186E+00    6.7471041657E-02
    4.7490000000E-05    6.6258473667E-01   -6.1493617720E-02    2.9214588549E+00    6.7432297777E-02
    4.7990000000E-05    6.6268423508E-01   -6.2017109568E-02    2.9182138179E+00    6.7393470171E-02
    4.8490000000E-05    6.6278568542E-01   -6.2545669415E-02    2.9149427827E+00    6.7354557097E-02
    4.8990000000E-05    6.6288911383E-01   -6.3079296152E-02    2.9116457238E+00    6.7315556818E-02
    4.9490000000E-05    6.6299454673E-01   -6.3617988647E-02    2.9083226149E+00    6.7276467605E-02
    4.9990000000E-05    6.6310201113E-01   -6.4161746603E-02    2.9049734302E+00    6.7237287729E-02
    5.0490000000E-05    6.6321153491E-01   -6.4710571181E-02    2.9015981442E+00    6.7198015465E-02
    5.0990000000E-05    6.6332314631E-01   -6.5264463817E-02    2.8981967310E+00    6.7158649085E-02
    5.1490000000E-05    6.6343687393E-01   -6.5823426094E-02    2.8947691646E+00    6.7119186859E-02
    5.1990000000E-05    6.6355274671E-01   -6.6387459727E-02    2.8913154186E+00    6.7079627055E-02
    5.2490000000E-05    6.6367079392E-01   -6.6956566552E-02    2.8878354663E+00    6.7039967941E-02
    5.2990000000E-05    6.6379104518E-01   -6.7530748516E-02    2.8843292808E+00    6.7000207782E-02
    5.3490000000E-05    6.6391353041E-01   -6.8110007658E-02    2.8807968350E+00    6.6960344844E-02
    5.3990000000E-05    6.6403827976E-01   -6.8694345739E-02    2.8772381011E+00    6.6920377392E-02
    5.4490000000E-05    6.6416532235E-01   -6.9283761077E-02    2.8736530489E+00    6.6880303693E-02
    5.4990000000E-05    6.6429468678E-01   -6.9878249811E-02    2.8700416462E+00    6.6840122027E-02
    5.5490000000E-05    6.6442640183E-01   -7.0477807734E-02    2.8664038605E+00    6.6799830682E-02
    5.5990000000E-05    6.6456049650E-01   -7.1082430317E-02    2.8627396587E+00    6.6759427955E-02
    5.6490000000E-05    6.6469700001E-01   -7.1692112719E-02    2.8590490073E+00    6.6718912154E-02
    5.6990000000E-05    6.6483594176E-01   -7.2306849799E-02    2.8553318725E+00    6.6678281593E-02
    5.7490000000E-05    6.6497735144E-01   -7.2926636120E-02    2.8515882199E+00    6.6637534594E-02
    5.7990000000E-05    6.6512125894E-01   -7.3551465998E-02    2.8478180149E+00    6.6596669483E-02
    5.8490000000E-05    6.6526769522E-01   -7.4181335587E-02    2.8440212240E+00    6.6555684593E-02
    5.8990000000E-05    6.6541669285E-01   -7.4816244414E-02    2.8401978159E+00    6.6514578255E-02
    5.9490000000E-05    6.6556828486E-01   -7.5456192374E-02    2.8363477595E+00    6.6473348803E-02
    5.9990000000E-05    6.6572250465E-01   -7.6101179411E-02    2.8324710238E+00    6.6431994570E-02
    6.0490000000E-05    6.6587938599E-01   -7.6751205505E-02    2.8285675778E+00    6.6390513892E-02
    6.0990000000E-05    6.6603896302E-01   -7.7406270662E-02    2.8246373904E+00    6.6348905105E-02
    6.1490000000E-05    6.6620127021E-01   -7.8066374908E-02    2.8206804309E+00    6.6307166549E-02
    6.1990000000E-05    6.6636634241E-01   -7.8731518272E-02    2.8166966686E+00    6.6265296567E-02
    6.2490000000E-05    6.6653421484E-01   -7.9401700787E-02    2.8126860729E+00    6.6223293502E-02
    6.2990000000E-05    6.6670492303E-01   -8.0076922374E-02    2.8086486135E+00    6.6181155692E-02
    6.3490000000E-05    6.6687850281E-01   -8.0757182611E-02    2.8045842599E+00    6.6138881460E-02
    6.3990000000E-05    6.6705499023E-01   -8.1442480677E-02    2.8004929816E+00    6.6096469113E-02
    6.4490000000E-05    6.6723442162E-01   -8.2132815317E-02    2.7963747483E+00    6.6053916940E-02
    6.4990000000E-05    6.6741683352E-01   -8.2828184816E-02    2.7922295292E+00    6.6011223214E-02
    6.5490000000E-05    6.6760226273E-01   -8.3528586970E-02    2.7880572937E+00    6.5968386193E-02
    6.5990000000E-05    6.6779074627E-01   -8.4234019063E-02    2.7838580111E+00    6.5925404115E-02
    6.6490000000E-05    6.6798232002E-01   -8.4944474048E-02    2.7796316477E+00    6.5882275211E-02
    6.6990000000E-05    6.6817701626E-01   -8.5659933730E-02    2.7753781625E+00    6.5838997746E-02
    6.7490000000E-05    6.6837486732E-01   -8.6380379038E-02    2.7710975143E+00    6.5795570053E-02
    6.7990000000E-05    6.6857590640E-01   -8.7105792338E-02    2.7667896633E+00    6.5751990531E-02
    6.8490000000E-05    6.6878016762E-01   -8.7836157522E-02    2.7624545715E+00    6.5708257633E-02
    6.8990000000E-05    6.6898768604E-01   -8.8571460087E-02    2.7580922028E+00    6.5664369864E-02
    6.9490000000E-05    6.6919849774E-01   -8.9311687188E-02    2.7537025234E+00    6.5620325768E-02
    6.9990000000E-05    6.6941263982E-01   -9.0056827848E-02    2.7492855018E+00    6.5576123915E-02
    7.0490000000E-05    6.6963015459E-01   -9.0806884613E-02    2.7448411174E+00    6.5531762871E-02
    7.0990000000E-05    6.6985109139E-01   -9.1561878569E-02    2.7403693636E+00    6.5487241096E-02
    7.1490000000E-05    6.7007549950E-01   -9.2321829053E-02    2.7358702339E+00    6.5442556904E-02
    7.1990000000E-05    6.7030342742E-01   -9.3086751588E-02    2.7313437202E+00    6.5397708475E-02
    7.2490000000E-05    6.7053492283E-01   -9.3856657814E-02    2.7267898122E+00    6.5352693873E-02
    7.2990000000E-05    6.7077003258E-01   -9.4631555466E-02    2.7222084977E+00    6.5307511067E-02
    7.3490000000E-05    6.7100880264E-01   -9.5411448390E-02    2.7175997617E+00    6.5262157950E-02
    7.3990000000E-05    6.7125127767E-01   -9.6196335223E-02    2.7129635858E+00    6.5216632367E-02
    7.4490000000E-05    6.7149749755E-01   -9.6986199440E-02    2.7082999413E+00    6.5170932168E-02
    7.4990000000E-05    6.7174750049E-01   -9.7781018754E-02    2.7036087951E+00    6.5125055281E-02
    7.5490000000E-05    6.7200132574E-01   -9.8580772811E-02    2.6988901157E+00    6.5078999711E-02
    7.5990000000E-05    6.7225901361E-01   -9.9385443201E-02    2.6941438733E+00    6.5032763528E-02
    7.6490000000E-05    6.7252060542E-01   -1.0019501338E-01    2.6893700398E+00    6.4986344854E-02
    7.6990000000E-05    6.7278614351E-01   -1.0100946854E-01    2.6845685890E+00    6.4939741850E-02
    7.7490000000E-05    6.7305567120E-01   -1.0182879553E-01    2.6797394964E+00    6.4892952699E-02
    7.7990000000E-05    6.7332923292E-01   -1.0265298304E-01    2.6748827400E+00    6.4845975587E-02
    7.8490000000E-05    6.7360687387E-01   -1.0348202063E-01    2.6699982990E+00    6.4798808685E-02
    7.8990000000E-05    6.7388863957E-01   -1.0431589732E-01    2.6650861532E+00    6.4751450144E-02
    7.9490000000E-05    6.7417457582E-01   -1.0515460155E-01    2.6601462831E+00    6.4703898099E-02
    7.9990000000E-05    6.7446472875E-01   -1.0599812121E-01    2.6551786696E+00    6.4656150672E-02
    8.0490000000E-05    6.7475914479E-01   -1.0684644374E-01    2.6501832943E+00    6.4608205978E-02
    8.0990000000E-05    6.7505787074E-01   -1.0769955617E-01    2.6451601399E+00    6.4560062132E-02
    8.1490000000E-05    6.7536095394E-01   -1.0855744579E-01    2.6401091898E+00    6.4511717249E-02
    8.1990000000E-05    6.7566844244E-01   -1.0942010067E-01    2.6350304294E+00    6.4463169453E-02
    8.2490000000E-05    6.7598038455E-01   -1.1028750823E-01    2.6299238448E+00    6.4414416877E-02
    8.2990000000E-05    6.7629682874E-01   -1.1115965499E-01    2.6247894224E+00    6.4365457664E-02
    8.3490000000E-05    6.7661782363E-01   -1.1203652652E-01    2.6196271493E+00    6.4316289961E-02
    8.3990000000E-05    6.7694341799E-01   -1.1291810736E-01    2.6144370129E+00    6.4266911922E-02
    8.4490000000E-05    6.7727366068E-01   -1.1380438101E-01    2.6092190012E+00    6.4217321701E-02
    8.4990000000E-05    6.7760860087E-01   -1.1469533026E-01    2.6039731029E+00    6.4167517456E-02
    8.5490000000E-05    6.7794828833E-01   -1.1559093833E-01    2.5986993081E+00    6.4117497336E-02
    8.5990000000E-05    6.7829277354E-01   -1.1649118907E-01    2.5933976087E+00    6.4067259487E-02
    8.6490000000E-05    6.7864210765E-01   -1.1739606691E-01    2.5880679983E+00    6.4016802050E-02
    8.6990000000E-05    6.7899634251E-01   -1.1830555690E-01    2.5827104725E+00    6.3966123170E-02
    8.7490000000E-05    6.7935553062E-01   -1.1921964472E-01    2.5773250290E+00    6.3915220993E-02
    8.7990000000E-05    6.7971972512E-01   -1.2013831657E-01    2.5719116673E+00    6.3864093677E-02
    8.8490000000E-05    6.8008897889E-01   -1.2106155639E-01    2.5664703872E+00    6.3812739392E-02
    8.8990000000E-05    6.8046334418E-01   -1.2198934485E-01    2.5610011883E+00    6.3761156331E-02
    8.9490000000E-05    6.8084287326E-01   -1.2292166123E-01    2.5555040706E+00    6.3709342705E-02
    8.9990000000E-05    6.8122761840E-01   -1.2385848346E-01    2.5499790355E+00    6.3657296748E-02
    9.0490000000E-05    6.8161763192E-01   -1.2479978813E-01    2.5444260851E+00    6.3605016715E-02
    9.0990000000E-05    6.8201296614E-01   -1.2574555051E-01    2.5388452226E+00    6.3552500878E-02
    9.1490000000E-05    6.8241367371E-01   -1.2669574534E-01    2.5332364526E+00    6.3499747527E-02
    9.1990000000E-05    6.8281980854E-01   -1.2765034999E-01    2.5275997838E+00    6.3446754973E-02
    9.2490000000E-05    6.8323142521E-01   -1.2860934253E-01    2.5219352270E+00    6.3393521546E-02
    9.2990000000E-05    6.8364857868E-01   -1.2957270081E-01    2.5162427952E+00    6.3340045598E-02
    9.3490000000E-05    6.8407132425E-01   -1.3054040243E-01    2.5105225035E+00    6.3286325508E-02
    9.3990000000E-05    6.8449971755E-01   -1.3151242475E-01    2.5047743687E+00    6.3232359686E-02
    9.4490000000E-05    6.8493381444E-01   -1.3248874454E-01    2.4989984099E+00    6.3178146569E-02
    9.4990000000E-05    6.8537366990E-01   -1.3346933448E-01    2.4931946455E+00    6.3123684630E-02
    9.5490000000E-05    6.8581933814E-01   -1.3445416353E-01    2.4873630940E+00    6.3068972378E-02
    9.5990000000E-05    6.8627087343E-01   -1.3544319956E-01    2.4815037755E+00    6.3014008357E-02
    9.6490000000E-05    6.8672833014E-01   -1.3643640948E-01    2.4756167120E+00    6.2958791147E-02
    9.6990000000E-05    6.8719176277E-01   -1.3743375931E-01    2.4697019276E+00    6.2903319359E-02
    9.7490000000E-05    6.8766122600E-01   -1.3843521439E-01    2.4637594484E+00    6.2847591641E-02
    9.7990000000E-05    6.8813677642E-01   -1.3944074488E-01    2.4577893069E+00    6.2791606673E-02
    9.8490000000E-05    6.8861847294E-01   -1.4045032722E-01    2.4517915423E+00    6.2735363157E-02
    9.8990000000E-05    6.8910637479E-01   -1.4146393773E-01    2.4457661969E+00    6.2678859828E-02
    9.9490000000E-05    6.8960054137E-01   -1.4248155207E-01    2.4397133153E+00    6.2622095445E-02
    9.9990000000E-05    6.9010103214E-01   -1.4350314508E-01    2.4336329448E+00    6.2565068802E-02
    1.0049000000E-04    6.9060790655E-01   -1.4452869046E-01    2.4275251347E+00    6.2507778726E-02
    1.0099000000E-04    6.9112122234E-01   -1.4555815532E-01    2.4213899329E+00    6.2450224083E-02
    1.0149000000E-04    6.9164103513E-01   -1.4659149888E-01    2.4152273848E+00    6.2392403780E-02
