v_perp,v_para,output,dt,steps,compress,mass,nc,x1,x2,x3
-4000,8000,dat143.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-4000,8500,dat144.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-4000,9000,dat145.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-4000,9500,dat146.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-4000,10000,dat147.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,0,dat148.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,2000,dat152.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,2500,dat153.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,3000,dat154.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,3500,dat155.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,4000,dat156.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,4500,dat157.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,5000,dat158.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,5500,dat159.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,6000,dat160.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,6500,dat161.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,7000,dat162.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,7500,dat163.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,8000,dat164.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,8500,dat165.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,9000,dat166.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,9500,dat167.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-3000,10000,dat168.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,0,dat169.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,500,dat170.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,1500,dat172.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,2000,dat173.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,2500,dat174.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,3000,dat175.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,3500,dat176.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,4000,dat177.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,4500,dat178.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,5000,dat179.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,5500,dat180.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,6000,dat181.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,6500,dat182.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,7000,dat183.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,7500,dat184.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,8000,dat185.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,8500,dat186.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,9000,dat187.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,9500,dat188.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-2000,10000,dat189.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,0,dat190.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,500,dat191.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,1000,dat192.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,1500,dat193.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,2000,dat194.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,2500,dat195.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,3000,dat196.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,3500,dat197.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,4000,dat198.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,4500,dat199.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,5000,dat200.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,5500,dat201.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,6000,dat202.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,6500,dat203.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,7000,dat204.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,7500,dat205.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,8000,dat206.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,8500,dat207.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,9000,dat208.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,9500,dat209.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
-1000,10000,dat210.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
0,0,dat211.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
0,500,dat212.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
0,1000,dat213.dat,5.00E-09,30000000,2000,1840,/home/rjrj524/Finished/vmec_gc_tracer/revised_251128/nc/wout_pwO_nfp2_A6.nc,0.082,3.71862,9.745349
