 sig=    1.000000000000000     
 dt=   5.0000000000000003E-010
 steps=     10000000
 x0=   0.1711000000000000         0.000000000000000      
    0.000000000000000     
 u=    54000.00000000000     
 v_perp=    100000.0000000000     
 
time(s)         r       z        zeta      s
    4.9500000000E-08    1.3828054834E+00   -5.4174960842E-04    1.8733568014E-03    1.7109999259E-01
    9.9500000000E-08    1.3828036726E+00   -1.0889683339E-03    3.7656375141E-03    1.7109997005E-01
    1.4950000000E-07    1.3828006464E+00   -1.6361808154E-03    5.6579204727E-03    1.7109993240E-01
    1.9950000000E-07    1.3827964050E+00   -2.1833839154E-03    7.5502068056E-03    1.7109987961E-01
    2.4950000000E-07    1.3827909483E+00   -2.7305744966E-03    9.4424976414E-03    1.7109981171E-01
    2.9950000000E-07    1.3827842764E+00   -3.2777494216E-03    1.1334794109E-02    1.7109972868E-01
    3.4950000000E-07    1.3827763894E+00   -3.8249055537E-03    1.3227097336E-02    1.7109963053E-01
    3.9950000000E-07    1.3827672873E+00   -4.3720397564E-03    1.5119408451E-02    1.7109951725E-01
    4.4950000000E-07    1.3827569702E+00   -4.9191488934E-03    1.7011728584E-02    1.7109938885E-01
    4.9950000000E-07    1.3827454383E+00   -5.4662298291E-03    1.8904058862E-02    1.7109924533E-01
    5.4950000000E-07    1.3827326916E+00   -6.0132794282E-03    2.0796400414E-02    1.7109908668E-01
    5.9950000000E-07    1.3827187303E+00   -6.5602945561E-03    2.2688754368E-02    1.7109891292E-01
    6.4950000000E-07    1.3827035544E+00   -7.1072720786E-03    2.4581121852E-02    1.7109872403E-01
    6.9950000000E-07    1.3826871641E+00   -7.6542088625E-03    2.6473503996E-02    1.7109852001E-01
    7.4950000000E-07    1.3826695596E+00   -8.2011017751E-03    2.8365901928E-02    1.7109830088E-01
    7.9950000000E-07    1.3826507410E+00   -8.7479476844E-03    3.0258316775E-02    1.7109806662E-01
    8.4950000000E-07    1.3826307086E+00   -9.2947434594E-03    3.2150749666E-02    1.7109781725E-01
    8.9950000000E-07    1.3826094624E+00   -9.8414859699E-03    3.4043201730E-02    1.7109755275E-01
    9.4950000000E-07    1.3825870027E+00   -1.0388172087E-02    3.5935674095E-02    1.7109727313E-01
    9.9950000000E-07    1.3825633297E+00   -1.0934798682E-02    3.7828167888E-02    1.7109697839E-01
    1.0495000000E-06    1.3825384437E+00   -1.1481362627E-02    3.9720684239E-02    1.7109666852E-01
    1.0995000000E-06    1.3825123448E+00   -1.2027860798E-02    4.1613224274E-02    1.7109634354E-01
    1.1495000000E-06    1.3824850332E+00   -1.2574290068E-02    4.3505789123E-02    1.7109600344E-01
    1.1995000000E-06    1.3824565094E+00   -1.3120647314E-02    4.5398379913E-02    1.7109564822E-01
    1.2495000000E-06    1.3824267734E+00   -1.3666929414E-02    4.7290997773E-02    1.7109527789E-01
    1.2995000000E-06    1.3823958256E+00   -1.4213133247E-02    4.9183643830E-02    1.7109489243E-01
